"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Excit","log2fold_change","Auc"
"295","ENSG00000089693","hurdle",0,-1.0101773,0.6477156,1.6578929,0.702
"157","ENSG00000069020","hurdle",0,2.331036,4.102111,1.771075,0.702
"90","ENSG00000049130","hurdle",0,-1.4515439,0.8062629,2.2578068,0.702
"2459","ENSG00000188612","hurdle",0,-0.7536295,0.904874,1.6585035,0.701
"2032","ENSG00000172115","hurdle",0,-0.7291587,0.9167512,1.6459099,0.701
"1768","ENSG00000164600","hurdle",0,-2.7710794,0.1044029,2.8754823,0.701
"1673","ENSG00000161835","hurdle",0,-2.60429825,-0.03848798,2.56581027,0.701
"1660","ENSG00000160932","hurdle",0,-1.764217,0.247791,2.012008,0.701
"1519","ENSG00000152784","hurdle",0,-2.5587181,0.2436221,2.8023402,0.701
"1289","ENSG00000141639","hurdle",0,-0.1349986,1.9256887,2.0606873,0.701
"1023","ENSG00000130522","hurdle",0,-0.1425795,1.3447149,1.4872944,0.701
"766","ENSG00000116983","hurdle",0,-0.7823604,0.8122364,1.5945968,0.701
"488","ENSG00000105270","hurdle",0,-0.4749804,0.9699413,1.4449217,0.701
"2834","ENSG00000258526","hurdle",0,1.08323,2.977886,1.894656,0.7
"2171","ENSG00000177432","hurdle",0,-0.9975579,0.8445262,1.8420841,0.7
"1976","ENSG00000170485","hurdle",0,0.7872108,2.2695943,1.4823835,0.7
"1520","ENSG00000152822","hurdle",0,0.2946139,2.326931,2.0323171,0.7
"1072","ENSG00000132471","hurdle",0,-0.627175,0.9981059,1.6252809,0.7
"1049","ENSG00000131143","hurdle",0,-0.4173315,0.9568789,1.3742104,0.7
"346","ENSG00000100138","hurdle",0,-0.9553003,0.783842,1.7391423,0.7
"336","ENSG00000099864","hurdle",0,-1.0830771,0.6133085,1.6963856,0.7
"239","ENSG00000079819","hurdle",0,1.227266,3.208451,1.981185,0.7
"122","ENSG00000064042","hurdle",0,2.201416,3.953826,1.75241,0.7
"75","ENSG00000040608","hurdle",0,-2.7645574,-0.1304674,2.63409,0.7
"34","ENSG00000008394","hurdle",0,-1.4279176,0.8724292,2.3003468,0.7
"2915","ENSG00000287923","hurdle",0,-2.982577,0.8931488,3.8757258,0.699
"2437","ENSG00000187605","hurdle",0,-0.3566918,1.5707208,1.9274126,0.699
"2267","ENSG00000182022","hurdle",0,-1.2769675,0.7873505,2.064318,0.699
"1927","ENSG00000169116","hurdle",0,-0.8709864,1.277147,2.1481334,0.699
"1867","ENSG00000167283","hurdle",0,-0.5070882,0.9029161,1.4100043,0.699
"1724","ENSG00000163618","hurdle",0,3.523462,4.486839,0.963377,0.699
"1639","ENSG00000159720","hurdle",0,-1.2234933,0.5291323,1.7526256,0.699
"1454","ENSG00000149557","hurdle",0,-0.0821017,1.322914,1.4050157,0.699
"855","ENSG00000122406","hurdle",0,-0.372485,1.033848,1.406333,0.699
"385","ENSG00000101182","hurdle",0,-1.0184672,0.7837407,1.8022079,0.699
"287","ENSG00000089009","hurdle",0,-0.3063714,1.1416238,1.4479952,0.699
"64","ENSG00000031698","hurdle",0,-0.8345873,0.7060926,1.5406799,0.699
"2899","ENSG00000285940","hurdle",0,-0.01984421,1.85994119,1.8797854,0.698
"2895","ENSG00000284624","hurdle",0,-1.846608,1.203079,3.049687,0.698
"2398","ENSG00000185950","hurdle",0,-0.8338556,0.8869043,1.7207599,0.698
"2012","ENSG00000171532","hurdle",0,-2.8220857,-0.1175397,2.704546,0.698
"1494","ENSG00000151883","hurdle",0,1.076716,2.523796,1.44708,0.698
"1472","ENSG00000150938","hurdle",0,-0.1208971,1.6351355,1.7560326,0.698
"1341","ENSG00000144040","hurdle",0,0.5530508,1.9432754,1.3902246,0.698
"903","ENSG00000125505","hurdle",0,-1.3281431,0.4345416,1.7626847,0.698
"805","ENSG00000119138","hurdle",0,-1.0214262,0.8119714,1.8333976,0.698
"1527","ENSG00000153113","hurdle",0,-0.152885,1.616879,1.769764,0.697
"1505","ENSG00000152234","hurdle",0,-0.574277,0.9031959,1.4774729,0.697
"840","ENSG00000121297","hurdle",0,-0.8157629,1.1350723,1.9508352,0.697
"613","ENSG00000110321","hurdle",0,-0.343035,1.260787,1.603822,0.697
"2243","ENSG00000180616","hurdle",0,-2.2115319,0.4040589,2.6155908,0.696
"2232","ENSG00000179841","hurdle",0,-2.3864606,0.1078067,2.4942673,0.696
"1784","ENSG00000164919","hurdle",0,-0.4818416,0.8754436,1.3572852,0.696
"1285","ENSG00000141542","hurdle",0,-0.7721226,0.9293256,1.7014482,0.696
"1142","ENSG00000135333","hurdle",0,-0.5351612,1.4526946,1.9878558,0.696
"694","ENSG00000113100","hurdle",0,0.7321641,2.6310305,1.8988664,0.696
"248","ENSG00000081026","hurdle",0,1.386365,2.703009,1.316644,0.696
"2891","ENSG00000280776","hurdle",0,-2.9735944,0.7428004,3.7163948,0.695
"815","ENSG00000119900","hurdle",0,-0.674716,0.8445586,1.5192746,0.695
"608","ENSG00000109971","hurdle",0,-0.3228176,1.1745864,1.497404,0.695
"116","ENSG00000061337","hurdle",0,-2.2769896,0.4938054,2.770795,0.695
"2854","ENSG00000263551","hurdle",0,-2.369631,1.578296,3.947927,0.694
"2839","ENSG00000259234","hurdle",0,0.4779028,1.74849,1.2705872,0.694
"2477","ENSG00000196230","hurdle",0,-0.9373749,0.8989921,1.836367,0.694
"2414","ENSG00000186479","hurdle",0,0.8554358,2.0140464,1.1586106,0.694
"2325","ENSG00000183722","hurdle",0,0.5981203,2.6060802,2.0079599,0.694
"1537","ENSG00000153904","hurdle",0,0.6003176,2.0083338,1.4080162,0.694
"1067","ENSG00000132341","hurdle",0,-1.457668,0.4329486,1.8906166,0.694
"536","ENSG00000106367","hurdle",0,-2.1354293,0.07069113,2.20612043,0.694
"394","ENSG00000101421","hurdle",0,-1.4569167,0.3799066,1.8368233,0.694
"360","ENSG00000100345","hurdle",0,-1.267276,0.6756165,1.9428925,0.694
"2873","ENSG00000272168","hurdle",0,0.4121892,3.0647938,2.6526046,0.693
"2794","ENSG00000249937","hurdle",0,-1.18452,1.115398,2.299918,0.693
"1983","ENSG00000170624","hurdle",0,1.289291,3.336514,2.047223,0.693
"1966","ENSG00000170145","hurdle",0,0.6106276,2.3124286,1.701801,0.693
"1896","ENSG00000168159","hurdle",0,-1.260814,0.505773,1.766587,0.693
"1536","ENSG00000153902","hurdle",0,-2.144271834,0.009615317,2.153887151,0.693
"1251","ENSG00000139915","hurdle",0,4.229821,5.314417,1.084596,0.693
"1129","ENSG00000134775","hurdle",0,0.7713491,2.4576055,1.6862564,0.693
"661","ENSG00000111885","hurdle",0,-0.3242442,1.6105899,1.9348341,0.693
"413","ENSG00000102144","hurdle",0,-0.7228984,0.8077586,1.530657,0.693
"187","ENSG00000072858","hurdle",0,0.2399442,1.92026,1.6803158,0.693
"1978","ENSG00000170525","hurdle",0,-0.5396616,1.0761653,1.6158269,0.692
"1964","ENSG00000170091","hurdle",0,0.8239178,1.9731604,1.1492426,0.692
"1497","ENSG00000152082","hurdle",0,-1.1351088,0.4339821,1.5690909,0.692
"1486","ENSG00000151612","hurdle",0,-0.1218891,1.6647281,1.7866172,0.692
"592","ENSG00000108861","hurdle",0,-1.6827599,0.2309436,1.9137035,0.692
"509","ENSG00000105649","hurdle",0,-0.7721226,0.8491498,1.6212724,0.692
"231","ENSG00000079102","hurdle",0,1.067759,2.481272,1.413513,0.692
"150","ENSG00000067840","hurdle",0,-1.96356441,0.01111645,1.97468086,0.692
"2461","ENSG00000188846","hurdle",0,-0.6113448,0.8231569,1.4345017,0.691
"2106","ENSG00000174944","hurdle",0,-1.4230183,0.9247992,2.3478175,0.691
"2019","ENSG00000171714","hurdle",0,1.453155,2.222362,0.769207,0.691
"2010","ENSG00000171502","hurdle",0,-1.702363,1.923437,3.6258,0.691
"1273","ENSG00000140941","hurdle",0,-0.6735518,0.8895435,1.5630953,0.691
"276","ENSG00000087152","hurdle",0,-1.4645731,0.3779837,1.8425568,0.691
"219","ENSG00000077522","hurdle",0,-1.463944,0.7670937,2.2310377,0.691
"108","ENSG00000057757","hurdle",0,-1.3289447,0.4241776,1.7531223,0.691
"17","ENSG00000006015","hurdle",0,-1.3558863,0.3199566,1.6758429,0.691
"2450","ENSG00000188229","hurdle",0,-1.5353727,0.4803212,2.0156939,0.69
"1981","ENSG00000170558","hurdle",0,1.542855,3.058421,1.515566,0.69
"1090","ENSG00000133112","hurdle",0,-0.5799915,0.823124,1.4031155,0.69
"182","ENSG00000072422","hurdle",0,-1.1038023,0.9565793,2.0603816,0.69
"28","ENSG00000007516","hurdle",0,-1.903475,0.278128,2.181603,0.69
"2825","ENSG00000255910","hurdle",0,0.4605438,2.2471089,1.7865651,0.689
"2775","ENSG00000245384","hurdle",0,-0.6261189,1.4591599,2.0852788,0.689
"2346","ENSG00000184515","hurdle",0,-1.6516234,0.2783198,1.9299432,0.689
"2133","ENSG00000175745","hurdle",0,-0.6808434,0.9013913,1.5822347,0.689
"1957","ENSG00000169926","hurdle",0,-1.1926268,0.5138187,1.7064455,0.689
"1182","ENSG00000136848","hurdle",0,-1.069711,0.7923957,1.8621067,0.689
"294","ENSG00000089486","hurdle",0,-1.0410908,0.5535464,1.5946372,0.689
"2828","ENSG00000256193","hurdle",0,-2.9270723,0.9852972,3.9123695,0.688
"2699","ENSG00000228956","hurdle",0,-0.469035,1.318584,1.787619,0.688
"2336","ENSG00000184076","hurdle",0,-1.0608368,0.5499364,1.6107732,0.688
"2068","ENSG00000173436","hurdle",0,-0.911069,0.5349235,1.4459925,0.688
"2059","ENSG00000172965","hurdle",0,-1.178934,0.9070464,2.0859804,0.688
"2045","ENSG00000172461","hurdle",0,2.459339,3.525247,1.065908,0.688
"1421","ENSG00000147655","hurdle",0,-1.079796,1.391393,2.471189,0.688
"1306","ENSG00000142634","hurdle",0,-1.9724845,0.2588657,2.2313502,0.688
"1210","ENSG00000137825","hurdle",0,-2.902656,-0.2092202,2.6934358,0.688
"84","ENSG00000047365","hurdle",0,1.111996,2.702097,1.590101,0.688
"1313","ENSG00000142937","hurdle",0,-0.3833286,0.9540601,1.3373887,0.687
"1058","ENSG00000131584","hurdle",0,-0.8517666,0.6113305,1.4630971,0.687
"651","ENSG00000111775","hurdle",0,-0.7036101,0.7325474,1.4361575,0.687
"625","ENSG00000110958","hurdle",0,-0.2091789,1.1989057,1.4080846,0.687
"32","ENSG00000008256","hurdle",0,0.002086973,1.471438033,1.46935106,0.687
"2492","ENSG00000196628","hurdle",0,2.644179,3.866851,1.222672,0.686
"2386","ENSG00000185666","hurdle",0,2.255313,3.778621,1.523308,0.686
"1915","ENSG00000168830","hurdle",0,-0.271442,1.482864,1.754306,0.686
"1819","ENSG00000165973","hurdle",0,2.596361,3.488798,0.892437,0.686
"1566","ENSG00000154975","hurdle",0,2.390799,3.656535,1.265736,0.686
"1516","ENSG00000152578","hurdle",0,3.069062,4.303337,1.234275,0.686
"1354","ENSG00000144567","hurdle",0,-1.2466786,0.4561513,1.7028299,0.686
"1233","ENSG00000138771","hurdle",0,-0.5130626,1.6084174,2.12148,0.686
"955","ENSG00000127540","hurdle",0,-1.1557878,0.4165298,1.5723176,0.686
"205","ENSG00000075213","hurdle",0,-1.900067,1.598965,3.499032,0.686
"79","ENSG00000042753","hurdle",0,-1.749269,0.144991,1.89426,0.686
"2474","ENSG00000196141","hurdle",0,0.7086398,2.2995164,1.5908766,0.685
"2433","ENSG00000187446","hurdle",0,-1.3884648,0.4313539,1.8198187,0.685
"2432","ENSG00000187323","hurdle",0,1.561081,4.318528,2.757447,0.685
"2375","ENSG00000185261","hurdle",0,1.185152,2.480105,1.294953,0.685
"2211","ENSG00000179010","hurdle",0,-1.1319074,0.5129225,1.6448299,0.685
"1473","ENSG00000150991","hurdle",0,-0.1773759,1.2569958,1.4343717,0.685
"1359","ENSG00000144713","hurdle",0,-0.4516561,0.9072635,1.3589196,0.685
"1160","ENSG00000135940","hurdle",0,-0.847986,0.6016675,1.4496535,0.685
"925","ENSG00000125971","hurdle",0,-1.3841735,0.3829423,1.7671158,0.685
"730","ENSG00000115268","hurdle",0,-0.3461038,0.9338074,1.2799112,0.685
"2753","ENSG00000240972","hurdle",0,-0.6632607,0.8408621,1.5041228,0.684
"2519","ENSG00000197442","hurdle",0,0.7953264,2.5686648,1.7733384,0.684
"2494","ENSG00000196663","hurdle",0,-0.1371032,1.4545842,1.5916874,0.684
"2268","ENSG00000182050","hurdle",0,2.177483,3.690947,1.513464,0.684
"1884","ENSG00000167778","hurdle",0,-1.4862552,0.2988394,1.7850946,0.684
"1720","ENSG00000163485","hurdle",0,-1.7205821,0.2964265,2.0170086,0.684
"1705","ENSG00000162981","hurdle",0,-2.1131626,0.1946158,2.3077784,0.684
"1545","ENSG00000154162","hurdle",0,2.832321,4.19026,1.357939,0.684
"1153","ENSG00000135636","hurdle",0,-1.109301,0.8842288,1.9935298,0.684
"1066","ENSG00000132334","hurdle",0,0.5561865,1.8168671,1.2606806,0.684
"573","ENSG00000108231","hurdle",0,-0.6046726,0.9367875,1.5414601,0.684
"546","ENSG00000106780","hurdle",0,0.1697649,1.7356781,1.5659132,0.684
"354","ENSG00000100276","hurdle",0,-2.668658,-0.2177835,2.4508745,0.684
"2768","ENSG00000243678","hurdle",0,-1.4608026,0.2005488,1.6613514,0.683
"2510","ENSG00000197045","hurdle",0,-1.6580849,0.2397367,1.8978216,0.683
"2161","ENSG00000176903","hurdle",0,-1.678521,0.125826,1.804347,0.683
"1987","ENSG00000170776","hurdle",0,-0.4686563,1.3035848,1.7722411,0.683
"1664","ENSG00000161011","hurdle",0,-0.3629532,0.9078525,1.2708057,0.683
"1645","ENSG00000160075","hurdle",0,-1.359392,0.2873539,1.6467459,0.683
"1507","ENSG00000152291","hurdle",0,-0.5441761,0.9678319,1.512008,0.683
"886","ENSG00000124172","hurdle",0,-0.5729198,0.7752714,1.3481912,0.683
"615","ENSG00000110400","hurdle",0,-1.5854003,0.3945349,1.9799352,0.683
"2861","ENSG00000266472","hurdle",0,-1.0774848,0.4071319,1.4846167,0.682
"2759","ENSG00000241697","hurdle",0,-0.08780887,1.45341675,1.54122562,0.682
"2586","ENSG00000203685","hurdle",0,-2.330343,0.3638185,2.6941615,0.682
"2469","ENSG00000189319","hurdle",0,-0.5528463,1.2611262,1.8139725,0.682
"2298","ENSG00000182809","hurdle",0,-2.2392532,-0.1314226,2.1078306,0.682
"2154","ENSG00000176658","hurdle",0,0.6257193,2.543181,1.9174617,0.682
"2006","ENSG00000171450","hurdle",0,-1.94395676,0.04267991,1.98663667,0.682
"401","ENSG00000101746","hurdle",0,1.465196,2.751413,1.286217,0.682
"2799","ENSG00000250166","hurdle",0,-0.4315292,1.1623752,1.5939044,0.681
"2726","ENSG00000233927","hurdle",0,-0.05925854,1.09822588,1.15748442,0.681
"2687","ENSG00000226124","hurdle",0,-0.9961019,0.7996634,1.7957653,0.681
"2652","ENSG00000214944","hurdle",0,-1.295988,1.293039,2.589027,0.681
"2278","ENSG00000182253","hurdle",0,-1.5743585,0.2461249,1.8204834,0.681
"2176","ENSG00000177600","hurdle",0,-0.7071047,0.6387797,1.3458844,0.681
"1747","ENSG00000164112","hurdle",0,-2.59379944,-0.08886899,2.50493045,0.681
"806","ENSG00000119335","hurdle",0,-0.6543337,0.8736357,1.5279694,0.681
"299","ENSG00000090266","hurdle",0,-0.9888439,0.4516511,1.440495,0.681
"1589","ENSG00000156467","hurdle",0,-0.4378158,0.8304024,1.2682182,0.68
"1385","ENSG00000145592","hurdle",0,-0.2863242,0.9942869,1.2806111,0.68
"934","ENSG00000126267","hurdle",0,-0.8954619,0.586218,1.4816799,0.68
"2836","ENSG00000258859","hurdle",0,-2.808285,1.351203,4.159488,0.679
"2406","ENSG00000186310","hurdle",0,-0.4304226,0.9564295,1.3868521,0.679
"2289","ENSG00000182601","hurdle",0,-1.000474,2.516924,3.517398,0.679
"1969","ENSG00000170315","hurdle",0,-0.3342125,1.0596048,1.3938173,0.679
"1532","ENSG00000153250","hurdle",0,0.02171467,1.56052472,1.53881005,0.679
"1431","ENSG00000148341","hurdle",0,-1.543458,0.141832,1.68529,0.679
"1135","ENSG00000135002","hurdle",0,-1.5120348,0.3611951,1.8732299,0.679
"943","ENSG00000126698","hurdle",0,-1.2669467,0.3752963,1.642243,0.679
"850","ENSG00000121905","hurdle",0,-1.0270837,0.6700355,1.6971192,0.679
"569","ENSG00000108107","hurdle",0,-0.1829558,0.99959,1.1825458,0.679
"2551","ENSG00000198673","hurdle",0,3.105926,4.334846,1.22892,0.678
"1620","ENSG00000158109","hurdle",0,-1.83273441,0.07107868,1.90381309,0.678
"1568","ENSG00000155052","hurdle",0,3.273876,4.454618,1.180742,0.678
"1484","ENSG00000151490","hurdle",0,1.177995,2.523928,1.345933,0.678
"1355","ENSG00000144619","hurdle",0,3.38618,4.426934,1.040754,0.678
"1339","ENSG00000143947","hurdle",0,-0.5679089,0.8101153,1.3780242,0.678
"778","ENSG00000117410","hurdle",0,-1.0266192,0.5763068,1.602926,0.678
"448","ENSG00000103888","hurdle",0,-0.351679,1.10967,1.461349,0.678
"171","ENSG00000071073","hurdle",0,-0.1940242,1.2758267,1.4698509,0.678
"2441","ENSG00000187715","hurdle",0,-1.779947,0.387306,2.167253,0.677
"2266","ENSG00000182013","hurdle",0,-1.1848309,0.4021239,1.5869548,0.677
"1883","ENSG00000167770","hurdle",0,-1.4527916,0.2369268,1.6897184,0.677
"1801","ENSG00000165476","hurdle",0,-0.5611651,1.3787241,1.9398892,0.677
"1456","ENSG00000149575","hurdle",0,-1.0134875,0.5494199,1.5629074,0.677
"1407","ENSG00000146938","hurdle",0,1.172138,2.538985,1.366847,0.677
"1221","ENSG00000138326","hurdle",0,-0.1285536,1.0463196,1.1748732,0.677
"1112","ENSG00000134243","hurdle",0,0.8433382,1.9933685,1.1500303,0.677
"800","ENSG00000118985","hurdle",0,0.4603781,2.0373533,1.5769752,0.677
"750","ENSG00000116161","hurdle",0,-1.2881717,0.3662567,1.6544284,0.677
"696","ENSG00000113231","hurdle",0,0.9464127,2.2404666,1.2940539,0.677
"440","ENSG00000103363","hurdle",0,-0.9672863,0.528568,1.4958543,0.677
"2399","ENSG00000185989","hurdle",0,-1.2162707,0.5463571,1.7626278,0.676
"2113","ENSG00000175175","hurdle",0,1.665451,2.666672,1.001221,0.676
"2097","ENSG00000174684","hurdle",0,-1.1309084,0.4150477,1.5459561,0.676
"1812","ENSG00000165802","hurdle",0,-1.51620267,0.06247281,1.57867548,0.676
"1360","ENSG00000144724","hurdle",0,2.685921,4.077243,1.391322,0.676
"1334","ENSG00000143799","hurdle",0,-1.2205149,0.3755204,1.5960353,0.676
"626","ENSG00000111110","hurdle",0,0.9988093,2.454564,1.4557547,0.676
"543","ENSG00000106682","hurdle",0,-0.9721982,0.5420102,1.5142084,0.676
"2833","ENSG00000257986","hurdle",0,-2.35696,2.650444,5.007404,0.675
"2538","ENSG00000198168","hurdle",0,-1.3072288,0.4091916,1.7164204,0.675
"2247","ENSG00000180817","hurdle",0,-0.6683971,0.723736,1.3921331,0.675
"2034","ENSG00000172247","hurdle",0,-1.8084132,0.1079686,1.9163818,0.675
"2018","ENSG00000171703","hurdle",0,-1.5647489,0.1006115,1.6653604,0.675
"1938","ENSG00000169507","hurdle",0,-1.6233908,0.9191826,2.5425734,0.675
"1873","ENSG00000167526","hurdle",0,0.03245512,1.13027193,1.09781681,0.675
"1759","ENSG00000164402","hurdle",0,-0.7788354,0.6579239,1.4367593,0.675
"1010","ENSG00000130226","hurdle",0,3.581168,4.509126,0.927958,0.675
"15","ENSG00000005486","hurdle",0,-1.023186,0.4373787,1.4605647,0.675
"2824","ENSG00000255794","hurdle",0,0.01310956,2.09578056,2.082671,0.674
"2039","ENSG00000172301","hurdle",0,-1.9607216,-0.01033567,1.95038593,0.674
"1859","ENSG00000166949","hurdle",0,-0.5555245,1.5793671,2.1348916,0.674
"1849","ENSG00000166598","hurdle",0,-0.4582818,0.8443643,1.3026461,0.674
"1352","ENSG00000144451","hurdle",0,1.123741,2.396384,1.272643,0.674
"1212","ENSG00000137872","hurdle",0,0.7097555,2.6266117,1.9168562,0.674
"1085","ENSG00000132963","hurdle",0,-1.2207275,0.3267884,1.5475159,0.674
"992","ENSG00000129473","hurdle",0,-1.4899648,0.1813434,1.6713082,0.674
"721","ENSG00000114902","hurdle",0,-1.2550347,0.3960824,1.6511171,0.674
"601","ENSG00000109475","hurdle",0,-0.3583862,0.9120615,1.2704477,0.674
"300","ENSG00000090273","hurdle",0,-1.2497116,0.2492595,1.4989711,0.674
"258","ENSG00000083067","hurdle",0,2.078846,3.771089,1.692243,0.674
"200","ENSG00000074800","hurdle",0,-0.7504807,0.6463044,1.3967851,0.674
"2547","ENSG00000198561","hurdle",0,0.1904923,2.0435731,1.8530808,0.673
"1628","ENSG00000158747","hurdle",0,-1.561515,0.1620868,1.7236018,0.673
"1498","ENSG00000152104","hurdle",0,-1.5635353,0.4706598,2.0341951,0.673
"1463","ENSG00000149972","hurdle",0,3.002926,4.420528,1.417602,0.673
"1094","ENSG00000133142","hurdle",0,-1.1404267,0.3586123,1.499039,0.673
"628","ENSG00000111229","hurdle",0,-1.3195816,0.2542412,1.5738228,0.673
"129","ENSG00000065154","hurdle",0,-0.9317968,0.5847454,1.5165422,0.673
"2601","ENSG00000204262","hurdle",0,-1.861775,2.021915,3.88369,0.672
"2037","ENSG00000172270","hurdle",0,-0.216737,0.8365701,1.0533071,0.672
"1909","ENSG00000168653","hurdle",0,-1.0417478,0.3175787,1.3593265,0.672
"1699","ENSG00000162704","hurdle",0,-1.3358345,0.3477318,1.6835663,0.672
"1467","ENSG00000150459","hurdle",0,-1.4178918,0.2100313,1.6279231,0.672
"1310","ENSG00000142686","hurdle",0,-1.9861496,-0.1341004,1.8520492,0.672
"1294","ENSG00000141905","hurdle",0,-0.1942328,1.1545076,1.3487404,0.672
"748","ENSG00000116133","hurdle",0,-0.7648983,0.6667424,1.4316407,0.672
"729","ENSG00000115266","hurdle",0,-0.9470128,0.480988,1.4280008,0.672
"362","ENSG00000100379","hurdle",0,-2.3168753,-0.3043932,2.0124821,0.672
"110","ENSG00000058668","hurdle",0,0.5400319,1.7063261,1.1662942,0.672
"86","ENSG00000048052","hurdle",0,2.755855,3.959893,1.204038,0.672
"52","ENSG00000021645","hurdle",0,5.579845,6.770367,1.190522,0.672
"2796","ENSG00000250067","hurdle",0,-1.683931542,-0.005365773,1.678565769,0.671
"2629","ENSG00000206579","hurdle",0,2.757131,3.718271,0.96114,0.671
"1655","ENSG00000160469","hurdle",0,-0.7737589,0.5154063,1.2891652,0.671
"1318","ENSG00000143158","hurdle",0,-1.55802,0.192938,1.750958,0.671
"1272","ENSG00000140937","hurdle",0,-0.1019317,1.8615423,1.963474,0.671
"1107","ENSG00000134107","hurdle",0,-2.0894866,-0.1476934,1.9417932,0.671
"974","ENSG00000128564","hurdle",0,-1.5678549,0.3569332,1.9247881,0.671
"932","ENSG00000126247","hurdle",0,-1.5108648,0.1816511,1.6925159,0.671
"807","ENSG00000119383","hurdle",0,-1.0452254,0.3752963,1.4205217,0.671
"796","ENSG00000118680","hurdle",0,-1.4131479,0.2642018,1.6773497,0.671
"756","ENSG00000116584","hurdle",0,-1.1070401,0.5133707,1.6204108,0.671
"2787","ENSG00000248673","hurdle",0,-2.962889,1.144836,4.107725,0.67
"2200","ENSG00000178719","hurdle",0,-1.2404162,0.3428798,1.583296,0.67
"1583","ENSG00000156140","hurdle",0,-2.831793,0.707126,3.538919,0.67
"758","ENSG00000116661","hurdle",0,-1.635949,0.090106,1.726055,0.67
"742","ENSG00000115738","hurdle",0,-1.3133353,0.2763046,1.5896399,0.67
"489","ENSG00000105290","hurdle",0,-0.1555237,1.1047572,1.2602809,0.67
"469","ENSG00000104833","hurdle",0,-0.3267012,1.0633385,1.3900397,0.67
"357","ENSG00000100307","hurdle",0,-1.1903357,0.3112187,1.5015544,0.67
"332","ENSG00000099814","hurdle",0,-2.0829032,-0.1987707,1.8841325,0.67
"2597","ENSG00000204128","hurdle",0,-1.3543698,0.2296548,1.5840246,0.669
"2263","ENSG00000181904","hurdle",0,-1.1402257,0.3849922,1.5252179,0.669
"2227","ENSG00000179603","hurdle",0,0.2087576,2.3435594,2.1348018,0.669
"2023","ENSG00000171863","hurdle",0,-0.8852343,0.4653204,1.3505547,0.669
"1770","ENSG00000164609","hurdle",0,-1.5265439,0.1785201,1.705064,0.669
"1743","ENSG00000164096","hurdle",0,-1.4721438,0.1387717,1.6109155,0.669
"906","ENSG00000125648","hurdle",0,-1.2226417,0.2575042,1.4801459,0.669
"900","ENSG00000125356","hurdle",0,-1.3632582,0.2097296,1.5729878,0.669
"598","ENSG00000109390","hurdle",0,-1.1866981,0.3340033,1.5207014,0.669
"2651","ENSG00000214753","hurdle",0,-1.1276167,0.3780732,1.5056899,0.668
"2025","ENSG00000171889","hurdle",0,-2.7185097,0.3038415,3.0223512,0.668
"1886","ENSG00000167792","hurdle",0,-1.0389342,0.3177654,1.3566996,0.668
"1855","ENSG00000166839","hurdle",0,-0.6821598,0.6305771,1.3127369,0.668
"1665","ENSG00000161016","hurdle",0,-0.8395564,0.4662468,1.3058032,0.668
"1396","ENSG00000146007","hurdle",0,-1.83957277,-0.02251093,1.81706184,0.668
"1134","ENSG00000134996","hurdle",0,-1.4579185,0.4452161,1.9031346,0.668
"2583","ENSG00000198963","hurdle",0,1.3817,3.224473,1.842773,0.667
"2112","ENSG00000175166","hurdle",0,-1.5023134,0.0447673,1.5470807,0.667
"1973","ENSG00000170390","hurdle",0,1.55097,2.661497,1.110527,0.667
"1842","ENSG00000166454","hurdle",0,-1.3884648,0.2586713,1.6471361,0.667
"1788","ENSG00000165061","hurdle",0,2.419782,2.966042,0.54626,0.667
"1718","ENSG00000163444","hurdle",0,-1.82350533,-0.04183642,1.78166891,0.667
"1604","ENSG00000157388","hurdle",0,2.483218,3.286715,0.803497,0.667
"1216","ENSG00000137968","hurdle",0,2.119867,3.218988,1.099121,0.667
"913","ENSG00000125772","hurdle",0,-0.1920954,0.8223349,1.0144303,0.667
"505","ENSG00000105568","hurdle",0,-0.2526314,0.8712216,1.123853,0.667
"404","ENSG00000101856","hurdle",0,-0.5143647,0.9184752,1.4328399,0.667
"176","ENSG00000071553","hurdle",0,-1.1252275,0.4148732,1.5401007,0.667
"155","ENSG00000068885","hurdle",0,-0.5470382,0.9210265,1.4680647,0.667
"2488","ENSG00000196531","hurdle",0,-0.7763339,0.5396918,1.3160257,0.666
"2470","ENSG00000189337","hurdle",0,4.365564,5.391508,1.025944,0.666
"2273","ENSG00000182154","hurdle",0,-1.2330014,0.1180238,1.3510252,0.666
"2219","ENSG00000179242","hurdle",0,0.01892701,1.51329122,1.49436421,0.666
"2111","ENSG00000175155","hurdle",0,-0.1297006,1.2331494,1.36285,0.666
"1818","ENSG00000165966","hurdle",0,-0.06258822,3.09858099,3.16116921,0.666
"1413","ENSG00000147403","hurdle",0,-0.3440186,0.7804267,1.1244453,0.666
"953","ENSG00000127329","hurdle",0,-0.4082258,1.0577344,1.4659602,0.666
"562","ENSG00000107742","hurdle",0,0.3356629,1.3196095,0.9839466,0.666
"544","ENSG00000106689","hurdle",0,-1.98470502,0.02644218,2.0111472,0.666
"531","ENSG00000106153","hurdle",0,-0.9545931,0.4556849,1.410278,0.666
"2757","ENSG00000241468","hurdle",0,-1.329403,0.1941076,1.5235106,0.665
"2584","ENSG00000203485","hurdle",0,-1.65750941,0.02507123,1.68258064,0.665
"2471","ENSG00000196083","hurdle",0,-0.984687,0.8790527,1.8637397,0.665
