"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.OPC","log2fold_change","Auc"
"163","ENSG00000136859","hurdle",2.61387621868571e-68,-2.110192,-1.217937,0.892255,0.572
"91","ENSG00000112715","hurdle",1.23023292895917e-68,-1.6865443,-0.6562259,1.0303184,0.572
"313","ENSG00000181938","hurdle",3.30327682295664e-85,-2.281951,-1.129051,1.1529,0.571
"186","ENSG00000144908","hurdle",4.37451628967255e-98,-2.176726,-1.404172,0.772554,0.571
"125","ENSG00000125820","hurdle",2.37534547672063e-130,-2.892059,-1.741932,1.150127,0.571
"188","ENSG00000146005","hurdle",2.74419338463425e-45,-1.3292984,-0.8016031,0.5276953,0.57
"39","ENSG00000084636","hurdle",3.06952099267102e-44,-1.4519559,-0.8251258,0.6268301,0.57
"198","ENSG00000148411","hurdle",5.10194378224656e-42,-1.2804524,-0.7556779,0.5247745,0.569
"77","ENSG00000105939","hurdle",1.45042511630711e-79,-2.308191,-1.376877,0.931314,0.569
"64","ENSG00000103175","hurdle",4.94674149473975e-69,-2.199644,-1.325651,0.873993,0.569
"290","ENSG00000173805","hurdle",4.83469091642675e-89,-2.469609,-1.514573,0.955036,0.568
"59","ENSG00000101605","hurdle",5.60204532808183e-62,-1.989036,-1.098474,0.890562,0.568
"329","ENSG00000186193","hurdle",6.95722490081116e-164,-3.091493,-1.896701,1.194792,0.567
"123","ENSG00000125355","hurdle",4.27367778172784e-152,-2.951422,-1.75945,1.191972,0.567
"408","ENSG00000266714","hurdle",1.83087283814434e-56,-2.048562,-1.256505,0.792057,0.566
"397","ENSG00000256043","hurdle",3.15584856154783e-86,-2.573069,-1.542463,1.030606,0.566
"331","ENSG00000186951","hurdle",2.67267891960871e-55,-1.86903,-1.185439,0.683591,0.566
"271","ENSG00000168874","hurdle",4.75617727080972e-135,-2.984557,-1.831729,1.152828,0.565
"300","ENSG00000177807","hurdle",1.04443321147963e-50,-1.871546,-1.228354,0.643192,0.563
"218","ENSG00000153993","hurdle",4.28193854906442e-75,-1.793776,-1.082637,0.711139,0.563
"197","ENSG00000148400","hurdle",1.72237027265012e-63,-2.278223,-1.46446,0.813763,0.563
"151","ENSG00000134716","hurdle",8.63223423847894e-74,-2.442882,-1.59766,0.845222,0.562
"52","ENSG00000100987","hurdle",1.29265623544623e-175,-3.166269,-1.967645,1.198624,0.562
"47","ENSG00000095739","hurdle",1.97503965132787e-134,-3.015899,-1.891174,1.124725,0.562
"261","ENSG00000165801","hurdle",2.00963887276007e-71,-2.555069,-1.685827,0.869242,0.561
"325","ENSG00000185432","hurdle",6.89341129570059e-57,-2.298262,-1.546802,0.75146,0.56
"51","ENSG00000100842","hurdle",1.12086551174216e-80,-2.687593,-1.756934,0.930659,0.56
"171","ENSG00000138646","hurdle",1.07119295621363e-105,-2.920633,-1.845025,1.075608,0.559
"158","ENSG00000136160","hurdle",2.42233629757614e-72,-2.327856,-1.599913,0.727943,0.559
"322","ENSG00000184254","hurdle",4.43861800251742e-68,-2.467119,-1.638753,0.828366,0.558
"12","ENSG00000047617","hurdle",3.99274597008818e-78,-1.945568,-1.408113,0.537455,0.558
"370","ENSG00000215244","hurdle",1.11688291785731e-59,-2.062867,-1.431993,0.630874,0.557
"86","ENSG00000111846","hurdle",2.3542920575796e-72,-2.45851,-1.636439,0.822071,0.557
"60","ENSG00000102221","hurdle",8.37020690584581e-40,-1.82176,-1.148702,0.673058,0.557
"376","ENSG00000226939","hurdle",1.10244577205184e-159,-3.154909,-1.997028,1.157881,0.556
"406","ENSG00000263146","hurdle",2.65251025771656e-103,-2.983928,-1.967645,1.016283,0.555
"141","ENSG00000132554","hurdle",2.9202706188521e-55,-2.333848,-1.493481,0.840367,0.554
"121","ENSG00000124766","hurdle",1.11478812183765e-30,-1.4806979,-0.8994731,0.5812248,0.554
"5","ENSG00000016391","hurdle",1.70976906926511e-36,-1.957752,-1.32007,0.637682,0.554
"403","ENSG00000259124","hurdle",2.05479817391433e-29,-1.403328,-0.8159324,0.5873956,0.551
"308","ENSG00000181381","hurdle",6.33308013351922e-50,-2.278223,-1.629519,0.648704,0.551
"272","ENSG00000168994","hurdle",1.82396769932331e-84,-2.922639,-1.979326,0.943313,0.551
"391","ENSG00000245213","hurdle",1.19577212556504e-29,-1.713981,-1.082637,0.631344,0.55
"371","ENSG00000215612","hurdle",3.7751072112075e-175,-3.25799,-2.19392,1.06407,0.55
"248","ENSG00000163565","hurdle",1.21469146535759e-47,-2.357527,-1.643391,0.714136,0.55
"183","ENSG00000144119","hurdle",3.43311817883919e-95,-2.976618,-2.085791,0.890827,0.55
"386","ENSG00000240184","hurdle",1.67757054164018e-86,-2.975785,-2.045324,0.930461,0.549
"369","ENSG00000213928","hurdle",2.64979503237758e-46,-2.39741,-1.645717,0.751693,0.549
"127","ENSG00000127241","hurdle",1.40107436784358e-86,-2.966859,-2.005962,0.960897,0.549
"314","ENSG00000182103","hurdle",1.84044408242657e-59,-2.74641,-1.953174,0.793236,0.548
"155","ENSG00000135899","hurdle",1.20025511245372e-45,-2.447351,-1.712388,0.734963,0.548
"117","ENSG00000123096","hurdle",1.14132821013604e-33,-2.089655,-1.427985,0.66167,0.548
"153","ENSG00000134873","hurdle",2.80323848087881e-50,-2.591456,-1.79772,0.793736,0.547
"381","ENSG00000231252","hurdle",2.59243495419558e-44,-1.950982,-1.263629,0.687353,0.546
"338","ENSG00000188064","hurdle",2.74464504944553e-96,-3.093073,-2.197327,0.895746,0.546
"256","ENSG00000164649","hurdle",1.75147974323996e-83,-3.006085,-2.057655,0.94843,0.546
"122","ENSG00000125285","hurdle",7.24553337173385e-134,-3.220747,-2.242361,0.978386,0.546
"66","ENSG00000103335","hurdle",2.33450011495222e-54,-2.769326,-1.985203,0.784123,0.545
"393","ENSG00000247134","hurdle",2.77535439341645e-54,-2.592574,-1.736966,0.855608,0.544
"384","ENSG00000237797","hurdle",1.96914951516039e-101,-3.142001,-2.180374,0.961627,0.544
"211","ENSG00000152284","hurdle",9.63423047512302e-28,-1.742304,-1.152003,0.590301,0.544
"131","ENSG00000128242","hurdle",1.45204377999348e-37,-2.516242,-1.861145,0.655097,0.543
"37","ENSG00000081320","hurdle",2.95827240239379e-46,-2.526118,-1.893935,0.632183,0.543
"344","ENSG00000196169","hurdle",3.04708587431531e-84,-3.097824,-2.245884,0.85194,0.542
"312","ENSG00000181826","hurdle",1.00381265187225e-32,-2.190796,-1.634129,0.556667,0.542
"380","ENSG00000227640","hurdle",2.26030589071384e-56,-2.743217,-2.005962,0.737255,0.541
"236","ENSG00000162493","hurdle",2.30899279173935e-40,-2.489091,-1.880182,0.608909,0.541
"79","ENSG00000106538","hurdle",4.32348040264932e-66,-2.992118,-2.207595,0.784523,0.541
"4","ENSG00000010278","hurdle",1.50250157595016e-27,-2.10267,-1.590924,0.511746,0.541
"99","ENSG00000114251","hurdle",1.02707663507094e-33,-2.456474,-1.888418,0.568056,0.54
"73","ENSG00000105483","hurdle",1.99065209245728e-24,-2.17553,-1.671543,0.503987,0.54
"375","ENSG00000225472","hurdle",1.67237362199522e-38,-2.51231,-1.938847,0.573463,0.539
"234","ENSG00000162337","hurdle",3.49993421602016e-42,-2.732095,-2.057655,0.67444,0.539
"337","ENSG00000187773","hurdle",5.66846834677909e-36,-2.643429,-2.008952,0.634477,0.538
"225","ENSG00000155363","hurdle",6.86046588344863e-24,-2.254285,-1.751916,0.502369,0.538
"411","ENSG00000278041","hurdle",4.30794713549029e-58,-3.024058,-2.288846,0.735212,0.537
"193","ENSG00000147231","hurdle",2.12922091545084e-29,-2.464633,-1.919026,0.545607,0.537
"181","ENSG00000141756","hurdle",1.04473096623231e-45,-2.888135,-2.166953,0.721182,0.537
"170","ENSG00000138496","hurdle",4.1264245553806e-39,-2.704746,-2.066973,0.637773,0.536
"361","ENSG00000204291","hurdle",3.46149870186307e-69,-3.010344,-2.321928,0.688416,0.535
"251","ENSG00000163820","hurdle",2.77780605632614e-29,-2.615261,-2.051476,0.563785,0.535
"104","ENSG00000115318","hurdle",1.24690444218532e-29,-2.602988,-2.023995,0.578993,0.535
"374","ENSG00000224272","hurdle",4.00532830149868e-146,-3.302735,-2.495576,0.807159,0.534
"354","ENSG00000197921","hurdle",2.13478690316285e-44,-2.901521,-2.127425,0.774096,0.534
"126","ENSG00000127084","hurdle",5.00556435601571e-49,-2.983091,-2.296132,0.686959,0.534
"372","ENSG00000221963","hurdle",4.91945404408072e-51,-3.027507,-2.359599,0.667908,0.533
"317","ENSG00000182492","hurdle",1.6271451730801e-47,-2.869445,-2.252956,0.616489,0.533
"138","ENSG00000131941","hurdle",4.34591432395429e-31,-2.612993,-2.088951,0.524042,0.533
"70","ENSG00000104313","hurdle",1.95231409965739e-22,-1.6959465,-0.9985135,0.697433,0.533
"410","ENSG00000271811","hurdle",1.29075247472011e-59,-3.12366,-2.429988,0.693672,0.532
"383","ENSG00000235180","hurdle",9.48125556671204e-46,-2.99275,-2.36342,0.62933,0.532
"367","ENSG00000213366","hurdle",3.20084447012392e-32,-2.779649,-2.224873,0.554776,0.532
"350","ENSG00000197093","hurdle",1.70435242091021e-63,-3.157268,-2.454235,0.703033,0.532
"298","ENSG00000177303","hurdle",3.95807717735856e-29,-2.771493,-2.207595,0.563898,0.532
"297","ENSG00000176971","hurdle",1.41069580605697e-54,-3.079585,-2.429988,0.649597,0.532
"412","ENSG00000286330","hurdle",1.27032299059011e-33,-2.794446,-2.214482,0.579964,0.531
"326","ENSG00000185610","hurdle",3.95724955052096e-52,-3.069551,-2.382682,0.686869,0.531
"392","ENSG00000246022","hurdle",4.51108054812943e-65,-3.176762,-2.406141,0.770621,0.53
"38","ENSG00000084093","hurdle",5.55546755847485e-22,-2.565059,-2.020974,0.544085,0.53
"368","ENSG00000213420","hurdle",1.95358188194561e-69,-3.2205,-2.555519,0.664981,0.529
"269","ENSG00000167995","hurdle",3.27870091836764e-20,-2.579067,-2.060754,0.518313,0.529
"232","ENSG00000160219","hurdle",2.77130892340108e-39,-2.962933,-2.333126,0.629807,0.529
"268","ENSG00000166801","hurdle",1.23131377020851e-34,-2.984766,-2.421995,0.562771,0.528
"252","ENSG00000163884","hurdle",6.70147551257223e-23,-2.67689,-2.133938,0.542952,0.528
"162","ENSG00000136732","hurdle",1.95672388433647e-45,-3.102363,-2.466514,0.635849,0.528
"136","ENSG00000130876","hurdle",2.37064134438799e-36,-3.004597,-2.438025,0.566572,0.527
"319","ENSG00000183798","hurdle",6.0709794435216e-42,-3.1124,-2.551154,0.561246,0.526
"180","ENSG00000140931","hurdle",4.11797866340037e-27,-2.915632,-2.414046,0.501586,0.526
"339","ENSG00000188643","hurdle",2.22562050021236e-36,-3.096918,-2.525236,0.571682,0.525
"246","ENSG00000163431","hurdle",4.04577887152575e-29,-2.953471,-2.367252,0.586219,0.525
"352","ENSG00000197496","hurdle",1.85776907468779e-42,-3.160578,-2.586451,0.574127,0.524
"340","ENSG00000188763","hurdle",1.35987196394326e-43,-3.192646,-2.655054,0.537592,0.523
"140","ENSG00000132205","hurdle",1.28589213542678e-25,-3.07133,-2.542463,0.528867,0.519
