"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"454","ENSG00000165322","hurdle",0,0.1395252,0.9025788,0.7630536,0.651
"265","ENSG00000137672","hurdle",0,-0.9771021,0.21749,1.1945921,0.651
"145","ENSG00000111879","hurdle",0,0.6653791,1.2817549,0.6163758,0.651
"203","ENSG00000124151","hurdle",0,0.2092437,0.9691487,0.759905,0.65
"295","ENSG00000143919","hurdle",0,0.8715935,1.697587,0.8259935,0.649
"187","ENSG00000118946","hurdle",0,0.6317759,1.6533081,1.0215322,0.649
"558","ENSG00000178568","hurdle",0,2.088218,5.803366,3.715148,0.648
"116","ENSG00000106025","hurdle",0,-2.887627,-0.1412667,2.7463603,0.648
"652","ENSG00000196526","hurdle",0,-0.2650832,1.0442685,1.3093517,0.647
"382","ENSG00000154529","hurdle",0,-0.7703592,0.9686825,1.7390417,0.647
"244","ENSG00000134352","hurdle",0,-0.0449794,0.8348359,0.8798153,0.647
"696","ENSG00000231185","hurdle",0,1.177914,1.769475,0.591561,0.646
"555","ENSG00000178177","hurdle",0,0.5253577,1.2405854,0.7152277,0.645
"488","ENSG00000169213","hurdle",0,-1.6454069,0.3802754,2.0256823,0.645
"94","ENSG00000101438","hurdle",0,-3.0100812,-0.7602921,2.2497891,0.645
"233","ENSG00000132970","hurdle",0,0.2797077,1.1075859,0.8278782,0.644
"709","ENSG00000237877","hurdle",0,1.466363,2.007531,0.541168,0.643
"612","ENSG00000185842","hurdle",0,0.8016211,1.4177578,0.6161367,0.643
"635","ENSG00000188730","hurdle",0,0.3955535,2.1120045,1.716451,0.642
"142","ENSG00000110881","hurdle",0,-1.6401453,-0.2811055,1.3590398,0.642
"592","ENSG00000183621","hurdle",0,0.4535817,1.0832437,0.629662,0.641
"514","ENSG00000171444","hurdle",0,-0.1708472,0.9631432,1.1339904,0.641
"483","ENSG00000168993","hurdle",0,0.6846338,1.4358438,0.75121,0.641
"328","ENSG00000147251","hurdle",0,-1.9702968,0.5288923,2.4991891,0.64
"23","ENSG00000039560","hurdle",0,-1.6303683,0.1062362,1.7366045,0.64
"270","ENSG00000138193","hurdle",0,-1.5337753,0.3478646,1.8816399,0.639
"681","ENSG00000204767","hurdle",0,-0.6425752,0.5356528,1.178228,0.638
"324","ENSG00000147027","hurdle",0,-1.815133,-0.3789145,1.4362185,0.638
"30","ENSG00000049246","hurdle",0,0.6173209,1.2263369,0.609016,0.638
"687","ENSG00000213626","hurdle",0,-1.7353769,-0.2619085,1.4734684,0.637
"360","ENSG00000152208","hurdle",0,3.424279,4.096328,0.672049,0.637
"335","ENSG00000148429","hurdle",0,-0.5130752,0.5157316,1.0288068,0.637
"221","ENSG00000129422","hurdle",0,0.1932053,0.9307532,0.7375479,0.637
"486","ENSG00000169181","hurdle",0,-0.2391105,0.6417282,0.8808387,0.636
"599","ENSG00000184588","hurdle",0,3.489254,4.246827,0.757573,0.635
"275","ENSG00000139132","hurdle",0,0.2857967,0.9256151,0.6398184,0.635
"371","ENSG00000153162","hurdle",0,-2.2931283,-0.3176814,1.9754469,0.633
"716","ENSG00000242808","hurdle",0,1.466466,2.792072,1.325606,0.632
"577","ENSG00000182132","hurdle",0,-0.4426837,1.7571868,2.1998705,0.632
"179","ENSG00000117461","hurdle",0,-0.1946994,0.4321142,0.6268136,0.632
"64","ENSG00000082293","hurdle",0,0.3524533,0.989251,0.6367977,0.632
"63","ENSG00000081138","hurdle",0,-0.4031752,0.7078671,1.1110423,0.632
"429","ENSG00000163273","hurdle",0,-3.174574,-0.7836653,2.3909087,0.631
"271","ENSG00000138604","hurdle",0,0.5973082,1.244442,0.6471338,0.631
"704","ENSG00000235597","hurdle",0,-0.7430186,0.3134507,1.0564693,0.63
"136","ENSG00000109819","hurdle",0,0.2078956,1.2621053,1.0542097,0.63
"440","ENSG00000164292","hurdle",0,-0.05991402,0.79421832,0.85413234,0.629
"260","ENSG00000137269","hurdle",0,-0.9188419,0.2928483,1.2116902,0.629
"521","ENSG00000171943","hurdle",0,-0.2855522,0.3765649,0.6621171,0.627
"49","ENSG00000073417","hurdle",0,1.423959,1.961146,0.537187,0.627
"216","ENSG00000128573","hurdle",0,1.930235,3.198858,1.268623,0.626
"667","ENSG00000198840","hurdle",0,1.210426,2.519758,1.309332,0.624
"404","ENSG00000158201","hurdle",0,-0.9155399,0.0457658,0.9613057,0.623
"240","ENSG00000134138","hurdle",0,1.273895,3.295096,2.021201,0.623
"35","ENSG00000057704","hurdle",0,-1.6032628,-0.1689916,1.4342712,0.623
"600","ENSG00000184719","hurdle",0,0.4217537,0.9441625,0.5224088,0.622
"457","ENSG00000165632","hurdle",0,0.06322607,0.59804332,0.53481725,0.622
"115","ENSG00000105568","hurdle",0,0.2167863,0.7947444,0.5779581,0.622
"93","ENSG00000101384","hurdle",0,-1.9346151,-0.5335437,1.4010714,0.622
"691","ENSG00000226688","hurdle",0,0.5608766,1.1250838,0.5642072,0.621
"647","ENSG00000196218","hurdle",0,-1.360428,-0.1726603,1.1877677,0.621
"421","ENSG00000162669","hurdle",0,-1.3167712,-0.1990544,1.1177168,0.621
"478","ENSG00000168824","hurdle",0,-0.66447855,0.08709625,0.7515748,0.62
"124","ENSG00000107105","hurdle",0,1.44367,2.062462,0.618792,0.62
"449","ENSG00000165029","hurdle",0,-1.5554773,-0.2839596,1.2715177,0.619
"352","ENSG00000151491","hurdle",0,-0.5974308,0.2340995,0.8315303,0.619
"322","ENSG00000146648","hurdle",0,-1.0450122,0.8534977,1.8985099,0.619
"584","ENSG00000182957","hurdle",0,-0.5920056,0.4772,1.0692056,0.618
"506","ENSG00000170743","hurdle",0,-0.3253497,0.8773957,1.2027454,0.618
"152","ENSG00000112425","hurdle",0,-0.02915932,0.6955238,0.72468312,0.618
"625","ENSG00000187676","hurdle",0,0.1443657,0.8727046,0.7283389,0.617
"534","ENSG00000173757","hurdle",0,-0.2729748,0.4736371,0.7466119,0.617
"343","ENSG00000150361","hurdle",0,-0.8527608,0.7020292,1.55479,0.617
"241","ENSG00000134146","hurdle",0,0.3416559,1.0029757,0.6613198,0.617
"674","ENSG00000203867","hurdle",0,-0.9708575,-0.1217034,0.8491541,0.616
"648","ENSG00000196369","hurdle",0,-0.3094642,0.2657802,0.5752444,0.616
"487","ENSG00000169184","hurdle",0,-2.2120865,-0.7262508,1.4858357,0.616
"248","ENSG00000134871","hurdle",0,-0.7398297,0.2451406,0.9849703,0.616
"215","ENSG00000128512","hurdle",2.38777986700342e-309,3.176916,3.732684,0.555768,0.616
"3","ENSG00000004848","hurdle",0,-3.0154697,-0.5820909,2.4333788,0.616
"325","ENSG00000147041","hurdle",0,-2.8698561,-0.3608894,2.5089667,0.615
"120","ENSG00000106714","hurdle",0,-1.2581088,0.2859149,1.5440237,0.615
"653","ENSG00000196782","hurdle",0,0.6594738,1.4536582,0.7941844,0.614
"644","ENSG00000196132","hurdle",0,-1.8093273,-0.7377262,1.0716011,0.614
"516","ENSG00000171488","hurdle",0,-0.1243291,0.5003317,0.6246608,0.614
"132","ENSG00000109323","hurdle",0,-0.1433395,0.4991331,0.6424726,0.613
"47","ENSG00000072415","hurdle",0,-0.2800988,0.4461522,0.726251,0.613
"504","ENSG00000170419","hurdle",0,-0.4142747,0.2217442,0.6360189,0.612
"372","ENSG00000153721","hurdle",0,-0.4680529,0.8570286,1.3250815,0.61
"15","ENSG00000019991","hurdle",0,-2.7656492,-0.7206545,2.0449947,0.61
"194","ENSG00000121310","hurdle",0,-0.5036691,0.198871,0.7025401,0.609
"174","ENSG00000116497","hurdle",0,-0.80099478,-0.08266462,0.71833016,0.608
"565","ENSG00000179715","hurdle",0,-0.01219573,0.75829312,0.77048885,0.607
"148","ENSG00000112144","hurdle",0,-1.2206555,-0.2762033,0.9444522,0.607
"615","ENSG00000186047","hurdle",0,-0.3447592,0.3201489,0.6649081,0.606
"462","ENSG00000166025","hurdle",0,-0.8882153,0.1753984,1.0636137,0.606
"323","ENSG00000146966","hurdle",0,-0.68446979,0.03905688,0.72352667,0.606
"242","ENSG00000134207","hurdle",0,-2.4953544,-0.8689459,1.6264085,0.606
"50","ENSG00000073712","hurdle",0,-0.639749,0.248656,0.888405,0.606
"537","ENSG00000173960","hurdle",0,-0.3581035,0.2467895,0.604893,0.605
"424","ENSG00000162909","hurdle",0,-0.9716054,-0.2097186,0.7618868,0.605
"662","ENSG00000198712","hurdle",5.39965958672774e-257,2.917655,3.433974,0.516319,0.604
"621","ENSG00000186522","hurdle",0,-2.0171416,-0.7974199,1.2197217,0.604
"463","ENSG00000166128","hurdle",0,-0.5214018,0.1518897,0.6732915,0.604
"32","ENSG00000056487","hurdle",0,-1.598345,-0.6679239,0.9304211,0.604
"724","ENSG00000250220","hurdle",0,-0.3830522,0.2392994,0.6223516,0.603
"699","ENSG00000232656","hurdle",0,-2.290793,-0.8871544,1.4036386,0.602
"245","ENSG00000134376","hurdle",1.04662945465513e-316,-0.1017059,0.5099759,0.6116818,0.602
"636","ENSG00000188803","hurdle",0,-0.01878332,1.33470917,1.35349249,0.601
"417","ENSG00000162174","hurdle",0,-0.9842541,-0.2655082,0.7187459,0.601
"384","ENSG00000154975","hurdle",0,2.911364,3.633707,0.722343,0.601
"302","ENSG00000144355","hurdle",0,-3.116071,-1.050083,2.065988,0.601
"207","ENSG00000124766","hurdle",0,-1.7549869,-0.6351605,1.1198264,0.601
"188","ENSG00000120162","hurdle",1.29999485284901e-268,1.099775,1.610704,0.510929,0.601
"122","ENSG00000106852","hurdle",0,-3.0164984,-0.4386157,2.5778827,0.601
"717","ENSG00000244128","hurdle",8.31797446700968e-307,0.8271831,1.4936486,0.6664655,0.6
"493","ENSG00000169432","hurdle",0,-0.4470544,0.5121712,0.9592256,0.6
"410","ENSG00000159788","hurdle",0,0.4527225,1.4510381,0.9983156,0.6
"354","ENSG00000151575","hurdle",0,-1.3279013,-0.3248479,1.0030534,0.6
"126","ENSG00000107338","hurdle",0,-1.1238094,-0.3530425,0.7707669,0.6
"13","ENSG00000012817","hurdle",0,-0.9787301,-0.3271356,0.6515945,0.6
"745","ENSG00000287149","hurdle",0,-0.9063344,0.3542014,1.2605358,0.599
"492","ENSG00000169372","hurdle",4.31697148293155e-271,0.737722,1.253,0.515278,0.599
"444","ENSG00000164574","hurdle",0,-0.783761,0.2567526,1.0405136,0.599
"656","ENSG00000197536","hurdle",1.1949041146928e-314,-0.8159163,-0.1507869,0.6651294,0.598
"475","ENSG00000168243","hurdle",0,-1.79977671,-0.08211253,1.71766418,0.598
"294","ENSG00000143858","hurdle",0,-1.2708636,-0.2083624,1.0625012,0.598
"281","ENSG00000140807","hurdle",0,-1.8609366,-0.5899182,1.2710184,0.598
"197","ENSG00000122025","hurdle",0,-2.4080603,-0.4935345,1.9145258,0.598
"133","ENSG00000109452","hurdle",1.4260250407442e-262,2.275846,2.828737,0.552891,0.598
"670","ENSG00000198873","hurdle",0,-0.4087776,0.183112,0.5918896,0.597
"633","ENSG00000188647","hurdle",2.15667938338462e-293,-0.63189471,0.09187453,0.72376924,0.597
"412","ENSG00000160293","hurdle",0,-1.4747085,-0.1915914,1.2831171,0.597
"369","ENSG00000153012","hurdle",0,-2.4246919,-0.5630917,1.8616002,0.597
"361","ENSG00000152492","hurdle",3.83781906131004e-311,-0.53267108,0.004256489,0.536927569,0.597
"494","ENSG00000169439","hurdle",0,-1.4773617,-0.5094053,0.9679564,0.596
"397","ENSG00000157193","hurdle",0,-0.2358498,0.8916592,1.127509,0.596
"79","ENSG00000099385","hurdle",0,-1.6531853,-0.7114465,0.9417388,0.596
"472","ENSG00000167766","hurdle",1.29548307425722e-276,-0.60041613,0.06757453,0.66799066,0.595
"234","ENSG00000133107","hurdle",0,-1.377177,0.4909936,1.8681706,0.595
"430","ENSG00000163377","hurdle",0,-1.9647018,-0.03754572,1.92715608,0.594
"259","ENSG00000137252","hurdle",0,-1.9556714,-0.3570441,1.5986273,0.593
"146","ENSG00000111962","hurdle",2.80681130702816e-253,0.5646861,1.0723124,0.5076263,0.593
"39","ENSG00000067177","hurdle",0,-2.302665,-1.100626,1.202039,0.593
"675","ENSG00000204103","hurdle",0,-3.0036925,-0.9542721,2.0494204,0.592
"208","ENSG00000124782","hurdle",0,-2.0562733,-0.6494031,1.4068702,0.592
"134","ENSG00000109787","hurdle",1.07113432018382e-320,-1.2757817,-0.4524628,0.8233189,0.592
"101","ENSG00000101958","hurdle",0,-1.62673125,-0.04237048,1.58436077,0.592
"26","ENSG00000047230","hurdle",0,-1.5595947,-0.6942592,0.8653355,0.592
"523","ENSG00000172137","hurdle",0,-2.5855985,-0.7129415,1.872657,0.591
"519","ENSG00000171724","hurdle",0,-0.8987274,-0.135957,0.7627704,0.591
"257","ENSG00000136546","hurdle",0,-2.0309771,-0.5873697,1.4436074,0.591
"293","ENSG00000143514","hurdle",0,-1.8124505,-0.6785256,1.1339249,0.59
"109","ENSG00000103653","hurdle",0,-1.9802973,-0.9580659,1.0222314,0.59
"689","ENSG00000224243","hurdle",0,-2.4980458,-0.4966579,2.0013879,0.589
"471","ENSG00000167306","hurdle",0,-2.5406956,0.6803921,3.2210877,0.589
"108","ENSG00000103485","hurdle",0,-2.609458,-1.283372,1.326086,0.589
"742","ENSG00000283982","hurdle",1.43779257556518e-275,0.08079745,0.92451667,0.84371922,0.588
"358","ENSG00000151892","hurdle",0,-1.4168614,-0.6778998,0.7389616,0.588
"25","ENSG00000044459","hurdle",1.55676519000473e-273,-0.74653469,-0.04062634,0.70590835,0.588
"18","ENSG00000026297","hurdle",1.38628733030014e-299,-0.99099937,-0.04371356,0.94728581,0.588
"650","ENSG00000196418","hurdle",0,-1.2586412,-0.1584777,1.1001635,0.587
"582","ENSG00000182628","hurdle",2.94208424353444e-289,-1.3591226,-0.6313189,0.7278037,0.587
"336","ENSG00000148498","hurdle",2.79657851739627e-265,0.3920691,1.1219127,0.7298436,0.587
"292","ENSG00000143507","hurdle",0,-2.2839644,-0.8509643,1.4330001,0.587
"507","ENSG00000170745","hurdle",0,-2.7602543,-0.2097186,2.5505357,0.586
"171","ENSG00000115963","hurdle",0,-2.710505,-1.053326,1.657179,0.586
"170","ENSG00000115896","hurdle",6.42988710801204e-270,2.845288,3.509485,0.664197,0.586
"713","ENSG00000241684","hurdle",0,0.01942043,1.69726547,1.67784504,0.585
"414","ENSG00000160789","hurdle",1.58894348728519e-290,-1.4931154,-0.7338187,0.7592967,0.584
"76","ENSG00000095397","hurdle",6.54205349047962e-303,-1.3043124,-0.4256005,0.8787119,0.584
"66","ENSG00000087076","hurdle",0,-2.056802,-1.04013,1.016672,0.584
"679","ENSG00000204624","hurdle",0,-2.23585,-1.155614,1.080236,0.583
"676","ENSG00000204131","hurdle",0,-1.4991238,-0.8304198,0.668704,0.582
"563","ENSG00000179455","hurdle",0,-1.6165569,-0.6791517,0.9374052,0.582
"416","ENSG00000161642","hurdle",0,-1.9560414,-0.9730856,0.9829558,0.582
"368","ENSG00000152990","hurdle",1.76385430768689e-266,-0.913742,-0.3872448,0.5264972,0.582
"53","ENSG00000075461","hurdle",0,-1.897424,-0.7731561,1.1242679,0.582
"702","ENSG00000233806","hurdle",0,-1.8864511,-0.8453322,1.0411189,0.581
"470","ENSG00000167291","hurdle",2.79005133006732e-287,-1.6295812,-0.8720443,0.7575369,0.581
"630","ENSG00000188313","hurdle",8.93597683102361e-311,-1.7314656,-0.9250181,0.8064475,0.58
"598","ENSG00000184545","hurdle",3.33133443502778e-224,-0.8895104,-0.3724872,0.5170232,0.58
"547","ENSG00000175600","hurdle",7.64591018319074e-257,-0.9056791,-0.1609532,0.7447259,0.58
"546","ENSG00000175556","hurdle",0,-2.749952,-1.415533,1.334419,0.58
"622","ENSG00000187098","hurdle",0,-1.011042,0.2895457,1.3005877,0.579
"167","ENSG00000115353","hurdle",0,-2.0707582,-0.1217034,1.9490548,0.578
"159","ENSG00000113532","hurdle",5.85875220355419e-310,-1.15624819,0.05294641,1.2091946,0.578
"140","ENSG00000110693","hurdle",0,0.3892561,2.6169073,2.2276512,0.578
"437","ENSG00000164039","hurdle",0,-2.704276,-1.423204,1.281072,0.577
"7","ENSG00000006128","hurdle",0,-2.6678586,0.2127734,2.880632,0.577
"723","ENSG00000250159","hurdle",1.23546442585559e-209,-0.7605775,-0.2361916,0.5243859,0.576
"665","ENSG00000198830","hurdle",1.91078557257386e-218,-1.2877627,-0.6384036,0.6493591,0.576
"213","ENSG00000127152","hurdle",5.93565553755045e-280,-0.3130933,0.7494805,1.0625738,0.576
"33","ENSG00000057294","hurdle",0,-2.8635951,-0.5200213,2.3435738,0.576
"714","ENSG00000242265","hurdle",7.14633308707486e-179,-0.47197205,0.09931665,0.5712887,0.575
"719","ENSG00000245213","hurdle",3.3572951381587e-312,-1.9374131,-0.9616157,0.9757974,0.574
"362","ENSG00000152527","hurdle",0,-1.249844,0.200687,1.450531,0.574
"77","ENSG00000095713","hurdle",6.99058361207807e-231,-0.7709016,0.1844892,0.9553908,0.574
"576","ENSG00000182118","hurdle",0,-2.882929,-1.582345,1.300584,0.573
"538","ENSG00000174453","hurdle",1.76855781664265e-230,-0.04258711,0.57949441,0.62208152,0.573
"390","ENSG00000156049","hurdle",5.30972843672854e-250,-1.1485455,-0.2744678,0.8740777,0.573
"224","ENSG00000130202","hurdle",0,-2.562503,-1.511132,1.051371,0.573
"614","ENSG00000185985","hurdle",1.62411911268926e-222,-1.3877031,-0.6268833,0.7608198,0.572
"683","ENSG00000205696","hurdle",0,-3.09283,-1.154163,1.938667,0.571
"451","ENSG00000165084","hurdle",1.61559634482787e-283,0.4065321,1.6967026,1.2901705,0.571
"279","ENSG00000140025","hurdle",8.31315891285149e-178,-0.54393642,-0.03647574,0.50746068,0.571
"9","ENSG00000008405","hurdle",1.92382629355082e-192,-0.9968878,-0.3325425,0.6643453,0.571
"725","ENSG00000250802","hurdle",6.31769155161681e-198,-1.226595,-0.6367812,0.5898138,0.57
"447","ENSG00000164946","hurdle",2.04318817459248e-274,-1.2631361,0.1758601,1.4389962,0.57
"422","ENSG00000162745","hurdle",0,-2.336306,-1.435492,0.900814,0.57
"334","ENSG00000148411","hurdle",4.43518791308832e-252,-1.4948167,-0.5640551,0.9307616,0.57
"70","ENSG00000089250","hurdle",0,-1.88986384,0.02105519,1.91091903,0.57
"543","ENSG00000175130","hurdle",3.75214423963673e-183,-1.1161397,-0.5989723,0.5171674,0.569
"465","ENSG00000166387","hurdle",1.57735306133268e-216,-1.4521776,-0.6806136,0.771564,0.569
"377","ENSG00000154188","hurdle",0,-2.1940809,-0.6051062,1.5889747,0.569
"201","ENSG00000123094","hurdle",6.995833225346e-186,-0.5578153,0.2400722,0.7978875,0.569
"693","ENSG00000227579","hurdle",0,-2.85000753,-0.09041607,2.75959146,0.568
"560","ENSG00000178695","hurdle",1.61015450773945e-271,-1.836433,-0.913186,0.923247,0.568
"366","ENSG00000152910","hurdle",1.8365710667342e-125,1.45979,2.022946,0.563156,0.568
"87","ENSG00000100884","hurdle",2.93744117654025e-223,-1.668869,-1.016203,0.652666,0.568
"40","ENSG00000067646","hurdle",1.53488610980511e-247,-1.725461,-0.974878,0.750583,0.568
"690","ENSG00000225968","hurdle",0,-2.977165,-1.301252,1.675913,0.567
"574","ENSG00000181381","hurdle",0,-2.529455,-1.466858,1.062597,0.567
"513","ENSG00000171365","hurdle",1.36587888990813e-207,-1.6194845,-0.9598397,0.6596448,0.566
"398","ENSG00000157306","hurdle",2.36803501328719e-165,-1.142076,-0.5619366,0.5801394,0.566
"114","ENSG00000105520","hurdle",6.53786196776689e-172,-1.2797129,-0.7383785,0.5413344,0.566
"34","ENSG00000057657","hurdle",0,-2.6692735,-0.6915198,1.9777537,0.566
"639","ENSG00000189060","hurdle",1.08491357320211e-184,-1.4175406,-0.8285665,0.5889741,0.565
"553","ENSG00000177425","hurdle",0,-2.3592857,-0.4352628,1.9240229,0.565
"383","ENSG00000154783","hurdle",0,-2.423327,-1.369672,1.053655,0.565
"326","ENSG00000147224","hurdle",1.9164148287044e-224,-1.90705,-1.162601,0.744449,0.565
"700","ENSG00000233237","hurdle",1.00009148632208e-154,-0.69864065,-0.06088033,0.63776032,0.564
"677","ENSG00000204219","hurdle",0,-2.830428,-1.700241,1.130187,0.564
"147","ENSG00000112139","hurdle",3.13656618082509e-298,-2.180326,-1.285913,0.894413,0.564
"106","ENSG00000103154","hurdle",1.54524565801468e-222,-1.683193,-0.8081079,0.8750851,0.564
"42","ENSG00000069702","hurdle",1.29035889088908e-232,-1.778244,-0.902912,0.875332,0.564
"557","ENSG00000178538","hurdle",1.45930070346302e-238,-1.6544858,-0.4163504,1.2381354,0.562
"474","ENSG00000168081","hurdle",0,-3.095816,-1.429861,1.665955,0.562
"280","ENSG00000140470","hurdle",0,-0.3545627,1.6623968,2.0169595,0.562
"173","ENSG00000116478","hurdle",4.44657061010568e-303,-2.48002,-1.596073,0.883947,0.562
"172","ENSG00000116337","hurdle",1.81114740252119e-163,-1.494458,-0.919583,0.574875,0.562
"121","ENSG00000106799","hurdle",3.44395946436307e-171,-1.2933621,-0.7749395,0.5184226,0.562
"548","ENSG00000176105","hurdle",2.52624192706334e-271,-2.150238,-1.378457,0.771781,0.561
"67","ENSG00000087253","hurdle",1.04003463882356e-222,-1.788091,-1.10707,0.681021,0.561
"682","ENSG00000205363","hurdle",4.55571343396538e-219,-2.132426,-1.404103,0.728323,0.56
"402","ENSG00000157927","hurdle",2.09138887608158e-253,-2.285204,-1.451803,0.833401,0.56
"345","ENSG00000150540","hurdle",2.87656253529342e-168,-1.5257891,-0.9260085,0.5997806,0.56
"286","ENSG00000143127","hurdle",0,-2.642029,-1.677962,0.964067,0.56
"707","ENSG00000236819","hurdle",1.32522156225082e-312,-2.538662,-1.550684,0.987978,0.559
"236","ENSG00000133639","hurdle",1.03019028084534e-157,-1.5000227,-0.8618211,0.6382016,0.559
"137","ENSG00000109861","hurdle",1.41104604396048e-300,-2.508319,-1.568359,0.93996,0.559
"669","ENSG00000198865","hurdle",8.38573130604009e-299,-2.502363,-1.548776,0.953587,0.558
"299","ENSG00000144229","hurdle",0,-1.6384617,0.9527414,2.5912031,0.558
"435","ENSG00000163873","hurdle",2.15236128899878e-257,0.2220563,1.2672053,1.045149,0.557
"211","ENSG00000126368","hurdle",2.76267702551354e-144,-1.464144,-0.876824,0.58732,0.557
"445","ENSG00000164638","hurdle",1.33824106694828e-270,-2.439792,-1.461822,0.97797,0.555
"123","ENSG00000106948","hurdle",1.72712929606135e-209,-2.20474,-1.415881,0.788859,0.555
"12","ENSG00000011465","hurdle",4.85745435925085e-310,-2.338555,-1.31708,1.021475,0.555
"556","ENSG00000178252","hurdle",3.77579337734094e-130,-1.627222,-1.096438,0.530784,0.554
"458","ENSG00000165821","hurdle",5.67054453893491e-263,-2.601718,-1.761684,0.840034,0.554
"731","ENSG00000259417","hurdle",1.84955450783254e-318,-2.28319,-0.678317,1.604873,0.553
"657","ENSG00000197558","hurdle",2.02786791485341e-278,-2.67881,-1.814811,0.863999,0.553
"533","ENSG00000173511","hurdle",4.79763971045279e-182,-1.822985,-1.083673,0.739312,0.553
"442","ENSG00000164442","hurdle",1.17082957541924e-156,-1.862323,-1.214596,0.647727,0.553
"642","ENSG00000189350","hurdle",4.94504705858413e-155,-1.7209472,-0.9250181,0.7959291,0.552
"501","ENSG00000170293","hurdle",7.96260821690809e-202,-1.6064538,-0.4738479,1.1326059,0.551
"420","ENSG00000162585","hurdle",9.08452515659503e-135,-1.847374,-1.271365,0.576009,0.551
"6","ENSG00000006062","hurdle",1.69671298529891e-127,-1.595268,-1.05929,0.535978,0.551
"738","ENSG00000272865","hurdle",6.42146286747814e-258,-2.465022,-1.515598,0.949424,0.55
"646","ENSG00000196208","hurdle",4.43525837326841e-144,-0.5030833,0.2153582,0.7184415,0.55
"313","ENSG00000145681","hurdle",0,-3.167987,-1.555274,1.612713,0.55
"285","ENSG00000142149","hurdle",2.92062702180834e-208,-0.1659882,0.8451769,1.0111651,0.55
"129","ENSG00000108830","hurdle",1.28253321739668e-224,-2.541621,-1.74062,0.801001,0.55
"262","ENSG00000137393","hurdle",4.27328820437126e-285,-2.33438,-0.939196,1.395184,0.549
"733","ENSG00000261371","hurdle",4.66788443367244e-224,-2.267492,-1.66385,0.603642,0.548
"394","ENSG00000157005","hurdle",0,-2.320657,0.08562282,2.40627982,0.548
"314","ENSG00000145708","hurdle",0,-2.818045,-1.265398,1.552647,0.548
"253","ENSG00000135917","hurdle",9.95391131497762e-294,-2.721576,-1.916455,0.805121,0.548
"166","ENSG00000115318","hurdle",8.41849303267972e-279,-2.795797,-1.92534,0.870457,0.548
"82","ENSG00000100139","hurdle",3.34331969201176e-247,-2.706764,-1.890123,0.816641,0.548
"415","ENSG00000160999","hurdle",3.60906707037707e-205,-2.592293,-1.862366,0.729927,0.547
"409","ENSG00000159314","hurdle",2.21738689792486e-185,-2.456446,-1.764781,0.691665,0.547
"551","ENSG00000176907","hurdle",0,-2.90872,-1.626742,1.281978,0.546
"209","ENSG00000124813","hurdle",7.12258762106264e-302,-0.7457348,0.5502371,1.2959719,0.546
"100","ENSG00000101938","hurdle",6.50373138486148e-145,-1.938388,-1.341319,0.597069,0.546
"180","ENSG00000117602","hurdle",1.65872602170232e-195,-2.476477,-1.655612,0.820865,0.545
"175","ENSG00000116525","hurdle",1.18631032369544e-119,-1.938388,-1.38253,0.555858,0.545
"119","ENSG00000106565","hurdle",0,-3.121594,-2.158027,0.963567,0.545
"117","ENSG00000106034","hurdle",1.270282480467e-201,-2.190594,-1.204948,0.985646,0.545
"649","ENSG00000196417","hurdle",5.64955266091472e-163,-2.452787,-1.771887,0.6809,0.544
"370","ENSG00000153071","hurdle",2.87349436624142e-163,-2.411439,-1.725453,0.685986,0.544
"177","ENSG00000116741","hurdle",1.48753032595157e-142,-2.143761,-1.627145,0.516616,0.544
"168","ENSG00000115361","hurdle",0,-3.071025,-1.835133,1.235892,0.544
"568","ENSG00000180481","hurdle",8.08774467652264e-124,-2.081886,-1.515225,0.566661,0.543
"261","ENSG00000137285","hurdle",1.6253787809379e-139,-2.259098,-1.618313,0.640785,0.543
"391","ENSG00000156076","hurdle",4.45008822309094e-200,-2.215036,-1.056034,1.159002,0.542
"317","ENSG00000145824","hurdle",0,-2.179462,1.383242,3.562704,0.542
"264","ENSG00000137573","hurdle",1.88519248708909e-189,-1.3867884,-0.1707514,1.216037,0.542
"223","ENSG00000129682","hurdle",0,0.3040914,2.1568941,1.8528027,0.542
"585","ENSG00000182968","hurdle",0,-3.098809,-2.058014,1.040795,0.541
"287","ENSG00000143149","hurdle",2.24868966210992e-102,-2.012003,-1.511875,0.500128,0.541
"27","ENSG00000047648","hurdle",9.02229139496297e-116,-1.1551149,-0.2841183,0.8709966,0.541
"596","ENSG00000183943","hurdle",3.19957382603263e-166,-2.398307,-1.560648,0.837659,0.54
"535","ENSG00000173805","hurdle",1.68668852859528e-198,-2.644015,-1.763453,0.880562,0.54
"469","ENSG00000167280","hurdle",8.12504262886342e-109,-2.19161,-1.665089,0.526521,0.54
"169","ENSG00000115616","hurdle",2.13714517308403e-229,-2.739299,-1.702785,1.036514,0.54
"111","ENSG00000104267","hurdle",6.88520350252118e-88,-1.578175,-1.016467,0.561708,0.54
"359","ENSG00000152049","hurdle",1.42366706489715e-237,-2.85345,-1.955864,0.897586,0.539
"290","ENSG00000143333","hurdle",1.47616118166894e-269,-2.918061,-2.022095,0.895966,0.539
"288","ENSG00000143171","hurdle",2.70787583709894e-289,-3.020878,-2.053678,0.9672,0.539
"193","ENSG00000120915","hurdle",1.74421731971509e-115,-2.188274,-1.579615,0.608659,0.539
