sample_id,cell_type,prop,subset_run
2107UNHS-0291_Br2720_Mid_Bulk,Astro,0.030533808460367618,136
2107UNHS-0291_Br2720_Mid_Bulk,EndoMural,0.07668552910681496,136
2107UNHS-0291_Br2720_Mid_Bulk,Micro,0.0321636695738607,136
2107UNHS-0291_Br2720_Mid_Bulk,Oligo,0.2413007177776737,136
2107UNHS-0291_Br2720_Mid_Bulk,OPC,0.04015348216880416,136
2107UNHS-0291_Br2720_Mid_Bulk,Excit,0.39078556352288973,136
2107UNHS-0291_Br2720_Mid_Bulk,Inhib,0.18837722938958915,136
2107UNHS-0291_Br2720_Mid_Cyto,Astro,0.03558207747081537,136
2107UNHS-0291_Br2720_Mid_Cyto,EndoMural,0.0732935412556152,136
2107UNHS-0291_Br2720_Mid_Cyto,Micro,0.04055673603731098,136
2107UNHS-0291_Br2720_Mid_Cyto,Oligo,0.19730456541475064,136
2107UNHS-0291_Br2720_Mid_Cyto,OPC,0.03705994652208795,136
2107UNHS-0291_Br2720_Mid_Cyto,Excit,0.43936630352677486,136
2107UNHS-0291_Br2720_Mid_Cyto,Inhib,0.176836829772645,136
2107UNHS-0291_Br2720_Mid_Nuc,Astro,0.038265435158418466,136
2107UNHS-0291_Br2720_Mid_Nuc,EndoMural,0.10837703639031503,136
2107UNHS-0291_Br2720_Mid_Nuc,Micro,0.03368009307846491,136
2107UNHS-0291_Br2720_Mid_Nuc,Oligo,0.16014006538560027,136
2107UNHS-0291_Br2720_Mid_Nuc,OPC,0.04367360244103333,136
2107UNHS-0291_Br2720_Mid_Nuc,Excit,0.4223730454021297,136
2107UNHS-0291_Br2720_Mid_Nuc,Inhib,0.19349072214403829,136
2107UNHS-0291_Br6432_Ant_Bulk,Astro,0.07172605464815048,136
2107UNHS-0291_Br6432_Ant_Bulk,EndoMural,0.08946661038878748,136
2107UNHS-0291_Br6432_Ant_Bulk,Micro,0.035219177787272925,136
2107UNHS-0291_Br6432_Ant_Bulk,Oligo,0.18414006893243837,136
2107UNHS-0291_Br6432_Ant_Bulk,OPC,0.06003636942240656,136
2107UNHS-0291_Br6432_Ant_Bulk,Excit,0.38073463596704094,136
2107UNHS-0291_Br6432_Ant_Bulk,Inhib,0.1786770828539032,136
2107UNHS-0291_Br6432_Ant_Cyto,Astro,0.08171606268473933,136
2107UNHS-0291_Br6432_Ant_Cyto,EndoMural,0.08082618779076206,136
2107UNHS-0291_Br6432_Ant_Cyto,Micro,0.05163015678617671,136
2107UNHS-0291_Br6432_Ant_Cyto,Oligo,0.13311600985442487,136
2107UNHS-0291_Br6432_Ant_Cyto,OPC,0.051214982951549054,136
2107UNHS-0291_Br6432_Ant_Cyto,Excit,0.4336898629545969,136
2107UNHS-0291_Br6432_Ant_Cyto,Inhib,0.16780673697775103,136
2107UNHS-0291_Br6432_Ant_Nuc,Astro,0.07528933820191194,136
2107UNHS-0291_Br6432_Ant_Nuc,EndoMural,0.10393945831327327,136
2107UNHS-0291_Br6432_Ant_Nuc,Micro,0.03556793864329318,136
2107UNHS-0291_Br6432_Ant_Nuc,Oligo,0.14711032407269578,136
2107UNHS-0291_Br6432_Ant_Nuc,OPC,0.06291951872665139,136
2107UNHS-0291_Br6432_Ant_Nuc,Excit,0.40430634358726364,136
2107UNHS-0291_Br6432_Ant_Nuc,Inhib,0.1708670784549109,136
2107UNHS-0291_Br6432_Mid_Bulk,Astro,0.10900939561988557,136
2107UNHS-0291_Br6432_Mid_Bulk,EndoMural,0.10440497093917357,136
2107UNHS-0291_Br6432_Mid_Bulk,Micro,0.04731445877519384,136
2107UNHS-0291_Br6432_Mid_Bulk,Oligo,0.11713465963925931,136
2107UNHS-0291_Br6432_Mid_Bulk,OPC,0.07236966258259386,136
2107UNHS-0291_Br6432_Mid_Bulk,Excit,0.3696002446630621,136
2107UNHS-0291_Br6432_Mid_Bulk,Inhib,0.18016660778083177,136
