sample_id,cell_type,prop,subset_run
2107UNHS-0291_Br2720_Mid_Bulk,Astro,0.031126372044137963,602
2107UNHS-0291_Br2720_Mid_Bulk,EndoMural,0.07860705828861027,602
2107UNHS-0291_Br2720_Mid_Bulk,Micro,0.04342519994909529,602
2107UNHS-0291_Br2720_Mid_Bulk,Oligo,0.33448353914458095,602
2107UNHS-0291_Br2720_Mid_Bulk,OPC,0.054659991563420544,602
2107UNHS-0291_Br2720_Mid_Bulk,Excit,0.3212931189072997,602
2107UNHS-0291_Br2720_Mid_Bulk,Inhib,0.13640472010285534,602
2107UNHS-0291_Br2720_Mid_Cyto,Astro,0.03721133228428784,602
2107UNHS-0291_Br2720_Mid_Cyto,EndoMural,0.07658277299947465,602
2107UNHS-0291_Br2720_Mid_Cyto,Micro,0.05576002240356534,602
2107UNHS-0291_Br2720_Mid_Cyto,Oligo,0.2770870268869468,602
2107UNHS-0291_Br2720_Mid_Cyto,OPC,0.05184596913362631,602
2107UNHS-0291_Br2720_Mid_Cyto,Excit,0.3695993138319772,602
2107UNHS-0291_Br2720_Mid_Cyto,Inhib,0.1319135624601218,602
2107UNHS-0291_Br2720_Mid_Nuc,Astro,0.04028649204162204,602
2107UNHS-0291_Br2720_Mid_Nuc,EndoMural,0.11548467094076051,602
2107UNHS-0291_Br2720_Mid_Nuc,Micro,0.047329207430217526,602
2107UNHS-0291_Br2720_Mid_Nuc,Oligo,0.22857596891257895,602
2107UNHS-0291_Br2720_Mid_Nuc,OPC,0.06170431392918703,602
2107UNHS-0291_Br2720_Mid_Nuc,Excit,0.3618159359314479,602
2107UNHS-0291_Br2720_Mid_Nuc,Inhib,0.14480341081418602,602
2107UNHS-0291_Br6432_Ant_Bulk,Astro,0.07167619107761178,602
2107UNHS-0291_Br6432_Ant_Bulk,EndoMural,0.09298907160563033,602
2107UNHS-0291_Br6432_Ant_Bulk,Micro,0.04808343154424649,602
2107UNHS-0291_Br6432_Ant_Bulk,Oligo,0.2569947515206343,602
2107UNHS-0291_Br6432_Ant_Bulk,OPC,0.08151481529868254,602
2107UNHS-0291_Br6432_Ant_Bulk,Excit,0.3177864538129132,602
2107UNHS-0291_Br6432_Ant_Bulk,Inhib,0.1309552851402814,602
2107UNHS-0291_Br6432_Ant_Cyto,Astro,0.08347779384778628,602
2107UNHS-0291_Br6432_Ant_Cyto,EndoMural,0.08580609611251623,602
2107UNHS-0291_Br6432_Ant_Cyto,Micro,0.07171021493366386,602
2107UNHS-0291_Br6432_Ant_Cyto,Oligo,0.1887563326897287,602
2107UNHS-0291_Br6432_Ant_Cyto,OPC,0.0714979939522052,602
2107UNHS-0291_Br6432_Ant_Cyto,Excit,0.37216370927008097,602
2107UNHS-0291_Br6432_Ant_Cyto,Inhib,0.12658785919401885,602
2107UNHS-0291_Br6432_Ant_Nuc,Astro,0.0761098946797189,602
2107UNHS-0291_Br6432_Ant_Nuc,EndoMural,0.10962491574946656,602
2107UNHS-0291_Br6432_Ant_Nuc,Micro,0.04927363953660287,602
2107UNHS-0291_Br6432_Ant_Nuc,Oligo,0.20756533350266504,602
2107UNHS-0291_Br6432_Ant_Nuc,OPC,0.08640859381461345,602
2107UNHS-0291_Br6432_Ant_Nuc,Excit,0.34431088794907516,602
2107UNHS-0291_Br6432_Ant_Nuc,Inhib,0.12670673476785801,602
2107UNHS-0291_Br6432_Mid_Bulk,Astro,0.10983318766132151,602
2107UNHS-0291_Br6432_Mid_Bulk,EndoMural,0.11046390305962728,602
2107UNHS-0291_Br6432_Mid_Bulk,Micro,0.06550892984752081,602
2107UNHS-0291_Br6432_Mid_Bulk,Oligo,0.1656786397838744,602
2107UNHS-0291_Br6432_Mid_Bulk,OPC,0.09919019172950337,602
2107UNHS-0291_Br6432_Mid_Bulk,Excit,0.31532880668034574,602
2107UNHS-0291_Br6432_Mid_Bulk,Inhib,0.13399634123780685,602
2107UNHS-0291_Br6432_Mid_Cyto,Astro,0.11265060963314578,602
2107UNHS-0291_Br6432_Mid_Cyto,EndoMural,0.11621128083444257,602
2107UNHS-0291_Br6432_Mid_Cyto,Micro,0.08468963271261544,602
2107UNHS-0291_Br6432_Mid_Cyto,Oligo,0.12405020887618527,602
2107UNHS-0291_Br6432_Mid_Cyto,OPC,0.08570292679208126,602
2107UNHS-0291_Br6432_Mid_Cyto,Excit,0.3480177132331942,602
2107UNHS-0291_Br6432_Mid_Cyto,Inhib,0.12867762791833542,602
2107UNHS-0291_Br6432_Mid_Nuc,Astro,0.1057086518521364,602
2107UNHS-0291_Br6432_Mid_Nuc,EndoMural,0.13243521975479772,602
2107UNHS-0291_Br6432_Mid_Nuc,Micro,0.06278926674029099,602
2107UNHS-0291_Br6432_Mid_Nuc,Oligo,0.13834656252137334,602
2107UNHS-0291_Br6432_Mid_Nuc,OPC,0.09371123424015156,602
2107UNHS-0291_Br6432_Mid_Nuc,Excit,0.33428541904285974,602
2107UNHS-0291_Br6432_Mid_Nuc,Inhib,0.1327236458483903,602
2107UNHS-0291_Br6471_Ant_Bulk,Astro,0.03682694685938336,602
2107UNHS-0291_Br6471_Ant_Bulk,EndoMural,0.08271658946424558,602
2107UNHS-0291_Br6471_Ant_Bulk,Micro,0.04054001852970554,602
2107UNHS-0291_Br6471_Ant_Bulk,Oligo,0.34987379266143276,602
