gene,cellType.target,mean.target,cellType,mean,ratio,rank_ratio,anno_ratio
ENSG00000236451,Excit,1.8781160436512514,Inhib,0.029861468877519715,62.89429536619791,1,Excit/Inhib: 62.894
ENSG00000224271,Excit,3.0228580410899086,Inhib,0.0486242328205831,62.16772719569375,2,Excit/Inhib: 62.168
ENSG00000146147,Excit,2.7062461757542753,EndoMural,0.054401022698057584,49.74623713923127,3,Excit/EndoMural: 49.746
ENSG00000239498,Excit,2.0521854643698596,Inhib,0.04183589424633327,49.05322334659368,4,Excit/Inhib: 49.053
ENSG00000229618,Excit,2.5580225856269534,OPC,0.08720930574275203,29.331991165857332,5,Excit/OPC: 29.332
ENSG00000154146,Excit,2.651501729856396,Inhib,0.09580817414097535,27.67510970363434,6,Excit/Inhib: 27.675
ENSG00000185518,Excit,3.1496183845440764,Oligo,0.15104492223128332,20.852196406320175,7,Excit/Oligo: 20.852
ENSG00000184999,Excit,2.00390013536763,Inhib,0.10694030811458673,18.738492255141505,8,Excit/Inhib: 18.738
ENSG00000119042,Excit,3.073551310845051,Astro,0.18143663357434828,16.940081229988127,9,Excit/Astro: 16.94
ENSG00000228566,Excit,2.7789742244770363,Inhib,0.17955916910532277,15.476648941536329,10,Excit/Inhib: 15.477
ENSG00000196872,Excit,2.749723469508589,Inhib,0.19370175357971847,14.195656046949171,11,Excit/Inhib: 14.196
ENSG00000216863,Excit,2.2430497580763853,Micro,0.16400242708795082,13.676930261974038,12,Excit/Micro: 13.677
ENSG00000141668,Excit,2.4109330324896647,Inhib,0.20178229213252222,11.948189343127613,13,Excit/Inhib: 11.948
ENSG00000134343,Excit,1.8077445214881718,EndoMural,0.15426295248993369,11.718591484926588,14,Excit/EndoMural: 11.719
ENSG00000196353,Excit,2.1951451037977217,Inhib,0.2362447932875186,9.291824269439664,15,Excit/Inhib: 9.292
ENSG00000171617,Excit,1.9907510042149443,Inhib,0.27454384182555613,7.251122410823762,16,Excit/Inhib: 7.251
ENSG00000066248,Excit,1.590567024334057,Inhib,0.25077571260360754,6.342587995545689,17,Excit/Inhib: 6.343
ENSG00000174145,Excit,1.66665402669075,Inhib,0.3016724244492529,5.524714530118125,18,Excit/Inhib: 5.525
ENSG00000131378,Excit,1.6749199005739304,Inhib,0.32821966268706904,5.103045584964943,19,Excit/Inhib: 5.103
ENSG00000053108,Excit,3.20783810649454,Inhib,0.6728496626501078,4.767540632865956,20,Excit/Inhib: 4.768
ENSG00000104361,Excit,1.933379373270261,Inhib,0.44203234225942084,4.373841432932062,21,Excit/Inhib: 4.374
ENSG00000120899,Excit,1.9108134273064692,Micro,0.43849054975993074,4.357707203388125,22,Excit/Micro: 4.358
ENSG00000011347,Excit,1.5631228858568817,Inhib,0.37036994990027805,4.220436583145452,23,Excit/Inhib: 4.22
ENSG00000215196,Excit,2.547413692624822,Inhib,0.6207255855629974,4.1039289371555725,24,Excit/Inhib: 4.104
ENSG00000280650,Excit,1.6514753175380954,OPC,0.41378796696182607,3.99111489312702,25,Excit/OPC: 3.991
ENSG00000225206,Excit,2.513024383755849,Inhib,0.6582162472297869,3.817931256380152,26,Excit/Inhib: 3.818
ENSG00000116106,Excit,2.6506273142011665,Inhib,0.6956275703126006,3.8104115295631966,27,Excit/Inhib: 3.81
ENSG00000234423,Excit,2.6888014233591764,Inhib,0.7175244419291648,3.7473307754227267,28,Excit/Inhib: 3.747
ENSG00000169744,Excit,4.305691123226603,Inhib,1.1634283429950256,3.700864904272847,29,Excit/Inhib: 3.701
ENSG00000102471,Excit,1.7782943299712948,Oligo,0.49047789897129085,3.625636004600859,30,Excit/Oligo: 3.626
ENSG00000184613,Excit,4.064281890747789,Inhib,1.1834402861245972,3.4342940141551725,31,Excit/Inhib: 3.434
ENSG00000184672,Excit,5.314126652342229,Inhib,1.585141612089077,3.3524617685978724,32,Excit/Inhib: 3.352
ENSG00000118733,Excit,3.306366938342051,Inhib,1.0026701632655213,3.297561909665081,33,Excit/Inhib: 3.298
ENSG00000143013,Excit,2.233518530256846,OPC,0.7048877226931736,3.16861601975874,34,Excit/OPC: 3.169
ENSG00000231533,Excit,2.0456988883278506,OPC,0.6641534824317544,3.0801598462416524,35,Excit/OPC: 3.08
ENSG00000172020,Excit,2.001231289397047,Inhib,0.665496526126577,3.0071250725303025,36,Excit/Inhib: 3.007
ENSG00000157782,Excit,2.6617700039351253,Inhib,0.8926998234654677,2.9817077745149687,37,Excit/Inhib: 2.982
ENSG00000233928,Excit,1.9601032912183916,Inhib,0.6642407428638561,2.950892898811745,38,Excit/Inhib: 2.951
ENSG00000134504,Excit,2.5640287962199912,Inhib,0.8806532448654055,2.911507805335872,39,Excit/Inhib: 2.912
ENSG00000151468,Excit,2.0597303514126235,Inhib,0.714053593554945,2.8845598845853737,40,Excit/Inhib: 2.885
ENSG00000107295,Excit,3.2751045862669224,Inhib,1.1374172501116997,2.8794222928703532,41,Excit/Inhib: 2.879
ENSG00000164619,Excit,2.1520425483930614,Inhib,0.751408599699445,2.864011071012302,42,Excit/Inhib: 2.864
ENSG00000158258,Excit,2.784902555316968,Inhib,0.9952558143155125,2.7981776295698264,43,Excit/Inhib: 2.798
ENSG00000145335,Excit,2.169394758394183,Micro,0.7778013660061744,2.78913724404151,44,Excit/Micro: 2.789
ENSG00000072201,Excit,1.9159942219198673,Inhib,0.6882664508366759,2.783797204688288,45,Excit/Inhib: 2.784
ENSG00000152822,Excit,2.0209909669746278,Inhib,0.7411943848859897,2.726667940536943,46,Excit/Inhib: 2.727
ENSG00000112290,Excit,2.315587832869227,Inhib,0.8689154785117236,2.664917233187468,47,Excit/Inhib: 2.665
ENSG00000253553,Excit,2.2688182425676757,Inhib,0.8939773082593523,2.5378924292667477,48,Excit/Inhib: 2.538
ENSG00000149970,Excit,3.5636357029880283,Inhib,1.4324703548152216,2.487755290019745,49,Excit/Inhib: 2.488
ENSG00000072110,Excit,1.714913500254049,EndoMural,0.6986159752162503,2.454729867468623,50,Excit/EndoMural: 2.455
ENSG00000111052,Excit,1.6665533712729437,Inhib,0.6903424435057799,2.414096637039514,51,Excit/Inhib: 2.414
ENSG00000128656,Excit,3.5506570857806197,Astro,1.4775352045312213,2.403094745148316,52,Excit/Astro: 2.403
ENSG00000070808,Excit,3.08265095003114,Inhib,1.2833299024064424,2.4020720971674483,53,Excit/Inhib: 2.402
ENSG00000187122,Excit,1.8038820023022621,Inhib,0.7554802623008586,2.3877288293521204,54,Excit/Inhib: 2.388
ENSG00000182732,Excit,3.393373507755348,Inhib,1.422587538646217,2.3853530384390953,55,Excit/Inhib: 2.385
ENSG00000283154,Excit,4.996911437448034,Inhib,2.143075125327902,2.331654816199446,56,Excit/Inhib: 2.332
ENSG00000150995,Excit,2.7271939422443072,Inhib,1.192472729823692,2.2870073872863532,57,Excit/Inhib: 2.287
ENSG00000072657,Excit,2.007488401813072,Inhib,0.8806932902476786,2.279441008626855,58,Excit/Inhib: 2.279
ENSG00000233723,Excit,2.5286305486449363,Inhib,1.11126160201455,2.2754593014470306,59,Excit/Inhib: 2.275
ENSG00000130558,Excit,2.133166349856544,Inhib,0.9391461690616868,2.2713890767268086,60,Excit/Inhib: 2.271
ENSG00000248994,Excit,1.9407541519938125,Astro,0.8559338622006579,2.2674113476525113,61,Excit/Astro: 2.267
ENSG00000100503,Excit,2.514492561970401,Inhib,1.133814449478585,2.217728450300451,62,Excit/Inhib: 2.218
ENSG00000081803,Excit,3.291553971024288,EndoMural,1.508410750358061,2.1821337260046385,63,Excit/EndoMural: 2.182
ENSG00000074590,Excit,1.7252875570593387,Micro,0.7912520222949542,2.1804526351228777,64,Excit/Micro: 2.18
ENSG00000135931,Excit,1.8478117067519229,Inhib,0.8575456697746066,2.154767695623247,65,Excit/Inhib: 2.155
ENSG00000233452,Excit,2.2395242405223446,Inhib,1.0400942836783775,2.1531934899229386,66,Excit/Inhib: 2.153
ENSG00000109670,Excit,2.9940710445494325,Inhib,1.3920542870983426,2.150829225769925,67,Excit/Inhib: 2.151
ENSG00000157168,Excit,2.8469680529698467,Inhib,1.345915378903542,2.1152652667429552,68,Excit/Inhib: 2.115
ENSG00000273032,Excit,2.218242341090114,Inhib,1.0517272014255084,2.10914231188802,69,Excit/Inhib: 2.109
ENSG00000186260,Excit,3.452828846596876,EndoMural,1.642225438975565,2.102530361940308,70,Excit/EndoMural: 2.103
ENSG00000225689,Excit,3.4194969914299573,Inhib,1.627002741733418,2.1017155679693604,71,Excit/Inhib: 2.102
ENSG00000117069,Excit,3.3494590323528053,Inhib,1.6071772321558977,2.0840632665383008,72,Excit/Inhib: 2.084
ENSG00000132359,Excit,2.0211831383059944,Inhib,0.9783276038042434,2.0659573852834057,73,Excit/Inhib: 2.066
ENSG00000109466,Excit,1.60049876429674,Oligo,0.7747057486115178,2.0659440918894263,74,Excit/Oligo: 2.066
ENSG00000074211,Excit,2.701816341236617,Inhib,1.3233969692764798,2.041576642504886,75,Excit/Inhib: 2.042
ENSG00000139174,Excit,2.276719796661159,EndoMural,1.127807826056206,2.0187125360022953,76,Excit/EndoMural: 2.019
ENSG00000005249,Excit,1.9491904204084656,Inhib,0.9763037177374614,1.9965000491093325,77,Excit/Inhib: 1.997
ENSG00000251600,Excit,2.460158032102571,Inhib,1.2323795323216533,1.9962665458001663,78,Excit/Inhib: 1.996
ENSG00000095203,Excit,1.6253443749599752,Inhib,0.81934745251954,1.9837058990809684,79,Excit/Inhib: 1.984
ENSG00000182674,Excit,2.7566465612762814,Inhib,1.399001913475921,1.9704380206508756,80,Excit/Inhib: 1.97
ENSG00000258526,Excit,2.5325258506331507,Inhib,1.2864591074602179,1.9686019057636202,81,Excit/Inhib: 1.969
ENSG00000156564,Excit,1.848440757310207,Inhib,0.9531056305900953,1.9393870920327936,82,Excit/Inhib: 1.939
ENSG00000157445,Excit,4.163415065363176,Inhib,2.151986214117623,1.9346848218868804,83,Excit/Inhib: 1.935
ENSG00000164100,Excit,2.2350732468937977,Inhib,1.1594672899748684,1.9276725322214507,84,Excit/Inhib: 1.928
ENSG00000197969,Excit,2.463171405432332,Inhib,1.2856953334877648,1.9158282224999401,85,Excit/Inhib: 1.916
ENSG00000152413,Excit,2.1225464786926813,Inhib,1.1155454905698896,1.9026982732979838,86,Excit/Inhib: 1.903
ENSG00000152402,Excit,2.5796598639949253,Inhib,1.3586845057299533,1.8986452359733086,87,Excit/Inhib: 1.899
ENSG00000183662,Excit,3.198855444324279,OPC,1.6946709110248226,1.8875968328209678,88,Excit/OPC: 1.888
ENSG00000183780,Excit,3.029247950849834,Inhib,1.6127652023925754,1.878294463667664,89,Excit/Inhib: 1.878
ENSG00000163590,Excit,3.014935907512252,Inhib,1.6139897336789593,1.8680019114123787,90,Excit/Inhib: 1.868
ENSG00000149091,Excit,1.6173205035776663,Inhib,0.8661546178311104,1.8672422570781977,91,Excit/Inhib: 1.867
ENSG00000166501,Excit,3.969948649325244,Inhib,2.1362875369923073,1.8583400317517929,92,Excit/Inhib: 1.858
ENSG00000286863,Excit,2.5277807550443865,Inhib,1.3612410392136922,1.8569677832403104,93,Excit/Inhib: 1.857
ENSG00000163947,Excit,1.6530341587825512,OPC,0.8919366372390489,1.8533089569001746,94,Excit/OPC: 1.853
ENSG00000123352,Excit,1.7012361311872455,Inhib,0.9182189077825423,1.8527565886174733,95,Excit/Inhib: 1.853
ENSG00000150394,Excit,2.4201755372063496,Inhib,1.308199242898365,1.8500053033545247,96,Excit/Inhib: 1.85
ENSG00000115252,Excit,3.3552831024654757,Oligo,1.823766894313239,1.83975436385413,97,Excit/Oligo: 1.84
ENSG00000083312,Excit,1.751540686923978,Inhib,0.9570324440942836,1.8301790056674632,98,Excit/Inhib: 1.83
ENSG00000176788,Excit,3.0328937737734862,Inhib,1.6595911120267903,1.8274945869465027,99,Excit/Inhib: 1.827
ENSG00000057935,Excit,1.8292064130200905,Inhib,1.0086168030002236,1.8135791586843957,100,Excit/Inhib: 1.814
ENSG00000136643,Excit,2.708068206935223,Inhib,1.494396076603808,1.812148900370261,101,Excit/Inhib: 1.812
ENSG00000136153,Excit,1.8144352946036222,Inhib,1.004137534711693,1.8069589392697896,102,Excit/Inhib: 1.807
ENSG00000133816,Excit,2.3314224300109507,Inhib,1.3025892553145981,1.7898369885201235,103,Excit/Inhib: 1.79
ENSG00000153233,Excit,2.164360675378485,Inhib,1.2110797639969015,1.7871330524386686,104,Excit/Inhib: 1.787
ENSG00000157216,Excit,1.8433256337445247,EndoMural,1.0328346129990134,1.7847248829046414,105,Excit/EndoMural: 1.785
ENSG00000186409,Excit,1.5892149977501293,Inhib,0.890569641723958,1.7844926699654156,106,Excit/Inhib: 1.784
ENSG00000048991,Excit,4.347050125686571,Inhib,2.4374704639811635,1.7834267901595235,107,Excit/Inhib: 1.783
ENSG00000178974,Excit,1.894288993989647,Inhib,1.063052185701086,1.7819341509940625,108,Excit/Inhib: 1.782
ENSG00000154162,Excit,3.2065973250350743,Inhib,1.8001188299882531,1.7813253612018487,109,Excit/Inhib: 1.781
ENSG00000145526,Excit,4.037910448345081,Inhib,2.2812715430388164,1.7700262209759985,110,Excit/Inhib: 1.77
ENSG00000147642,Excit,2.183457199421066,Inhib,1.2379220936190907,1.7638082482538817,111,Excit/Inhib: 1.764
ENSG00000165323,Excit,3.0124144120845124,Astro,1.7103788494821712,1.7612556498792893,112,Excit/Astro: 1.761
ENSG00000070961,Excit,3.6585417086679652,Inhib,2.0916221998817806,1.7491407907578853,113,Excit/Inhib: 1.749
ENSG00000221823,Excit,1.9456821643544135,Inhib,1.1131632094977761,1.747885797656072,114,Excit/Inhib: 1.748
ENSG00000155313,Excit,2.058905650103954,OPC,1.1811320912668277,1.7431629072880976,115,Excit/OPC: 1.743
ENSG00000141431,Excit,1.7628116030770955,Inhib,1.0138475884041875,1.7387343257893324,116,Excit/Inhib: 1.739
ENSG00000123119,Excit,3.055597447908111,Oligo,1.7687366251738537,1.7275593236544013,117,Excit/Oligo: 1.728
ENSG00000163032,Excit,2.8569514149082873,Inhib,1.6655127293277183,1.7153584986777564,118,Excit/Inhib: 1.715
ENSG00000002746,Excit,3.8012047108825286,OPC,2.2169510706630793,1.7146092041380088,119,Excit/OPC: 1.715
ENSG00000164715,Excit,1.7975151276895724,Inhib,1.049461690525001,1.7127972787556944,120,Excit/Inhib: 1.713
ENSG00000081026,Excit,2.302145774370946,Inhib,1.346788858970196,1.709359087014761,121,Excit/Inhib: 1.709
ENSG00000131323,Excit,1.612411849918774,Inhib,0.9436873935793626,1.7086292143873731,122,Excit/Inhib: 1.709
ENSG00000184349,Excit,3.7722260487357615,Astro,2.209879343468195,1.706982808760777,123,Excit/Astro: 1.707
ENSG00000143850,Excit,1.8501844157226703,Inhib,1.08474390280541,1.7056416827397196,124,Excit/Inhib: 1.706
ENSG00000138190,Excit,2.056822322050998,OPC,1.2134086261216972,1.6950780452459975,125,Excit/OPC: 1.695
ENSG00000104290,Excit,1.7466666188269444,Inhib,1.0346026424213344,1.6882487509785686,126,Excit/Inhib: 1.688
ENSG00000076356,Excit,1.9752378621385644,Astro,1.1766644080274944,1.678675626340871,127,Excit/Astro: 1.679
ENSG00000168904,Excit,1.8108010696673158,Inhib,1.079382100044158,1.677627477418085,128,Excit/Inhib: 1.678
ENSG00000153956,Excit,3.5492180826232436,Oligo,2.116585810618352,1.6768600001085492,129,Excit/Oligo: 1.677
ENSG00000006715,Excit,1.6281321349701618,Inhib,0.9720423371666378,1.674960104840629,130,Excit/Inhib: 1.675
ENSG00000214960,Excit,1.6139730988877041,Inhib,0.9655116460575809,1.6716246826001004,131,Excit/Inhib: 1.672
ENSG00000109738,Excit,1.5955703839530584,Inhib,0.9556917549601801,1.6695449925897283,132,Excit/Inhib: 1.67
ENSG00000149269,Excit,2.356185949109249,Inhib,1.4118783953913763,1.6688306562380029,133,Excit/Inhib: 1.669
ENSG00000109756,Excit,3.462247591173039,Inhib,2.0798476217372377,1.6646640623994953,134,Excit/Inhib: 1.665
ENSG00000162104,Excit,1.7371231791181674,Inhib,1.0435319332842516,1.6646574232290272,135,Excit/Inhib: 1.665
ENSG00000143164,Excit,2.1930930208875177,EndoMural,1.3186736158956867,1.663105255501678,136,Excit/EndoMural: 1.663
ENSG00000106536,Excit,2.4049657835611584,OPC,1.4554666104958387,1.652367540566149,137,Excit/OPC: 1.652
ENSG00000178385,Excit,1.664531794234213,Inhib,1.011191689031025,1.6461090535952203,138,Excit/Inhib: 1.646
ENSG00000150627,Excit,2.1762240656316627,Inhib,1.32221169610545,1.6458968499837736,139,Excit/Inhib: 1.646
ENSG00000152495,Excit,2.386535652052036,Inhib,1.4501160972858218,1.6457548857770135,140,Excit/Inhib: 1.646
ENSG00000114948,Excit,2.8983066297398596,Inhib,1.7646142333910153,1.6424590569975488,141,Excit/Inhib: 1.642
ENSG00000183049,Excit,3.8102150199135716,Micro,2.3381163714668167,1.6296088023724988,142,Excit/Micro: 1.63
ENSG00000078725,Excit,2.463627876349115,OPC,1.517054905406,1.6239543259574967,143,Excit/OPC: 1.624
ENSG00000188191,Excit,1.9497977397828181,Inhib,1.2047082719991722,1.6184812415599965,144,Excit/Inhib: 1.618
ENSG00000138814,Excit,4.372207186051374,Inhib,2.7074248429586105,1.614895127162063,145,Excit/Inhib: 1.615
ENSG00000146350,Excit,1.7842190585499607,Inhib,1.1054590393946562,1.614007389660489,146,Excit/Inhib: 1.614
ENSG00000231672,Excit,1.7160545826934577,OPC,1.063367955216534,1.6137918904505795,147,Excit/OPC: 1.614
