"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.EndoMural","log2fold_change","Auc"
"27","ENSG00000028137","hurdle",2.73009981403721e-312,-2.887818,-1.232932,1.654886,0.604
"711","ENSG00000189221","hurdle",6.11563320453335e-166,-2.0463919,-0.5973557,1.4490362,0.603
"670","ENSG00000183943","hurdle",9.50000054730079e-178,-2.2858441,-0.8142437,1.4716004,0.603
"718","ENSG00000196924","hurdle",1.01208870192033e-179,-1.9383559,-0.5042906,1.4340653,0.602
"604","ENSG00000171729","hurdle",3.70190614483932e-206,-2.5432137,-0.9877455,1.5554682,0.602
"166","ENSG00000105854","hurdle",8.75791766749245e-114,-1.5374939,-0.4603767,1.0771172,0.602
"89","ENSG00000080200","hurdle",7.82847525315337e-96,-0.8742123,-0.1465142,0.7276981,0.602
"627","ENSG00000175183","hurdle",1.01614463220353e-163,-2.2219673,-0.8596415,1.3623258,0.601
"466","ENSG00000152049","hurdle",2.22006589198722e-246,-2.7548809,-0.9864197,1.7684612,0.601
"371","ENSG00000137507","hurdle",0,-3.287011,-1.376627,1.910384,0.601
"318","ENSG00000130202","hurdle",4.71285593168477e-183,-2.3782884,-0.9420537,1.4362347,0.601
"708","ENSG00000189129","hurdle",0,-3.051781,-1.250329,1.801452,0.6
"694","ENSG00000187244","hurdle",0,-3.127325,-1.317087,1.810238,0.6
"655","ENSG00000181381","hurdle",1.60049881931279e-188,-2.3586652,-0.7543483,1.6043169,0.6
"478","ENSG00000153179","hurdle",4.14832833233373e-114,-1.3855603,-0.2397865,1.1457738,0.6
"436","ENSG00000146966","hurdle",1.36745583700623e-91,-0.5606279,0.3757307,0.9363586,0.6
"191","ENSG00000110092","hurdle",1.19632497964759e-186,-2.4664509,-0.9837718,1.4826791,0.6
"143","ENSG00000102760","hurdle",1.70688769984481e-145,-1.7580233,-0.4079651,1.3500582,0.6
"773","ENSG00000233927","hurdle",2.65353606102947e-85,0.5236197,1.3329087,0.809289,0.599
"652","ENSG00000179604","hurdle",4.41868120916047e-154,-2.1286022,-0.9254444,1.2031578,0.599
"623","ENSG00000173918","hurdle",0,-3.116913,-1.271164,1.845749,0.599
"538","ENSG00000164111","hurdle",6.69806719950071e-110,-1.6711686,-0.6710528,1.0001158,0.599
"532","ENSG00000163762","hurdle",0,-3.26948,-1.228223,2.041257,0.599
"44","ENSG00000059378","hurdle",1.9791822909222e-217,-2.654927,-1.044557,1.61037,0.599
"640","ENSG00000177409","hurdle",0,-3.093361,-1.285766,1.807595,0.598
"505","ENSG00000160888","hurdle",2.27720910429308e-253,-1.967575,-0.2855214,1.6820536,0.598
"210","ENSG00000112214","hurdle",0,-3.232794,-1.109459,2.123335,0.598
"187","ENSG00000108622","hurdle",0,-3.255708,-1.248739,2.006969,0.598
"727","ENSG00000197879","hurdle",7.22346954798725e-184,-2.548023,-1.163868,1.384155,0.597
"515","ENSG00000162733","hurdle",1.36857003997976e-124,-1.724178,-0.755477,0.968701,0.597
"372","ENSG00000137628","hurdle",6.32898014997594e-222,-2.752193,-1.153416,1.598777,0.597
"137","ENSG00000101608","hurdle",2.21564704650697e-274,-2.860541,-1.237656,1.622885,0.597
"63","ENSG00000069869","hurdle",8.4542934777136e-142,-2.0299112,-0.6689244,1.3609868,0.597
"10","ENSG00000010278","hurdle",1.06256535109993e-137,-2.150498,-0.962762,1.187736,0.597
"771","ENSG00000231607","hurdle",4.45653137648627e-58,1.059606,1.572356,0.51275,0.596
"574","ENSG00000168309","hurdle",8.58278783515005e-112,-1.5593351,-0.4186538,1.1406813,0.596
"517","ENSG00000162804","hurdle",1.68593718487092e-67,0.5956058,1.2006448,0.605039,0.596
"467","ENSG00000152104","hurdle",4.47439726728476e-75,-0.3596878,0.3622654,0.7219532,0.596
"333","ENSG00000132622","hurdle",0,-3.12686,-1.330481,1.796379,0.596
"304","ENSG00000128284","hurdle",0,-3.257232,-1.354224,1.903008,0.596
"253","ENSG00000118257","hurdle",1.98742321393929e-78,-0.562589,0.2173386,0.7799276,0.596
"164","ENSG00000105699","hurdle",3.47334603144824e-264,-2.826589,-1.119596,1.706993,0.596
"792","ENSG00000267107","hurdle",0,-3.260539,-1.234505,2.026034,0.595
"310","ENSG00000129467","hurdle",0,-3.239806,-1.427892,1.811914,0.595
"53","ENSG00000067082","hurdle",1.22755298605715e-88,-0.995701444,0.009134177,1.004835621,0.595
"593","ENSG00000170385","hurdle",2.57054077850336e-159,-2.0308883,-0.6646772,1.3662111,0.594
"422","ENSG00000143772","hurdle",5.04185601874414e-87,-1.02991122,0.05234559,1.08225681,0.594
"348","ENSG00000135048","hurdle",6.85600176368063e-73,0.01976777,0.93386326,0.91409549,0.594
"230","ENSG00000115170","hurdle",3.61755686433089e-101,-0.3991281,0.7109281,1.1100562,0.594
"103","ENSG00000089159","hurdle",5.61429595216088e-212,-2.583104,-1.100826,1.482278,0.594
"700","ENSG00000187800","hurdle",0,-3.271788,-1.538175,1.733613,0.593
"696","ENSG00000187498","hurdle",3.56817778711325e-94,-1.21578184,0.02762459,1.24340643,0.593
"669","ENSG00000183888","hurdle",0,-3.281574,-1.397619,1.883955,0.593
"121","ENSG00000100097","hurdle",7.23362897127735e-74,-1.0441982,-0.3052205,0.7389777,0.593
"69","ENSG00000072274","hurdle",3.15469033225531e-123,-0.1101281,1.0553418,1.1654699,0.593
"726","ENSG00000197747","hurdle",4.59663301401324e-288,-3.040367,-1.24715,1.793217,0.592
"720","ENSG00000197142","hurdle",6.00509292826188e-316,-2.9766456,-0.9824497,1.9941959,0.592
"590","ENSG00000169908","hurdle",0,-3.265897,-1.303816,1.962081,0.592
"508","ENSG00000161791","hurdle",8.75605050850776e-70,-0.640356,0.2156116,0.8559676,0.592
"494","ENSG00000157601","hurdle",1.73798956479805e-147,-1.8156966,-0.4835686,1.332128,0.592
"492","ENSG00000157483","hurdle",2.03474670686918e-82,-0.6040756,0.5328435,1.1369191,0.592
"211","ENSG00000112343","hurdle",2.31372986631869e-302,-3.103832,-1.499839,1.603993,0.592
"161","ENSG00000105483","hurdle",1.05583139075078e-178,-2.2388017,-0.8791922,1.3596095,0.592
"62","ENSG00000069702","hurdle",2.12923457192252e-107,-1.6329194,-0.3920792,1.2408402,0.592
"731","ENSG00000198467","hurdle",3.56588272530225e-253,-2.701011,-0.890307,1.810704,0.591
"301","ENSG00000128016","hurdle",0,-3.1455512,-0.9165795,2.2289717,0.591
"233","ENSG00000115267","hurdle",1.49652246122959e-255,-2.913616,-1.147477,1.766139,0.591
"785","ENSG00000251493","hurdle",0,-3.294292,-1.57357,1.720722,0.59
"578","ENSG00000168575","hurdle",7.54637752844315e-93,1.304766,2.199233,0.894467,0.59
"523","ENSG00000163191","hurdle",0,-3.212453,-1.488534,1.723919,0.59
"486","ENSG00000155366","hurdle",7.45647778411433e-266,-2.985247,-1.43873,1.546517,0.59
"353","ENSG00000135547","hurdle",1.31432128134931e-229,-2.908818,-1.367969,1.540849,0.59
"208","ENSG00000111859","hurdle",5.29263544630253e-69,-0.600606,0.1906288,0.7912348,0.59
"162","ENSG00000105538","hurdle",1.4839043235568e-200,-2.560354,-1.032193,1.528161,0.59
"113","ENSG00000096060","hurdle",1.93027411059382e-79,-0.8594799,-0.1317829,0.727697,0.59
"671","ENSG00000183963","hurdle",8.54448393639157e-271,-3.021255,-1.420712,1.600543,0.589
"634","ENSG00000176435","hurdle",1.19363560870528e-289,-3.037092,-1.338916,1.698176,0.589
"462","ENSG00000151414","hurdle",5.01658508874996e-60,-0.5530053,0.1514211,0.7044264,0.589
"396","ENSG00000139567","hurdle",0,-3.277445,-1.581555,1.69589,0.589
"236","ENSG00000115594","hurdle",1.19722439613479e-276,-3.020393,-1.183482,1.836911,0.589
"485","ENSG00000155324","hurdle",1.14393824860533e-64,-0.44936873,0.06901914,0.51838787,0.588
"412","ENSG00000142694","hurdle",0,-3.269223,-1.583559,1.685664,0.588
"238","ENSG00000115825","hurdle",1.01956928232473e-76,-1.2381747,-0.3403549,0.8978198,0.588
"30","ENSG00000043355","hurdle",2.89959264416906e-231,-2.953612,-1.426093,1.527519,0.588
"751","ENSG00000205730","hurdle",1.54589107739574e-204,-2.78131,-1.279258,1.502052,0.587
"631","ENSG00000176014","hurdle",6.49281399977755e-207,-2.817944,-1.337225,1.480719,0.587
"365","ENSG00000136830","hurdle",9.13819873006821e-162,-2.627572,-1.25511,1.372462,0.587
"83","ENSG00000077942","hurdle",6.17068017711469e-237,-2.894718,-1.065402,1.829316,0.587
"703","ENSG00000188338","hurdle",1.338577056444e-268,-3.067512,-1.503627,1.563885,0.586
"607","ENSG00000172159","hurdle",4.39273532092495e-55,0.5943391,1.3809534,0.7866143,0.586
"510","ENSG00000162551","hurdle",1.4488645359737e-195,-2.6265873,-0.7386387,1.8879486,0.586
"444","ENSG00000148429","hurdle",1.60296437543899e-70,-0.2925984,0.612434,0.9050324,0.586
"264","ENSG00000120279","hurdle",0,-3.272815,-1.456976,1.815839,0.586
"244","ENSG00000116815","hurdle",3.38332120442415e-146,-2.501234,-1.156394,1.34484,0.586
"215","ENSG00000112576","hurdle",3.62812040226582e-56,-0.3116343,0.4038075,0.7154418,0.586
"144","ENSG00000102935","hurdle",1.75029846680473e-68,-0.8756743,-0.08847064,0.78720366,0.586
"362","ENSG00000136205","hurdle",2.35031090324615e-91,-1.3235234,-0.6394527,0.6840707,0.585
"293","ENSG00000126458","hurdle",1.38249470441947e-244,-3.024928,-1.563651,1.461277,0.585
"217","ENSG00000112782","hurdle",3.51627883620388e-104,-1.725232,-0.41776,1.307472,0.585
"739","ENSG00000204131","hurdle",2.48505420742752e-77,-1.3917528,-0.4420878,0.949665,0.584
"639","ENSG00000177374","hurdle",0,-3.195556,-1.569594,1.625962,0.584
"345","ENSG00000134871","hurdle",3.61369593638949e-64,-0.5188313,0.1538279,0.6726592,0.584
"79","ENSG00000076555","hurdle",2.05244247935429e-75,-1.284031,-0.5862673,0.6977637,0.584
"672","ENSG00000184005","hurdle",9.81088064921748e-144,1.66417,2.761802,1.097632,0.583
"400","ENSG00000140545","hurdle",2.93862667956927e-91,-1.7351951,-0.9292604,0.8059347,0.583
"340","ENSG00000133639","hurdle",9.05906782412537e-70,-1.3925201,-0.5683045,0.8242156,0.583
"311","ENSG00000129538","hurdle",1.43482659454758e-129,-2.260666,-0.947203,1.313463,0.583
"235","ENSG00000115468","hurdle",1.05139944538423e-73,-1.374494,-0.641538,0.732956,0.583
"99","ENSG00000086062","hurdle",7.23522315301986e-135,-2.2030004,-0.8048656,1.3981348,0.583
"765","ENSG00000214063","hurdle",5.31258087198246e-185,-2.864019,-1.520797,1.343222,0.582
"403","ENSG00000140853","hurdle",2.95398085467686e-242,-3.016947,-1.404685,1.612262,0.582
"177","ENSG00000107263","hurdle",4.99717064725641e-46,0.7522178,1.4132054,0.6609876,0.582
"159","ENSG00000105227","hurdle",8.29493115579571e-287,-3.122456,-1.497948,1.624508,0.582
"660","ENSG00000182185","hurdle",3.81173344895545e-53,0.1278321,0.8756361,0.747804,0.581
"456","ENSG00000150093","hurdle",2.27545143873458e-44,0.05429227,0.60892985,0.55463758,0.581
"341","ENSG00000133789","hurdle",6.78610759346115e-60,-0.9681467,-0.2863368,0.6818099,0.581
"165","ENSG00000105835","hurdle",3.40540438274299e-87,-0.6385346,0.3449917,0.9835263,0.581
"109","ENSG00000091592","hurdle",4.51128786863682e-140,-2.448788,-1.119596,1.329192,0.581
"791","ENSG00000266714","hurdle",5.28124851195092e-94,-2.068849,-1.041801,1.027048,0.58
"566","ENSG00000166979","hurdle",3.96985749177993e-48,0.005463856,0.659772156,0.6543083,0.58
"415","ENSG00000142910","hurdle",0,-3.267687,-1.700423,1.567264,0.58
"280","ENSG00000124205","hurdle",6.31223953941462e-296,-3.178614,-1.532359,1.646255,0.58
"148","ENSG00000103710","hurdle",3.84990141688599e-253,-3.076226,-1.634564,1.441662,0.58
"617","ENSG00000173530","hurdle",9.88131291682493e-324,-3.225816,-1.482914,1.742902,0.579
"114","ENSG00000096433","hurdle",3.1758699317429e-239,-3.039274,-1.477317,1.561957,0.579
"64","ENSG00000070526","hurdle",0,-3.236045,-1.607816,1.628229,0.579
"37","ENSG00000051108","hurdle",6.78650811472778e-84,-0.7924051,0.170564,0.9629691,0.579
"644","ENSG00000177954","hurdle",3.08401995674768e-60,-0.2499452,0.469043,0.7189882,0.578
"424","ENSG00000143842","hurdle",3.26777162635804e-112,-2.342267,-1.134203,1.208064,0.578
"387","ENSG00000138449","hurdle",2.42319908403596e-197,-2.968095,-1.526567,1.441528,0.578
"303","ENSG00000128274","hurdle",0,-3.25952,-1.709144,1.550376,0.578
"302","ENSG00000128052","hurdle",9.35419249070702e-287,-3.178133,-1.488534,1.689599,0.578
"150","ENSG00000104267","hurdle",9.73620815069418e-72,-1.4998056,-0.5515426,0.948263,0.578
"56","ENSG00000068028","hurdle",1.05871657306597e-126,-2.350511,-1.188047,1.162464,0.578
"43","ENSG00000057704","hurdle",2.47251620364544e-80,-1.251083,-0.130318,1.120765,0.578
"695","ENSG00000187479","hurdle",1.02566936453153e-151,-2.6023397,-0.9178426,1.6844971,0.577
"666","ENSG00000183255","hurdle",2.593898160888e-92,-1.1940352,-0.2765817,0.9174535,0.577
"364","ENSG00000136826","hurdle",1.62258199106192e-297,-3.190453,-1.367969,1.822484,0.577
"331","ENSG00000132475","hurdle",3.78038141458801e-45,0.2402004,0.8149597,0.5747593,0.577
"683","ENSG00000185339","hurdle",1.99515453417798e-209,-2.983775,-1.553799,1.429976,0.576
"564","ENSG00000166801","hurdle",1.78187975810321e-212,-3.0476,-1.661817,1.385783,0.576
"520","ENSG00000162998","hurdle",1.21558638675591e-107,-2.355262,-1.20029,1.154972,0.576
"382","ENSG00000138074","hurdle",1.20474958652044e-224,-2.3453696,-0.9382038,1.4071658,0.576
"84","ENSG00000078401","hurdle",4.58935075242307e-281,-3.004951,-1.126881,1.87807,0.576
"80","ENSG00000076706","hurdle",1.58803081756589e-138,-2.1499082,-0.7645385,1.3853697,0.576
"628","ENSG00000175445","hurdle",2.60861410894518e-101,-2.185609,-1.122506,1.063103,0.575
"603","ENSG00000171608","hurdle",1.81744935441735e-79,-1.8314043,-0.8189557,1.0124486,0.575
"598","ENSG00000171115","hurdle",1.45538091666083e-265,-3.162821,-1.553799,1.609022,0.575
"594","ENSG00000170412","hurdle",6.16836562217081e-251,-3.144376,-1.711333,1.433043,0.575
"561","ENSG00000166510","hurdle",6.13542184665111e-117,-1.603631,-1.026732,0.576899,0.575
"356","ENSG00000135899","hurdle",9.47946999894924e-117,-2.486118,-1.267939,1.218179,0.575
"268","ENSG00000120913","hurdle",1.99744724652615e-114,-2.48895,-1.376627,1.112323,0.575
"758","ENSG00000213626","hurdle",2.83010200754414e-68,-1.3294548,-0.7805343,0.5489205,0.574
"650","ENSG00000179348","hurdle",1.42771780886886e-236,-3.123151,-1.624218,1.498933,0.574
"630","ENSG00000175984","hurdle",1.06812912326725e-110,-2.421056,-1.20029,1.220766,0.574
"524","ENSG00000163430","hurdle",2.56612338352615e-64,-1.6121361,-0.7920695,0.8200666,0.574
"452","ENSG00000149451","hurdle",8.72004617877026e-207,-3.009652,-1.659703,1.349949,0.574
"115","ENSG00000096696","hurdle",3.18072361111512e-274,-3.178133,-1.579555,1.598578,0.574
"713","ENSG00000196159","hurdle",9.07060382208841e-77,-1.7214592,-0.7851373,0.9363219,0.573
"582","ENSG00000168994","hurdle",6.55324377709556e-178,-2.961663,-1.599685,1.361978,0.573
"399","ENSG00000140455","hurdle",1.60398096966311e-49,-1.070578,-0.3728976,0.6976804,0.573
"775","ENSG00000235750","hurdle",4.18236072764446e-289,-3.230298,-1.760341,1.469957,0.572
"761","ENSG00000213722","hurdle",2.85121462635575e-186,-3.008155,-1.683137,1.325018,0.572
"760","ENSG00000213719","hurdle",2.09893368201719e-298,-3.245843,-1.755816,1.490027,0.572
"439","ENSG00000147403","hurdle",6.32217236394747e-42,0.2325307,0.7992872,0.5667565,0.572
"106","ENSG00000090924","hurdle",3.43039859390555e-215,-3.100181,-1.744566,1.355615,0.572
"616","ENSG00000173269","hurdle",1.62659535048877e-217,-3.074882,-1.649175,1.425707,0.571
"368","ENSG00000137273","hurdle",8.08897317394874e-257,-3.199212,-1.801714,1.397498,0.571
"209","ENSG00000112033","hurdle",2.94323619416307e-73,-0.3667977,0.5170391,0.8838368,0.571
"663","ENSG00000182718","hurdle",6.77526038840942e-206,-3.09654,-1.713525,1.383015,0.57
"557","ENSG00000165816","hurdle",8.92983005867954e-173,-2.894323,-1.557732,1.336591,0.57
"551","ENSG00000165029","hurdle",8.5701748775549e-51,-1.236671,-0.5330362,0.7036348,0.57
"197","ENSG00000111058","hurdle",2.34729250876509e-49,-1.2230835,-0.5466494,0.6764341,0.57
"169","ENSG00000105971","hurdle",8.27625366827615e-94,-2.238175,-1.3457,0.892475,0.57
"95","ENSG00000084207","hurdle",1.12837329744958e-68,-1.57279,-0.7577371,0.8150529,0.57
"38","ENSG00000051523","hurdle",5.21908811308969e-186,-3.050899,-1.731181,1.319718,0.57
"1","ENSG00000000938","hurdle",0,-3.281316,-1.799384,1.481932,0.57
"418","ENSG00000143384","hurdle",3.45914969566023e-137,-1.8648901,-0.6384112,1.2264789,0.569
"360","ENSG00000136111","hurdle",7.7811832577715e-39,0.8955683,1.6006394,0.7050711,0.569
"202","ENSG00000111331","hurdle",3.07528087760701e-222,-3.138748,-1.74009,1.398658,0.569
"11","ENSG00000010319","hurdle",9.67775787073834e-319,-3.272044,-1.44965,1.822394,0.569
"754","ENSG00000213064","hurdle",2.40121740147921e-94,-2.477212,-1.418922,1.05829,0.568
"737","ENSG00000203867","hurdle",1.40119715997815e-57,-0.7917149,-0.1354516,0.6562633,0.568
"673","ENSG00000184060","hurdle",3.76126754186653e-86,-2.340112,-1.317087,1.023025,0.568
"273","ENSG00000123094","hurdle",5.34387931446762e-41,-0.397027,0.3076515,0.7046785,0.568
"710","ENSG00000189184","hurdle",8.27018223914418e-141,-2.87431,-1.678848,1.195462,0.567
"613","ENSG00000172716","hurdle",5.23649194279172e-179,-3.036219,-1.636642,1.399577,0.567
"599","ENSG00000171223","hurdle",7.6421404003877e-115,-1.6237182,-0.3160043,1.3077139,0.567
"54","ENSG00000067182","hurdle",9.91188788646276e-113,-2.727343,-1.622157,1.105186,0.567
"39","ENSG00000051620","hurdle",2.41317297362855e-115,-2.748616,-1.653377,1.095239,0.567
"549","ENSG00000164867","hurdle",2.15833156154263e-274,-3.253932,-1.82049,1.433442,0.566
"254","ENSG00000118292","hurdle",2.25944333153147e-84,-2.311733,-1.26151,1.050223,0.566
"684","ENSG00000185404","hurdle",9.59473007033001e-105,-2.67838,-1.611899,1.066481,0.565
"618","ENSG00000173546","hurdle",2.24681333200365e-146,-2.940088,-1.737858,1.20223,0.565
"572","ENSG00000167775","hurdle",2.75173392752767e-106,-2.0425551,-0.9890725,1.0534826,0.565
"536","ENSG00000163909","hurdle",5.16773947992541e-288,-3.267943,-1.764879,1.503064,0.565
"535","ENSG00000163840","hurdle",5.76432805472786e-218,-3.17549,-1.837122,1.338368,0.565
"428","ENSG00000145390","hurdle",4.72351795941771e-35,-0.2126374,0.4253841,0.6380215,0.565
"405","ENSG00000141682","hurdle",0,-3.295074,-1.687439,1.607635,0.565
"330","ENSG00000132274","hurdle",2.7538392819822e-99,-2.316226,-1.516964,0.799262,0.565
"294","ENSG00000126709","hurdle",8.22974704565794e-88,-2.019315,-1.021292,0.998023,0.565
"242","ENSG00000116678","hurdle",2.21372607530984e-43,-0.86184436,-0.08775967,0.77408469,0.565
"228","ENSG00000114353","hurdle",1.51272327493242e-48,-0.6696038,-0.01566883,0.65393497,0.565
"207","ENSG00000111846","hurdle",1.11738198623327e-94,-2.487309,-1.3288,1.158509,0.565
"22","ENSG00000024422","hurdle",9.19643537637308e-114,-2.751298,-1.622157,1.129141,0.565
"784","ENSG00000250722","hurdle",1.91908932990358e-55,-1.7090688,-0.9758572,0.7332116,0.564
"394","ENSG00000138835","hurdle",6.41973369545865e-100,-2.302527,-1.228223,1.074304,0.564
"788","ENSG00000258498","hurdle",5.05051931502345e-267,-3.264108,-1.946301,1.317807,0.563
"687","ENSG00000185585","hurdle",1.18943035883788e-203,-3.171893,-1.903133,1.26876,0.563
"458","ENSG00000150630","hurdle",3.86946339238093e-143,-2.7275186,-0.7120995,2.0154191,0.563
"101","ENSG00000087303","hurdle",6.85401548548614e-132,-2.906824,-1.676708,1.230116,0.563
"55","ENSG00000068001","hurdle",8.22919208109057e-179,-2.935405,-1.6201,1.315305,0.563
"31","ENSG00000043462","hurdle",2.98475093102728e-100,-2.652753,-1.585565,1.067188,0.563
"451","ENSG00000149257","hurdle",7.83623195361553e-144,-2.58183,-1.825223,0.756607,0.562
"308","ENSG00000128917","hurdle",1.32595360408519e-228,-3.203857,-1.693917,1.50994,0.562
"277","ENSG00000123358","hurdle",3.79521056778002e-56,-0.6401075,0.351297,0.9914045,0.562
"199","ENSG00000111145","hurdle",7.48360105316042e-56,-1.869252,-1.018579,0.850673,0.562
"141","ENSG00000102699","hurdle",9.50598853223373e-63,-2.172132,-1.302166,0.869966,0.562
"140","ENSG00000102362","hurdle",1.98491262057879e-110,-2.6936,-1.649175,1.044425,0.562
"94","ENSG00000084093","hurdle",1.10280888409426e-93,-2.599116,-1.565629,1.033487,0.562
"76","ENSG00000075426","hurdle",1.44731936580558e-48,-1.449949,-0.591297,0.858652,0.562
"757","ENSG00000213625","hurdle",2.61601358350441e-48,-1.727783,-1.01182,0.715963,0.561
"728","ENSG00000198075","hurdle",2.11463822887852e-158,-3.045404,-1.806385,1.239019,0.561
"698","ENSG00000187608","hurdle",1.1640087740645e-104,-2.448208,-1.349103,1.099105,0.561
"256","ENSG00000118523","hurdle",1.5991457077383e-119,-2.687424,-1.424297,1.263127,0.561
"251","ENSG00000117461","hurdle",1.54376146599371e-90,-0.1382797,1.2845822,1.4228619,0.561
"158","ENSG00000105137","hurdle",1.12942215433439e-261,-3.268455,-1.99346,1.274995,0.561
"119","ENSG00000099954","hurdle",1.95643028053931e-35,-0.9912043,-0.4366461,0.5545582,0.561
"93","ENSG00000083444","hurdle",3.29851316985438e-71,-2.189846,-1.325444,0.864402,0.561
"592","ENSG00000170345","hurdle",9.08977945456928e-49,-1.2516527,-0.3720317,0.879621,0.56
"496","ENSG00000157978","hurdle",7.97135319318319e-81,-2.565378,-1.599685,0.965693,0.56
"325","ENSG00000131446","hurdle",1.43509737758598e-53,-1.6175078,-0.8560051,0.7615027,0.56
"289","ENSG00000125733","hurdle",3.2043954241423e-216,-3.227557,-2.047734,1.179823,0.56
"748","ENSG00000205364","hurdle",1.35230224417362e-123,-2.911815,-1.676708,1.235107,0.559
"637","ENSG00000177076","hurdle",1.76364784032055e-85,-1.069128,0.111118,1.180246,0.559
"632","ENSG00000176046","hurdle",6.15069057875631e-146,-3.035348,-1.858792,1.176556,0.559
"562","ENSG00000166532","hurdle",6.75651628510645e-106,-0.2613665,1.4197202,1.6810867,0.559
"531","ENSG00000163638","hurdle",3.03828018757639e-59,-1.7924051,-0.8118935,0.9805116,0.559
"359","ENSG00000136098","hurdle",1.27888050841297e-51,-1.905529,-1.082297,0.823232,0.559
"111","ENSG00000092820","hurdle",1.77214238006445e-72,-2.008368,-1.418922,0.589446,0.559
"759","ENSG00000213694","hurdle",1.75455131401488e-102,-2.826589,-1.77629,1.050299,0.558
"747","ENSG00000204642","hurdle",3.51862261735459e-103,-2.875284,-1.875874,0.99941,0.558
"693","ENSG00000187193","hurdle",2.30300890998765e-109,-2.765684,-1.583559,1.182125,0.558
"596","ENSG00000170955","hurdle",8.22001427762813e-186,-3.17597,-1.97231,1.20366,0.558
"449","ENSG00000148841","hurdle",3.72326725440143e-166,-3.130812,-1.910658,1.220154,0.558
"367","ENSG00000137154","hurdle",6.37984747849098e-35,-0.7007088,-0.1539366,0.5467722,0.558
"260","ENSG00000119630","hurdle",1.82753931361433e-235,-3.258248,-2.020342,1.237906,0.558
"259","ENSG00000119121","hurdle",8.93640012926707e-85,-2.2817032,-0.9957257,1.2859775,0.558
"134","ENSG00000101230","hurdle",3.28955270353169e-123,-2.870029,-1.532359,1.33767,0.558
"768","ENSG00000221869","hurdle",2.19998820092762e-43,-1.75515,-1.00241,0.75274,0.557
"397","ENSG00000139679","hurdle",1.02661946012031e-40,-1.6249471,-0.9203721,0.704575,0.557
"194","ENSG00000110723","hurdle",2.92857983590137e-53,-1.6183234,-0.9394859,0.6788375,0.557
"6","ENSG00000006831","hurdle",3.19462598550717e-91,0.2307654,1.1418445,0.9110791,0.557
"777","ENSG00000240065","hurdle",5.45398381764153e-147,-3.109325,-1.996126,1.113199,0.556
"659","ENSG00000182118","hurdle",2.38974996216078e-74,-2.568685,-1.630417,0.938268,0.556
"609","ENSG00000172197","hurdle",8.30702291822552e-119,-2.915018,-1.731181,1.183837,0.556
"597","ENSG00000170989","hurdle",5.66250308610568e-144,-3.089284,-1.923286,1.165998,0.556
"570","ENSG00000167641","hurdle",3.46323281388888e-44,-1.667196,-1.143039,0.524157,0.556
"432","ENSG00000146477","hurdle",8.32231077089544e-112,-2.576431,-1.565629,1.010802,0.556
"132","ENSG00000101096","hurdle",7.74497942847331e-70,-2.330858,-1.350808,0.98005,0.556
"769","ENSG00000221963","hurdle",3.83943535026082e-133,-3.061509,-1.946301,1.115208,0.555
"568","ENSG00000167460","hurdle",1.49888094943612e-26,-0.3301562,0.2005575,0.5307137,0.555
"511","ENSG00000162591","hurdle",1.72607019045477e-113,-2.85054,-1.72012,1.13042,0.555
"411","ENSG00000142227","hurdle",3.11586411132718e-125,-3.024279,-1.969688,1.054591,0.555
"266","ENSG00000120889","hurdle",4.38781785263867e-90,-2.682469,-1.587573,1.094896,0.555
"155","ENSG00000104870","hurdle",2.07602698172085e-115,-2.998566,-1.985492,1.013074,0.555
"16","ENSG00000015133","hurdle",1.1910302052478e-54,-2.060289,-1.307123,0.753166,0.555
"755","ENSG00000213203","hurdle",1.36867274517611e-209,-3.252159,-2.078478,1.173681,0.554
"723","ENSG00000197324","hurdle",9.4906793507522e-103,-2.947654,-1.977568,0.970086,0.554
"470","ENSG00000152518","hurdle",7.03608585342842e-55,-2.117143,-1.47918,0.637963,0.554
"413","ENSG00000142798","hurdle",9.02962333935986e-120,-2.958354,-1.783179,1.175175,0.554
"196","ENSG00000110852","hurdle",4.41129647350602e-264,-3.295335,-1.980205,1.31513,0.554
"355","ENSG00000135842","hurdle",5.96481527564043e-113,-2.89018,-1.607816,1.282364,0.553
"352","ENSG00000135424","hurdle",5.98979264704976e-39,-1.840607,-1.24715,0.593457,0.553
"290","ENSG00000125753","hurdle",4.07022307957374e-71,-2.620201,-1.731181,0.88902,0.553
"212","ENSG00000112378","hurdle",2.32921323829452e-104,-2.934186,-1.866088,1.068098,0.553
"203","ENSG00000111335","hurdle",3.49517628840468e-200,-3.249377,-2.09839,1.150987,0.553
"763","ENSG00000213928","hurdle",4.72502814621918e-59,-2.405344,-1.587573,0.817771,0.552
"732","ENSG00000198624","hurdle",2.21225136638658e-77,-2.751298,-1.808727,0.942571,0.552
"709","ENSG00000189171","hurdle",1.64909944724748e-60,-2.514991,-1.691754,0.823237,0.552
"643","ENSG00000177697","hurdle",3.3062123888378e-52,-2.380362,-1.615994,0.764368,0.552
"565","ENSG00000166831","hurdle",5.74864510198099e-162,-3.190453,-2.089822,1.100631,0.552
"350","ENSG00000135269","hurdle",2.45249779265879e-179,-3.212453,-2.004153,1.2083,0.552
"239","ENSG00000115963","hurdle",5.04712719565608e-62,-2.232169,-1.601714,0.630455,0.552
