marker,method,library_combo,cor,cor_spearman,rmse,concordance,cor_anno,cor_spear_anno,n_markers
HVG100,Bisque,polyA_Total,0.5263676121100948,0.5435147972232371,0.14769746069575243,0.6990622335890878,"cor:0.526
rmse:0.148","cor:0.544
rmse:0.148",8113
MeanRatio_over2,Bisque,polyA_Total,0.5262884623600856,0.5403726708074535,0.1467655501702844,0.4820971867007673,"cor:0.526
rmse:0.147","cor:0.540
rmse:0.147",557
MeanRatio_top25,hspe,RiboZeroGold_Nuc,0.5246920025531477,0.507775806283269,0.15700659762117022,0.544055944055944,"cor:0.525
rmse:0.157","cor:0.508
rmse:0.157",151
HVG60,Bisque,RiboZeroGold_Cyto,0.5246308645247062,0.6764222299812727,0.13828871648250607,0.6790281329923273,"cor:0.525
rmse:0.138","cor:0.676
rmse:0.138",4868
HVG70,Bisque,RiboZeroGold_Cyto,0.5244519682503479,0.6774452852634785,0.13844535650065726,0.5063938618925832,"cor:0.524
rmse:0.138","cor:0.677
rmse:0.138",5679
HVG50,Bisque,RiboZeroGold_Cyto,0.5243004297471741,0.6755087877650174,0.1381890307990249,0.6892583120204604,"cor:0.524
rmse:0.138","cor:0.676
rmse:0.138",4056
1vALL_top25,Bisque,RiboZeroGold_Cyto,0.5239924277466246,0.6510506229633484,0.14507390104475354,0.6155157715260017,"cor:0.524
rmse:0.145","cor:0.651
rmse:0.145",145
HVG40,Bisque,RiboZeroGold_Cyto,0.5238591325624811,0.6760203154061203,0.13805042977065554,0.6786018755328218,"cor:0.524
rmse:0.138","cor:0.676
rmse:0.138",3245
HVG10,Bisque,RiboZeroGold_Cyto,0.5233727977103018,0.6786262331019365,0.13713032799574493,0.4669650468883205,"cor:0.523
rmse:0.137","cor:0.679
rmse:0.137",811
HVG20,Bisque,RiboZeroGold_Cyto,0.522487810866419,0.6793276725155777,0.13790724251694617,0.46248934356351235,"cor:0.522
rmse:0.138","cor:0.679
rmse:0.138",1623
HVG30,Bisque,RiboZeroGold_Cyto,0.52192268281685406,0.6743582744862568,0.1382116136365757,0.6641091219096334,"cor:0.522
rmse:0.138","cor:0.674
rmse:0.138",2434
FULL,hspe,RiboZeroGold_Total,0.5214037266983155,0.5699671172816954,0.09731770473276415,0.5682011935208866,"cor:0.521
rmse:0.097","cor:0.570
rmse:0.097",17804
FULL,CIBERSORTx,polyA_Nuc,0.5198923109378831,0.30318831243819694,0.18171227652491623,0.5504352278545827,"cor:0.520
rmse:0.182","cor:0.303
rmse:0.182",17804
FULL,CIBERSORTx,polyA_Total,0.5188965577524993,0.36644470630599096,0.18055106903154577,0.5387894288150042,"cor:0.519
rmse:0.181","cor:0.366
rmse:0.181",17804
MeanRatio_top25,hspe,RiboZeroGold_Cyto,0.5179010833003671,0.4804895871392036,0.1446530737446898,0.514919011082694,"cor:0.518
rmse:0.145","cor:0.480
rmse:0.145",151
1vALL_top25,CIBERSORTx,RiboZeroGold_Cyto,0.5178638348334818,0.5532291975215612,0.15210571339647916,0.5639386189258312,"cor:0.518
rmse:0.152","cor:0.553
rmse:0.152",145
1vALL_top25,Bisque,polyA_Total,0.5136777230072058,0.4808184143222507,0.1534193111696316,0.5986786018755328,"cor:0.514
rmse:0.153","cor:0.481
rmse:0.153",145
MeanRatio_over2,Bisque,RiboZeroGold_Cyto,0.5133979955680265,0.6578971435141315,0.14545507849312672,0.4927536231884058,"cor:0.513
rmse:0.145","cor:0.658
rmse:0.145",557
MeanRatio_top25,Bisque,RiboZeroGold_Nuc,0.5126814274705604,0.6237953953463288,0.16726068111029296,0.544055944055944,"cor:0.513
rmse:0.167","cor:0.624
rmse:0.167",151
MeanRatio_top25,Bisque,RiboZeroGold_Cyto,0.5122864956543741,0.5938253562294483,0.1380140534067107,0.514919011082694,"cor:0.512
rmse:0.138","cor:0.594
rmse:0.138",151
HVG80,Bisque,polyA_Nuc,0.5092305804808958,0.38964093701996927,0.14957855253891492,0.66794674859190994,"cor:0.509
rmse:0.150","cor:0.390
rmse:0.150",6490
HVG90,Bisque,polyA_Nuc,0.5089748726883633,0.3840725806451613,0.1493146334419011,0.6385048643113159,"cor:0.509
rmse:0.149","cor:0.384
rmse:0.149",7302
MeanRatio_MAD3,CIBERSORTx,RiboZeroGold_Cyto,0.5089623431853112,0.4515162586773841,0.15714326955313027,0.43307757885763,"cor:0.509
rmse:0.157","cor:0.452
rmse:0.157",520
HVG100,Bisque,polyA_Nuc,0.5088449448754896,0.3831605222734255,0.14924836258451873,0.6308243727598566,"cor:0.509
rmse:0.149","cor:0.383
rmse:0.149",8113
FULL,Bisque,polyA_Nuc,0.5073616748840993,0.380568356374808,0.15253203577887947,0.5448028673835126,"cor:0.507
rmse:0.153","cor:0.381
rmse:0.153",17804
MeanRatio_top25,Bisque,polyA_Total,0.5039567614817732,0.6065034709535989,0.1337961522893694,0.5068201193520887,"cor:0.504
rmse:0.134","cor:0.607
rmse:0.134",151
MeanRatio_MAD3,Bisque,RiboZeroGold_Cyto,0.5026775371359027,0.6809280233832664,0.1498162872854929,0.5213128729752771,"cor:0.503
rmse:0.150","cor:0.681
rmse:0.150",520
FULL,Bisque,RiboZeroGold_Total,0.4905909505294517,0.6748818664967521,0.13902445002058944,0.5682011935208866,"cor:0.491
rmse:0.139","cor:0.675
rmse:0.139",17804
1vALL_top25,Bisque,polyA_Nuc,0.4903469210681814,0.30985983102918585,0.14638313095224006,0.6349206349206349,"cor:0.490
rmse:0.146","cor:0.310
rmse:0.146",145
FULL,BayesPrism,RiboZeroGold_Cyto,0.4893923983136558,0.46156375593715754,0.16108507974271447,0.5673486786018755,"cor:0.489
rmse:0.161","cor:0.462
rmse:0.161",17804
MeanRatio_top25,CIBERSORTx,polyA_Total,0.4884112715809517,0.4297771282426015,0.15080126646913766,0.49872122762148335,"cor:0.488
rmse:0.151","cor:0.430
rmse:0.151",151
1vALL_top25,Bisque,RiboZeroGold_Nuc,0.4866634048485519,0.6613421100079975,0.1580867707416451,0.6195804195804195,"cor:0.487
rmse:0.158","cor:0.661
rmse:0.158",145
MeanRatio_top25,hspe,polyA_Total,0.4859322190478105,0.4975886006576544,0.1418463287671136,0.5068201193520887,"cor:0.486
rmse:0.142","cor:0.498
rmse:0.142",151
HVG80,Bisque,RiboZeroGold_Total,0.48550734655227107,0.6713259978900066,0.14314104648680162,0.706308610400682,"cor:0.486
rmse:0.143","cor:0.671
rmse:0.143",6490
HVG90,Bisque,RiboZeroGold_Total,0.4849184113382889,0.6722791173103714,0.14341355021751742,0.7150468883205456,"cor:0.485
rmse:0.143","cor:0.672
rmse:0.143",7302
1vALL_top25,MuSiC,RiboZeroGold_Cyto,0.4847823368491465,0.4359411989634045,0.1741522450400188,0.552003410059676,"cor:0.485
rmse:0.174","cor:0.436
rmse:0.174",145
HVG100,Bisque,RiboZeroGold_Total,0.48468985001584936,0.6721691419926369,0.1435202186033317,0.7421142369991475,"cor:0.485
rmse:0.144","cor:0.672
rmse:0.144",8113
1vALL_top25,CIBERSORTx,RiboZeroGold_Total,0.4807049272074365,0.6366858526610378,0.1452739732240432,0.5924978687127025,"cor:0.481
rmse:0.145","cor:0.637
rmse:0.145",145
1vALL_top25,MuSiC,RiboZeroGold_Nuc,0.4803144809621285,0.42881552648264204,0.1797605374111579,0.5827505827505828,"cor:0.480
rmse:0.180","cor:0.429
rmse:0.180",145
MeanRatio_top25,Bisque,RiboZeroGold_Total,0.47856742939852653,0.6196419238821304,0.15080272605956255,0.592071611253197,"cor:0.479
rmse:0.151","cor:0.620
rmse:0.151",151
1vALL_top25,MuSiC,polyA_Nuc,0.4776983713965135,0.41932296001080527,0.1814197414262868,0.593958013312852,"cor:0.478
rmse:0.181","cor:0.419
rmse:0.181",145
FULL,BayesPrism,polyA_Total,0.47762546343055257,0.2520643039824626,0.1880523870391039,0.5588235294117647,"cor:0.478
rmse:0.188","cor:0.252
rmse:0.188",17804
HVG100,Bisque,RiboZeroGold_Nuc,0.4751420991457647,0.6580574697855994,0.14232292019048035,0.7342657342657343,"cor:0.475
rmse:0.142","cor:0.658
rmse:0.142",8113
HVG90,Bisque,RiboZeroGold_Nuc,0.47501518637615214,0.658434340115098,0.14226515399859996,0.6979020979020979,"cor:0.475
rmse:0.142","cor:0.658
rmse:0.142",7302
HVG80,Bisque,RiboZeroGold_Nuc,0.4743065472166168,0.658434340115098,0.1422202737283953,0.7256410256410256,"cor:0.474
rmse:0.142","cor:0.658
rmse:0.142",6490
FULL,Bisque,RiboZeroGold_Nuc,0.4740420219642215,0.6555031264412201,0.13834535022496292,0.5706293706293706,"cor:0.474
rmse:0.138","cor:0.656
rmse:0.138",17804
1vALL_top25,CIBERSORTx,RiboZeroGold_Nuc,0.47364622202795337,0.6025472518849442,0.1673452299748636,0.606993006993007,"cor:0.474
rmse:0.167","cor:0.603
rmse:0.167",145
1vALL_top25,MuSiC,polyA_Total,0.4664852580423107,0.39167085716919037,0.1923736395958275,0.5741687979539642,"cor:0.466
rmse:0.192","cor:0.392
rmse:0.192",145
1vALL_top25,MuSiC,RiboZeroGold_Total,0.45492514120877375,0.4247857778318452,0.16705400772711523,0.5677749360613811,"cor:0.455
rmse:0.167","cor:0.425
rmse:0.167",145
MeanRatio_top25,CIBERSORTx,RiboZeroGold_Nuc,0.4460890283110139,0.5377518004383677,0.13226324893425395,0.5356643356643357,"cor:0.446
rmse:0.132","cor:0.538
rmse:0.132",151
HVG10,Bisque,RiboZeroGold_Total,0.44321043940341354,0.677347788401718,0.1485088192652463,0.4985080988917306,"cor:0.443
rmse:0.149","cor:0.677
rmse:0.149",811
1vALL_top25,Bisque,RiboZeroGold_Total,0.4422057335911433,0.6483153224131631,0.16014209809736676,0.6206308610400681,"cor:0.442
rmse:0.160","cor:0.648
rmse:0.160",145
1vALL_top25,CIBERSORTx,polyA_Total,0.44096357343477827,0.370037454727443,0.18927971257659867,0.5741687979539642,"cor:0.441
rmse:0.189","cor:0.370
rmse:0.189",145
FULL,BayesPrism,polyA_Nuc,0.43617108011102707,0.2476958525345622,0.1889383951501449,0.5739887352790578,"cor:0.436
rmse:0.189","cor:0.248
rmse:0.189",17804
MeanRatio_MAD3,Bisque,RiboZeroGold_Nuc,0.434555846840758,0.6342421482296297,0.1619110876487586,0.551981351981352,"cor:0.435
rmse:0.162","cor:0.634
rmse:0.162",520
MeanRatio_over2,MuSiC,RiboZeroGold_Total,0.4320843481382439,0.4216077619807699,0.16290372988710625,0.5170502983802217,"cor:0.432
rmse:0.163","cor:0.422
rmse:0.163",557
FULL,hspe,RiboZeroGold_Nuc,0.4285157714239396,0.48873812754409773,0.11327896095311776,0.5706293706293706,"cor:0.429
rmse:0.113","cor:0.489
rmse:0.113",17804
MeanRatio_over2,Bisque,RiboZeroGold_Nuc,0.42621098702399257,0.6363225453760292,0.1605007186172593,0.5184149184149184,"cor:0.426
rmse:0.161","cor:0.636
rmse:0.161",557
1vALL_top25,DWLS,polyA_Total,0.42147855335820006,0.3366459627329193,0.18875222905242414,0.6116794543904518,"cor:0.421
rmse:0.189","cor:0.337
rmse:0.189",145
HVG20,Bisque,RiboZeroGold_Total,0.4203220560781468,0.6613235639589025,0.1538885327898684,0.466538789428815,"cor:0.420
rmse:0.154","cor:0.661
rmse:0.154",1623
1vALL_top25,DWLS,RiboZeroGold_Nuc,0.41782657415204133,0.4631875587099469,0.1679216245772894,0.6564102564102564,"cor:0.418
rmse:0.168","cor:0.463
rmse:0.168",145
MeanRatio_top25,CIBERSORTx,RiboZeroGold_Total,0.41674777197839663,0.5299232736572891,0.11830436293571318,0.5865302642796248,"cor:0.417
rmse:0.118","cor:0.530
rmse:0.118",151
HVG10,Bisque,RiboZeroGold_Nuc,0.4136099611107385,0.6355289989777947,0.1554707373820685,0.4836829836829837,"cor:0.414
rmse:0.155","cor:0.636
rmse:0.155",811
MeanRatio_top25,CIBERSORTx,RiboZeroGold_Cyto,0.41096226000476543,0.41888929484837417,0.13414611475695515,0.5136402387041773,"cor:0.411
rmse:0.134","cor:0.419
rmse:0.134",151
HVG30,Bisque,RiboZeroGold_Total,0.4076816645762328,0.649278610008743,0.15592659624191715,0.69693094629156,"cor:0.408
rmse:0.156","cor:0.649
rmse:0.156",2434
MeanRatio_over2,MuSiC,RiboZeroGold_Cyto,0.4062952622531511,0.3768266837217257,0.17323166234531062,0.4982949701619778,"cor:0.406
rmse:0.173","cor:0.377
rmse:0.173",557
MeanRatio_over2,Bisque,RiboZeroGold_Total,0.4061233908717292,0.6259154198305265,0.1565506484058042,0.5558397271952259,"cor:0.406
rmse:0.157","cor:0.626
rmse:0.157",557
HVG40,Bisque,RiboZeroGold_Total,0.4003873807307493,0.6387702140891304,0.15725214403750837,0.7114236999147485,"cor:0.400
rmse:0.157","cor:0.639
rmse:0.157",3245
HVG50,Bisque,RiboZeroGold_Total,0.39682097236937225,0.6431680029684691,0.15796917029896523,0.717391304347826,"cor:0.397
rmse:0.158","cor:0.643
rmse:0.158",4056
HVG60,Bisque,RiboZeroGold_Total,0.39409898751611167,0.641120290079134,0.15853432936922995,0.7058823529411764,"cor:0.394
rmse:0.159","cor:0.641
rmse:0.159",4868
HVG70,Bisque,RiboZeroGold_Total,0.3923938863482869,0.6403012049233998,0.15887991504200655,0.5937766410912191,"cor:0.392
rmse:0.159","cor:0.640
rmse:0.159",5679
MeanRatio_MAD3,Bisque,RiboZeroGold_Total,0.3912792404308008,0.6128101955873375,0.16243191040807314,0.59846547314578,"cor:0.391
rmse:0.162","cor:0.613
rmse:0.162",520
MeanRatio_over2,MuSiC,RiboZeroGold_Nuc,0.388493505691233,0.39912234622198217,0.17988878067258368,0.4979020979020979,"cor:0.388
rmse:0.180","cor:0.399
rmse:0.180",557
HVG20,Bisque,RiboZeroGold_Nuc,0.3780621014888169,0.6100157093455766,0.16305124959994985,0.4585081585081585,"cor:0.378
rmse:0.163","cor:0.610
rmse:0.163",1623
HVG10,hspe,RiboZeroGold_Total,0.371813890280092,0.5750822067957618,0.14257518068173364,0.5963341858482524,"cor:0.372
rmse:0.143","cor:0.575
rmse:0.143",811
1vALL_top25,DWLS,RiboZeroGold_Cyto,0.3710658082222513,0.3708805261234929,0.1679402411940117,0.6155157715260017,"cor:0.371
rmse:0.168","cor:0.371
rmse:0.168",145
HVG30,hspe,RiboZeroGold_Total,0.3641887524683551,0.5078553160394593,0.11584445297806407,0.7237851662404092,"cor:0.364
rmse:0.116","cor:0.508
rmse:0.116",2434
HVG30,Bisque,RiboZeroGold_Nuc,0.3618093402980753,0.593687107569203,0.16535992188090556,0.6997668997668998,"cor:0.362
rmse:0.165","cor:0.594
rmse:0.165",2434
HVG40,hspe,RiboZeroGold_Total,0.3584515699731448,0.5156375593715747,0.11199044872945288,0.7161125319693095,"cor:0.358
rmse:0.112","cor:0.516
rmse:0.112",3245
HVG40,Bisque,RiboZeroGold_Nuc,0.3565033698001847,0.594393521101048,0.16659514750319468,0.6904428904428904,"cor:0.357
rmse:0.167","cor:0.594
rmse:0.167",3245
HVG70,Bisque,RiboZeroGold_Nuc,0.3561917690852074,0.5954968825081539,0.16722398416030404,0.5636363636363636,"cor:0.356
rmse:0.167","cor:0.595
rmse:0.167",5679
HVG60,Bisque,RiboZeroGold_Nuc,0.3555654562729247,0.5947754538958154,0.16720076042480764,0.6899766899766899,"cor:0.356
rmse:0.167","cor:0.595
rmse:0.167",4868
HVG50,Bisque,RiboZeroGold_Nuc,0.35494988069655165,0.5907439410621597,0.16709833677023936,0.7011655011655011,"cor:0.355
rmse:0.167","cor:0.591
rmse:0.167",4056
HVG10,hspe,RiboZeroGold_Nuc,0.34801186207068485,0.5163344118568,0.16175820368979155,0.5505827505827505,"cor:0.348
rmse:0.162","cor:0.516
rmse:0.162",811
HVG10,hspe,polyA_Cyto,0.34745726722288595,0.464573732718894,0.1631520060238801,0.5711725550435228,"cor:0.347
rmse:0.163","cor:0.465
rmse:0.163",811
1vALL_top25,DWLS,RiboZeroGold_Total,0.3470493675078091,0.4065034709535989,0.15734214867250243,0.6278772378516624,"cor:0.347
rmse:0.157","cor:0.407
rmse:0.157",145
HVG50,hspe,RiboZeroGold_Total,0.3467139812318292,0.48330288637194013,0.11115716361337159,0.7203751065643649,"cor:0.347
rmse:0.111","cor:0.483
rmse:0.111",4056
HVG20,hspe,RiboZeroGold_Total,0.34665901507549496,0.5242966751918159,0.12329055572137963,0.4648337595907928,"cor:0.347
rmse:0.123","cor:0.524
rmse:0.123",1623
FULL,hspe,RiboZeroGold_Cyto,0.34213906961514196,0.42652539276580204,0.11093555231367658,0.5353793691389599,"cor:0.342
rmse:0.111","cor:0.427
rmse:0.111",17804
1vALL_top25,BayesPrism,polyA_Nuc,0.34014687447515457,0.24198348694316438,0.1552766637888541,0.5448028673835126,"cor:0.340
rmse:0.155","cor:0.242
rmse:0.155",145
HVG10,hspe,RiboZeroGold_Cyto,0.3356221621952936,0.5096455973693826,0.15320709125672063,0.5534953111679455,"cor:0.336
rmse:0.153","cor:0.510
rmse:0.153",811
HVG10,DWLS,polyA_Nuc,0.33559835227880797,0.4055779569892473,0.19279652859622803,0.6408090117767538,"cor:0.336
rmse:0.193","cor:0.406
rmse:0.193",811
HVG10,hspe,polyA_Nuc,0.33275148216559997,0.563892089093702,0.13848408815955235,0.568100358422939,"cor:0.333
rmse:0.138","cor:0.564
rmse:0.138",811
MeanRatio_over2,MuSiC,polyA_Nuc,0.33162793450335953,0.3103923856006759,0.18401354147262705,0.4700460829493088,"cor:0.332
rmse:0.184","cor:0.310
rmse:0.184",557
MeanRatio_over2,MuSiC,polyA_Cyto,0.3275646814416617,0.2770987947020355,0.2043398094203106,0.4674859190988223,"cor:0.328
rmse:0.204","cor:0.277
rmse:0.204",557
MeanRatio_over2,MuSiC,polyA_Total,0.31887661207823526,0.2884937413327265,0.20825601919146317,0.47868712702472294,"cor:0.319
rmse:0.208","cor:0.288
rmse:0.208",557
HVG30,hspe,RiboZeroGold_Nuc,0.3078068566403335,0.4860661726333369,0.13193616875665268,0.7095571095571096,"cor:0.308
rmse:0.132","cor:0.486
rmse:0.132",2434
HVG20,hspe,RiboZeroGold_Nuc,0.30000978751700347,0.46715374178060753,0.1408148154315873,0.4543123543123543,"cor:0.300
rmse:0.141","cor:0.467
rmse:0.141",1623
MeanRatio_MAD3,MuSiC,RiboZeroGold_Nuc,0.2884318281474023,0.31905095483314766,0.17410260008985362,0.5706293706293706,"cor:0.288
rmse:0.174","cor:0.319
rmse:0.174",520
HVG20,DWLS,polyA_Cyto,0.28383185023338176,0.2051651305683564,0.20662257889185223,0.3942652329749104,"cor:0.284
rmse:0.207","cor:0.205
rmse:0.207",1623
1vALL_top25,BayesPrism,polyA_Cyto,0.2808889460405182,0.13421658986175114,0.16336760026444866,0.4935995903737839,"cor:0.281
rmse:0.163","cor:0.134
rmse:0.163",145
HVG40,hspe,RiboZeroGold_Nuc,0.27801501119890126,0.4791775388790315,0.12837540131073144,0.6993006993006993,"cor:0.278
rmse:0.128","cor:0.479
rmse:0.128",3245
MeanRatio_MAD3,MuSiC,RiboZeroGold_Total,0.27791099088397464,0.2883596570291145,0.16581856709733164,0.5682011935208866,"cor:0.278
rmse:0.166","cor:0.288
rmse:0.166",520
HVG60,hspe,RiboZeroGold_Total,0.2755460421760426,0.43175009134088427,0.1137618915425529,0.7041773231031543,"cor:0.276
rmse:0.114","cor:0.432
rmse:0.114",4868
FULL,hspe,polyA_Total,0.27500625447987864,0.3193642674461089,0.11222346571539266,0.5392156862745098,"cor:0.275
rmse:0.112","cor:0.319
rmse:0.112",17804
HVG10,DWLS,RiboZeroGold_Cyto,0.2737068638253349,0.35283156740957256,0.20467021898674903,0.6415174765558398,"cor:0.274
rmse:0.205","cor:0.353
rmse:0.205",811
HVG30,hspe,RiboZeroGold_Cyto,0.2725427203603709,0.38940445743514807,0.1268824714266459,0.6982097186700768,"cor:0.273
rmse:0.127","cor:0.389
rmse:0.127",2434
HVG20,hspe,RiboZeroGold_Cyto,0.27071339163238806,0.4274022652539277,0.13427850069961272,0.46547314578005117,"cor:0.271
rmse:0.134","cor:0.427
rmse:0.134",1623
HVG20,DWLS,polyA_Nuc,0.26607396752995355,0.3171562980030722,0.17730322094093404,0.36840757808499747,"cor:0.266
rmse:0.177","cor:0.317
rmse:0.177",1623
HVG50,hspe,RiboZeroGold_Nuc,0.25528871429183403,0.42540444629996876,0.12809583772520128,0.7011655011655011,"cor:0.255
rmse:0.128","cor:0.425
rmse:0.128",4056
HVG10,DWLS,polyA_Cyto,0.24520335660058878,0.3349174347158218,0.2461463804071114,0.5898617511520737,"cor:0.245
rmse:0.246","cor:0.335
rmse:0.246",811
HVG40,hspe,RiboZeroGold_Cyto,0.23677452806133606,0.36715381804895875,0.12365145992041635,0.6730605285592498,"cor:0.237
rmse:0.124","cor:0.367
rmse:0.124",3245
HVG10,hspe,polyA_Total,0.23084465790933,0.46876141761052253,0.16784287105726284,0.5345268542199488,"cor:0.231
rmse:0.168","cor:0.469
rmse:0.168",811
HVG50,hspe,RiboZeroGold_Cyto,0.21189124422044658,0.33613445378151263,0.12479667100035052,0.6815856777493606,"cor:0.212
rmse:0.125","cor:0.336
rmse:0.125",4056
HVG10,DWLS,RiboZeroGold_Nuc,0.21045024493006217,0.3790209790209791,0.2047048029527615,0.6393939393939394,"cor:0.210
rmse:0.205","cor:0.379
rmse:0.205",811
MeanRatio_MAD3,BayesPrism,RiboZeroGold_Total,0.20380765410743742,0.28962367555717944,0.12845727907722557,0.5682011935208866,"cor:0.204
rmse:0.128","cor:0.290
rmse:0.128",520
MeanRatio_over2,BayesPrism,RiboZeroGold_Total,0.20380765410743742,0.28962367555717944,0.12845727907722557,0.59846547314578,"cor:0.204
rmse:0.128","cor:0.290
rmse:0.128",557
MeanRatio_top25,BayesPrism,RiboZeroGold_Total,0.20380765410743742,0.28962367555717944,0.12845727907722557,0.5865302642796248,"cor:0.204
rmse:0.128","cor:0.290
rmse:0.128",151
MeanRatio_MAD3,MuSiC,RiboZeroGold_Cyto,0.19940487096547457,0.20455406537638343,0.18118540078965248,0.5353793691389599,"cor:0.199
rmse:0.181","cor:0.205
rmse:0.181",520
HVG60,hspe,RiboZeroGold_Nuc,0.19674414325410483,0.357311345371047,0.13044573543409718,0.6946386946386947,"cor:0.197
rmse:0.130","cor:0.357
rmse:0.130",4868
HVG20,hspe,polyA_Cyto,0.19595284910615585,0.34432603686635943,0.15384211461664965,0.40885816692268306,"cor:0.196
rmse:0.154","cor:0.344
rmse:0.154",1623
HVG90,BayesPrism,RiboZeroGold_Total,0.19395975219095155,0.2696748264523201,0.12876501243975708,0.7182438192668372,"cor:0.194
rmse:0.129","cor:0.270
rmse:0.129",7302
HVG100,BayesPrism,RiboZeroGold_Total,0.19395975219095155,0.2696748264523201,0.12876501243975708,0.7163256606990622,"cor:0.194
rmse:0.129","cor:0.270
rmse:0.129",8113
HVG20,hspe,polyA_Nuc,0.18184201792032156,0.4027937788018433,0.12811113619500858,0.40885816692268306,"cor:0.182
rmse:0.128","cor:0.403
rmse:0.128",1623
HVG10,DWLS,RiboZeroGold_Total,0.17922879411467918,0.36645962732919257,0.20834350241822575,0.6361892583120204,"cor:0.179
rmse:0.208","cor:0.366
rmse:0.208",811
MeanRatio_over2,DWLS,RiboZeroGold_Nuc,0.17666016489107858,0.32311867237240377,0.19489804371160288,0.551981351981352,"cor:0.177
rmse:0.195","cor:0.323
rmse:0.195",557
MeanRatio_over2,DWLS,polyA_Nuc,0.17624235208870137,0.3039074500768049,0.18693931889224646,0.5028161802355351,"cor:0.176
rmse:0.187","cor:0.304
rmse:0.187",557
HVG50,BayesPrism,RiboZeroGold_Total,0.17556356649699786,0.2482279868469127,0.13087782723508667,0.7190963341858483,"cor:0.176
rmse:0.131","cor:0.248
rmse:0.131",4056
HVG60,BayesPrism,RiboZeroGold_Total,0.1752262004644915,0.24658385093167706,0.13040422773364718,0.7003410059676044,"cor:0.175
rmse:0.130","cor:0.247
rmse:0.130",4868
HVG70,BayesPrism,RiboZeroGold_Total,0.1752262004644915,0.24658385093167706,0.13040422773364718,0.66538789428815,"cor:0.175
rmse:0.130","cor:0.247
rmse:0.130",5679
HVG80,BayesPrism,RiboZeroGold_Total,0.1752262004644915,0.24658385093167706,0.13040422773364718,0.5831202046035806,"cor:0.175
rmse:0.130","cor:0.247
rmse:0.130",6490
HVG30,DWLS,RiboZeroGold_Cyto,0.1743990864923318,0.23138472780416516,0.20060024063512058,0.4989343563512361,"cor:0.174
rmse:0.201","cor:0.231
rmse:0.201",2434
MeanRatio_MAD3,MuSiC,polyA_Total,0.1734230240098551,0.17051803634527468,0.20462964650859908,0.5392156862745098,"cor:0.173
rmse:0.205","cor:0.171
rmse:0.205",520
MeanRatio_MAD3,DWLS,polyA_Nuc,0.1668479338263196,0.2670410906298003,0.1915814071229117,0.5448028673835126,"cor:0.167
rmse:0.192","cor:0.267
rmse:0.192",520
HVG30,hspe,polyA_Cyto,0.16649742688182487,0.24731182795698925,0.14016030003902316,0.5773169482846903,"cor:0.166
rmse:0.140","cor:0.247
rmse:0.140",2434
MeanRatio_over2,DWLS,RiboZeroGold_Cyto,0.15445940926187487,0.2346729996346365,0.19425370465298097,0.5213128729752771,"cor:0.154
rmse:0.194","cor:0.235
rmse:0.194",557
HVG20,hspe,polyA_Total,0.1540726540227707,0.3561198392400439,0.1495777779240094,0.41219096334185845,"cor:0.154
rmse:0.150","cor:0.356
rmse:0.150",1623
HVG30,hspe,polyA_Total,0.1524269247095254,0.3162221410303252,0.13654662336263867,0.6199914748508099,"cor:0.152
rmse:0.137","cor:0.316
rmse:0.137",2434
FULL,BayesPrism,polyA_Cyto,0.1505208249770453,0.07334869431643624,0.23224941826758289,0.5294418842805939,"cor:0.151
rmse:0.232","cor:0.073
rmse:0.232",17804
HVG20,DWLS,RiboZeroGold_Cyto,0.14675817474027802,0.24852027767628795,0.1952229740450724,0.43371696504688834,"cor:0.147
rmse:0.195","cor:0.249
rmse:0.195",1623
MeanRatio_over2,DWLS,polyA_Cyto,0.14283355932498823,0.11818356374807988,0.2209614510149407,0.49513568868407576,"cor:0.143
rmse:0.221","cor:0.118
rmse:0.221",557
HVG70,hspe,RiboZeroGold_Total,0.14185275717463666,0.29576178297405925,0.11949193540599565,0.6351236146632566,"cor:0.142
rmse:0.119","cor:0.296
rmse:0.119",5679
MeanRatio_MAD3,DWLS,polyA_Cyto,0.14156198305499934,0.07699692780337941,0.23135732606905854,0.4935995903737839,"cor:0.142
rmse:0.231","cor:0.077
rmse:0.231",520
MeanRatio_MAD3,MuSiC,polyA_Cyto,0.14121763206516733,0.1128732033992862,0.20346336794884187,0.4935995903737839,"cor:0.141
rmse:0.203","cor:0.113
rmse:0.203",520
HVG20,DWLS,polyA_Total,0.140830193907179,0.27563025210084036,0.21920761217315962,0.3889599317988065,"cor:0.141
rmse:0.219","cor:0.276
rmse:0.219",1623
HVG80,hspe,RiboZeroGold_Total,0.13573975713837677,0.30310559006211185,0.11882587261367795,0.7442455242966752,"cor:0.136
rmse:0.119","cor:0.303
rmse:0.119",6490
MeanRatio_over2,DWLS,RiboZeroGold_Total,0.1322843262989003,0.3022652539276581,0.20055895220752856,0.59846547314578,"cor:0.132
rmse:0.201","cor:0.302
rmse:0.201",557
HVG60,hspe,RiboZeroGold_Cyto,0.13091738079187568,0.22268907563025211,0.12803972756901175,0.6764705882352942,"cor:0.131
rmse:0.128","cor:0.223
rmse:0.128",4868
HVG30,hspe,polyA_Nuc,0.1262425548525834,0.278081797235023,0.1238372948854813,0.5998463901689708,"cor:0.126
rmse:0.124","cor:0.278
rmse:0.124",2434
