"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Micro","log2fold_change","Auc"
"173","ENSG00000136732","hurdle",3.91341238971175e-132,-3.128941,-1.902954,1.225987,0.56
"49","ENSG00000093072","hurdle",1.6421836556119e-82,-2.799192,-1.74661,1.052582,0.56
"305","ENSG00000185404","hurdle",2.17689275933414e-66,-2.658025,-1.687365,0.97066,0.559
"261","ENSG00000169871","hurdle",6.54290708693177e-59,-2.557666,-1.713725,0.843941,0.559
"121","ENSG00000120889","hurdle",2.51692495087788e-75,-2.659021,-1.704885,0.954136,0.559
"286","ENSG00000176225","hurdle",9.97061926158429e-31,-0.2145958,0.5671915,0.7817873,0.557
"280","ENSG00000173530","hurdle",5.99156153675699e-137,-3.145838,-2.082134,1.063704,0.556
"321","ENSG00000204161","hurdle",2.10701673626009e-91,-3.016327,-1.961412,1.054915,0.555
"219","ENSG00000154309","hurdle",4.37191410897947e-19,-0.537702607,-0.008042353,0.529660254,0.555
"216","ENSG00000152953","hurdle",1.52788736088649e-46,-1.663731,-1.117085,0.546646,0.555
"327","ENSG00000213064","hurdle",1.12796869255481e-44,-2.446957,-1.684466,0.762491,0.554
"139","ENSG00000128016","hurdle",4.08067724622421e-101,-2.997719,-1.961412,1.036307,0.553
"294","ENSG00000181481","hurdle",3.97671061705021e-85,-3.021871,-2.015037,1.006834,0.552
"325","ENSG00000205517","hurdle",1.1107101970146e-62,-2.808744,-1.943971,0.864773,0.551
"252","ENSG00000168071","hurdle",1.94324584104493e-44,-2.585657,-1.808392,0.777265,0.551
"178","ENSG00000137834","hurdle",6.19721891687773e-81,-2.74917,-1.843534,0.905636,0.551
"329","ENSG00000213445","hurdle",5.00368940468688e-96,-3.128711,-2.148503,0.980208,0.55
"299","ENSG00000183943","hurdle",1.6640423219926e-35,-2.214327,-1.565006,0.649321,0.55
"185","ENSG00000138496","hurdle",4.85602336070895e-55,-2.711294,-1.833865,0.877429,0.55
"102","ENSG00000112977","hurdle",6.59349661410664e-24,-1.75925,-1.178987,0.580263,0.55
"74","ENSG00000104368","hurdle",3.82650397822939e-37,-2.352446,-1.630458,0.721988,0.548
"58","ENSG00000101160","hurdle",4.06050796792124e-37,-2.485623,-1.743589,0.742034,0.548
"197","ENSG00000141524","hurdle",9.07588850631535e-36,-2.471986,-1.827454,0.644532,0.546
"144","ENSG00000129566","hurdle",3.01277608277027e-38,-2.593574,-1.850017,0.743557,0.546
"337","ENSG00000241839","hurdle",5.02961637238436e-65,-2.988086,-2.093626,0.89446,0.545
"48","ENSG00000092820","hurdle",8.93228527594672e-30,-2.009067,-1.2458,0.763267,0.545
"70","ENSG00000103449","hurdle",6.71533414558604e-44,-2.750408,-2.015037,0.735371,0.544
"63","ENSG00000101695","hurdle",2.39793992151101e-30,-2.354194,-1.655789,0.698405,0.544
"308","ENSG00000189067","hurdle",3.69990264283066e-28,-2.271982,-1.55703,0.714952,0.543
"118","ENSG00000120063","hurdle",1.05980147182217e-25,-0.7332877,-0.1103574,0.6229303,0.542
"92","ENSG00000110092","hurdle",5.18928589501903e-30,-2.38918,-1.850017,0.539163,0.54
"317","ENSG00000198001","hurdle",2.17962564781822e-26,-2.505949,-1.882874,0.623075,0.539
"316","ENSG00000197712","hurdle",2.56632930761387e-26,-2.455156,-1.846772,0.608384,0.539
"71","ENSG00000103811","hurdle",3.13345526696586e-19,-2.224003,-1.719648,0.504355,0.538
"246","ENSG00000166801","hurdle",2.48768230527018e-46,-2.98746,-2.269284,0.718176,0.537
"161","ENSG00000134574","hurdle",3.8943289113015e-18,-2.107653,-1.562342,0.545311,0.537
"72","ENSG00000103966","hurdle",3.81400187672081e-22,-2.363098,-1.821072,0.542026,0.536
"313","ENSG00000196843","hurdle",3.17912272571188e-25,-2.608576,-2.055668,0.552908,0.535
"177","ENSG00000137819","hurdle",4.59567293254207e-44,-2.950187,-2.213887,0.7363,0.535
"195","ENSG00000140853","hurdle",3.86331607602404e-39,-2.931403,-2.269284,0.662119,0.534
"248","ENSG00000167107","hurdle",1.50110729222478e-36,-2.961002,-2.264946,0.696056,0.533
"128","ENSG00000123096","hurdle",7.08857594338548e-15,-2.08003,-1.528154,0.551876,0.532
"176","ENSG00000137628","hurdle",2.28792235446804e-23,-2.665348,-2.066951,0.598397,0.531
"181","ENSG00000137965","hurdle",1.42386984307995e-25,-2.71578,-2.168619,0.547161,0.53
"79","ENSG00000105889","hurdle",2.89766078321837e-11,-1.810367,-1.298022,0.512345,0.528
"257","ENSG00000168994","hurdle",3.78636158874358e-24,-2.895532,-2.368168,0.527364,0.527
"123","ENSG00000121858","hurdle",2.07337689807238e-40,-3.039282,-2.489433,0.549849,0.527
"83","ENSG00000106366","hurdle",5.50330437113857e-52,-3.123429,-1.55438,1.569049,0.525
"65","ENSG00000102032","hurdle",3.44809903412273e-21,-2.913852,-2.410659,0.503193,0.525
"171","ENSG00000136235","hurdle",2.71710455895321e-15,-3.007416,-2.464351,0.543065,0.516
"116","ENSG00000119508","hurdle",3.59134431170062e-55,-1.20687586,-0.08146597,1.12540989,0.506
"132","ENSG00000124491","hurdle",1.32605332016989e-52,-2.420945,-1.286986,1.133959,0.491
