"","Gene","test.type","p_value","log2.mean.Cluster_Other","log2.mean.Inhib","log2fold_change","Auc"
"530","ENSG00000269821","hurdle",0,1.263366,2.458749,1.195383,0.748
"265","ENSG00000154127","hurdle",0,-1.150803,1.35656,2.507363,0.745
"236","ENSG00000148516","hurdle",0,2.409144,3.829446,1.420302,0.745
"375","ENSG00000172159","hurdle",0,0.1691759,1.7239111,1.5547352,0.744
"385","ENSG00000174469","hurdle",0,5.79122,6.603809,0.812589,0.743
"329","ENSG00000166147","hurdle",0,1.192649,2.583391,1.390742,0.742
"303","ENSG00000162989","hurdle",0,2.619744,3.448054,0.82831,0.741
"154","ENSG00000132170","hurdle",0,-0.8112785,1.3204778,2.1317563,0.741
"476","ENSG00000198673","hurdle",0,3.512041,4.527918,1.015877,0.74
"6","ENSG00000009694","hurdle",0,0.2366461,2.1198237,1.8831776,0.74
"390","ENSG00000175352","hurdle",0,-1.0095051,0.9409067,1.9504118,0.739
"231","ENSG00000148143","hurdle",0,-0.008385468,1.50760754,1.515993008,0.739
"500","ENSG00000231160","hurdle",0,-0.5981043,1.2882279,1.8863322,0.738
"286","ENSG00000157152","hurdle",0,2.974817,3.810227,0.83541,0.738
"422","ENSG00000182985","hurdle",0,2.673893,4.114896,1.441003,0.737
"373","ENSG00000171951","hurdle",0,0.1004129,1.788241,1.6878281,0.737
"300","ENSG00000162849","hurdle",0,0.03774694,2.3456325,2.30788556,0.737
"185","ENSG00000138639","hurdle",0,0.01061101,2.8605311,2.84992009,0.737
"140","ENSG00000127124","hurdle",0,2.282148,3.062639,0.780491,0.737
"217","ENSG00000145349","hurdle",0,2.4426,3.644004,1.201404,0.735
"20","ENSG00000048052","hurdle",0,3.17629,4.098126,0.921836,0.735
"249","ENSG00000151572","hurdle",0,1.494933,2.935684,1.440751,0.733
"172","ENSG00000136111","hurdle",0,0.595079,1.816866,1.221787,0.733
"137","ENSG00000124749","hurdle",0,-0.8862161,1.2338945,2.1201106,0.733
"126","ENSG00000120693","hurdle",0,-1.8306544,0.8382668,2.6689212,0.732
"72","ENSG00000102466","hurdle",0,5.008144,5.644056,0.635912,0.732
"114","ENSG00000116991","hurdle",0,0.5377182,2.3742008,1.8364826,0.731
"10","ENSG00000020577","hurdle",0,0.9348903,2.0223682,1.0874779,0.731
"474","ENSG00000198300","hurdle",0,1.415641,2.432981,1.01734,0.729
"426","ENSG00000183570","hurdle",0,-0.4710464,3.0306122,3.5016586,0.729
"246","ENSG00000151322","hurdle",0,3.395547,4.580887,1.18534,0.729
"121","ENSG00000118495","hurdle",0,-0.3091491,1.2820765,1.5912256,0.729
"106","ENSG00000114374","hurdle",0,1.04132,2.234734,1.193414,0.728
"33","ENSG00000072315","hurdle",0,0.08127833,1.83041838,1.74914005,0.728
"441","ENSG00000185666","hurdle",0,2.941734,3.690253,0.748519,0.727
"371","ENSG00000171877","hurdle",0,3.243094,4.216645,0.973551,0.727
"350","ENSG00000169760","hurdle",0,4.66195,5.427249,0.765299,0.727
"238","ENSG00000149972","hurdle",0,3.576204,4.46036,0.884155999999999,0.727
"151","ENSG00000130226","hurdle",0,3.813509,4.787066,0.973557,0.727
"107","ENSG00000114423","hurdle",0,0.1739745,1.6595937,1.4856192,0.726
"91","ENSG00000109790","hurdle",0,0.2923275,1.6700775,1.37775,0.726
"488","ENSG00000204442","hurdle",0,5.41938,6.04336,0.62398,0.725
"155","ENSG00000132932","hurdle",0,3.412874,4.022544,0.60967,0.725
"522","ENSG00000253554","hurdle",0,1.10151,2.870548,1.769038,0.724
"354","ENSG00000170091","hurdle",0,1.212128,2.125063,0.912935,0.724
"43","ENSG00000080224","hurdle",0,2.728595,3.450512,0.721917,0.723
"428","ENSG00000183853","hurdle",0,-2.6865661,0.3724421,3.0590082,0.722
"276","ENSG00000155511","hurdle",0,2.617311,3.326532,0.709221,0.722
"219","ENSG00000145808","hurdle",0,0.7021115,2.3267096,1.6245981,0.722
"533","ENSG00000273079","hurdle",0,3.676959,4.191937,0.514978,0.721
"182","ENSG00000137942","hurdle",0,0.2319707,1.3038359,1.0718652,0.721
"484","ENSG00000198879","hurdle",0,0.7509683,1.9479955,1.1970272,0.72
"435","ENSG00000185052","hurdle",0,-0.3464154,1.9567533,2.3031687,0.72
"473","ENSG00000197584","hurdle",0,2.09656,3.341694,1.245134,0.719
"272","ENSG00000154310","hurdle",0,2.619744,3.384352,0.764608,0.719
"147","ENSG00000129244","hurdle",0,-1.444197,0.472698,1.916895,0.719
"41","ENSG00000077264","hurdle",0,2.707198,3.284873,0.577675,0.719
"419","ENSG00000182621","hurdle",0,5.177944,5.678701,0.500757,0.717
"345","ENSG00000169306","hurdle",0,4.729359,5.613565,0.884206000000001,0.717
"258","ENSG00000152818","hurdle",0,0.8188448,2.529545,1.7107002,0.717
"257","ENSG00000152578","hurdle",0,3.538766,4.364335,0.825569,0.717
"159","ENSG00000133958","hurdle",0,3.206667,3.818021,0.611354,0.716
"93","ENSG00000110328","hurdle",0,1.81631,2.6994,0.88309,0.716
"379","ENSG00000172985","hurdle",0,1.616274,2.533783,0.917509,0.714
"450","ENSG00000187398","hurdle",0,1.395819,2.66372,1.267901,0.713
"444","ENSG00000185942","hurdle",0,0.7112473,2.7619665,2.0507192,0.713
"380","ENSG00000173406","hurdle",0,3.104669,4.121868,1.017199,0.713
"125","ENSG00000120549","hurdle",0,3.006297,4.026829,1.020532,0.713
"475","ENSG00000198597","hurdle",0,0.4666389,2.8636329,2.396994,0.712
"153","ENSG00000132164","hurdle",0,-1.1591562,0.8811518,2.040308,0.712
"68","ENSG00000101746","hurdle",0,1.999579,2.720519,0.72094,0.712
"393","ENSG00000176728","hurdle",0,1.485688,2.400783,0.915095,0.711
"170","ENSG00000135299","hurdle",0,-0.06539243,1.18777198,1.25316441,0.711
"417","ENSG00000182263","hurdle",0,0.8223549,2.9866202,2.1642653,0.71
"424","ENSG00000183098","hurdle",0,2.696767,3.772863,1.076096,0.709
"290","ENSG00000157570","hurdle",0,-2.4987644,0.5197379,3.0185023,0.709
"523","ENSG00000257815","hurdle",0,1.194067,2.20973,1.015663,0.708
"349","ENSG00000169604","hurdle",0,0.2348372,1.5135554,1.2787182,0.708
"313","ENSG00000164418","hurdle",0,3.878402,4.712064,0.833662,0.708
"129","ENSG00000121440","hurdle",0,2.417612,3.328441,0.910829,0.708
"64","ENSG00000101349","hurdle",0,2.191007,2.764808,0.573801,0.708
"244","ENSG00000151025","hurdle",0,2.616051,3.341115,0.725064,0.707
"517","ENSG00000248049","hurdle",0,1.745062,2.560967,0.815905,0.706
"410","ENSG00000180998","hurdle",0,1.028223,1.90847,0.880247,0.706
"339","ENSG00000168959","hurdle",0,3.990205,4.496938,0.506733,0.706
"292","ENSG00000158560","hurdle",0,3.065571,3.569911,0.50434,0.706
"203","ENSG00000144218","hurdle",0,3.198333,3.713841,0.515508,0.706
"509","ENSG00000239268","hurdle",0,3.690154,4.286773,0.596619,0.705
"266","ENSG00000154162","hurdle",0,3.348501,4.286673,0.938172,0.705
"247","ENSG00000151490","hurdle",0,1.715716,2.558999,0.843283,0.705
"58","ENSG00000099715","hurdle",0,0.01158899,2.38567115,2.37408216,0.705
"534","ENSG00000280870","hurdle",0,-0.01859008,2.02499708,2.04358716,0.704
"42","ENSG00000079156","hurdle",0,2.355426,3.051989,0.696563,0.704
"497","ENSG00000227082","hurdle",0,-0.5281711,0.8920104,1.4201815,0.702
"437","ENSG00000185261","hurdle",0,1.711344,2.480308,0.768964,0.702
"327","ENSG00000166006","hurdle",0,2.666411,3.811434,1.145023,0.702
"321","ENSG00000165185","hurdle",0,0.7936836,2.4928915,1.6992079,0.702
"79","ENSG00000106278","hurdle",0,1.05957,2.169989,1.110419,0.702
"36","ENSG00000073910","hurdle",0,2.518988,3.19883,0.679842,0.702
"433","ENSG00000184903","hurdle",0,2.682011,3.420243,0.738232,0.701
"202","ENSG00000143924","hurdle",0,0.2883501,1.6073703,1.3190202,0.7
"322","ENSG00000165246","hurdle",0,1.282991,2.097457,0.814466,0.699
"207","ENSG00000144339","hurdle",0,2.86648,3.628709,0.762229,0.699
"336","ENSG00000168843","hurdle",0,1.564396,2.82668,1.262284,0.698
"369","ENSG00000171714","hurdle",0,1.450933,2.823443,1.37251,0.697
"404","ENSG00000179104","hurdle",0,2.261325,3.861261,1.599936,0.696
"135","ENSG00000124140","hurdle",0,0.9011908,1.8235107,0.9223199,0.696
"472","ENSG00000197321","hurdle",0,-0.9261329,0.8017909,1.7279238,0.695
"469","ENSG00000196482","hurdle",0,2.287562,2.988707,0.701145,0.695
"130","ENSG00000122012","hurdle",0,-1.178454,1.22109,2.399544,0.695
"366","ENSG00000171451","hurdle",0,-1.1655603,0.7452872,1.9108475,0.693
"204","ENSG00000144227","hurdle",0,-2.001272,1.006938,3.00821,0.693
"394","ENSG00000176884","hurdle",0,1.773842,2.395491,0.621649,0.692
"308","ENSG00000163710","hurdle",0,-2.674541,0.461381,3.135922,0.692
"423","ENSG00000183023","hurdle",0,4.127933,4.905033,0.777100000000001,0.691
"158","ENSG00000133687","hurdle",0,1.278149,1.958599,0.68045,0.691
"32","ENSG00000071242","hurdle",0,2.103405,3.268016,1.164611,0.691
"438","ENSG00000185477","hurdle",0,-1.064827,0.3587832,1.4236102,0.69
"209","ENSG00000144451","hurdle",0,1.647681,2.374,0.726319,0.69
"189","ENSG00000139767","hurdle",0,2.518838,3.020382,0.501544,0.689
"69","ENSG00000101871","hurdle",0,-0.984317,0.7772045,1.7615215,0.689
"177","ENSG00000137478","hurdle",0,1.47756,2.216506,0.738946,0.688
"499","ENSG00000229989","hurdle",0,1.156311,2.197249,1.040938,0.687
"37","ENSG00000075223","hurdle",0,-0.6987438,2.4109179,3.1096617,0.687
"62","ENSG00000101004","hurdle",0,-1.4488758,0.1463644,1.5952402,0.686
"54","ENSG00000095015","hurdle",0,-1.1354957,0.3757614,1.5112571,0.686
"216","ENSG00000145147","hurdle",0,1.946864,3.201695,1.254831,0.685
"507","ENSG00000237036","hurdle",0,-1.1298494,0.7849423,1.9147917,0.684
"429","ENSG00000183878","hurdle",0,0.7304017,1.7093548,0.9789531,0.684
"171","ENSG00000135905","hurdle",0,1.156696,1.985184,0.828488,0.684
"160","ENSG00000134115","hurdle",0,0.2807025,1.2923321,1.0116296,0.684
"377","ENSG00000172461","hurdle",0,2.827313,3.635617,0.808304,0.683
"208","ENSG00000144366","hurdle",0,1.569075,3.163504,1.594429,0.682
"14","ENSG00000033867","hurdle",0,0.05556829,1.15565702,1.10008873,0.682
"252","ENSG00000151883","hurdle",0,1.742433,2.378945,0.636512,0.681
"528","ENSG00000262655","hurdle",0,-0.543334,1.322564,1.865898,0.68
"351","ENSG00000169851","hurdle",0,3.701102,4.285972,0.58487,0.68
"331","ENSG00000166444","hurdle",0,0.1304053,1.1496175,1.0192122,0.68
"241","ENSG00000150394","hurdle",0,2.446408,3.231938,0.78553,0.68
"191","ENSG00000139946","hurdle",0,-0.4478781,1.1528456,1.6007237,0.68
"56","ENSG00000099204","hurdle",0,2.307377,2.829709,0.522332,0.68
"353","ENSG00000169946","hurdle",0,2.763406,4.355116,1.59171,0.679
"387","ENSG00000174482","hurdle",0,4.020132,4.602877,0.582745,0.678
"66","ENSG00000101493","hurdle",0,-0.7354298,0.4400154,1.1754452,0.678
"293","ENSG00000158966","hurdle",0,0.09470802,2.32564378,2.23093576,0.677
"167","ENSG00000134533","hurdle",0,-0.5344658,1.0500092,1.584475,0.677
"86","ENSG00000107742","hurdle",0,0.6609423,1.443389,0.7824467,0.677
"478","ENSG00000198739","hurdle",0,3.008357,3.564104,0.555747,0.676
"31","ENSG00000070882","hurdle",0,1.301385,2.138656,0.837271,0.676
"506","ENSG00000236404","hurdle",0,0.5527939,1.5985729,1.045779,0.675
"368","ENSG00000171587","hurdle",0,4.488417,5.357065,0.868648,0.675
"502","ENSG00000231764","hurdle",0,-2.751022,1.806431,4.557453,0.674
"310","ENSG00000163888","hurdle",0,-1.3937885,0.1162532,1.5100417,0.674
"270","ENSG00000154229","hurdle",0,2.594642,3.257381,0.662739,0.674
"51","ENSG00000091436","hurdle",0,-1.5128484,0.5840236,2.096872,0.674
"524","ENSG00000259234","hurdle",0,0.9298594,1.8882931,0.9584337,0.673
"357","ENSG00000170396","hurdle",0,1.176551,3.090821,1.91427,0.673
"531","ENSG00000271860","hurdle",0,2.181437,4.083614,1.902177,0.672
"456","ENSG00000188517","hurdle",0,0.09940426,1.50792843,1.40852417,0.672
"454","ENSG00000188042","hurdle",0,-0.3246727,1.0141849,1.3388576,0.672
"416","ENSG00000182168","hurdle",0,3.081808,3.80656,0.724752,0.672
"243","ENSG00000150907","hurdle",0,-0.5450029,1.3216778,1.8666807,0.672
"76","ENSG00000105409","hurdle",0,0.9651198,1.630122,0.6650022,0.672
"180","ENSG00000137710","hurdle",0,0.576609,1.419123,0.842514,0.671
"127","ENSG00000120907","hurdle",0,-1.144393,1.03106,2.175453,0.671
"52","ENSG00000091656","hurdle",0,-0.3974689,1.683979,2.0814479,0.67
"136","ENSG00000124225","hurdle",0,-0.341251,1.012312,1.353563,0.669
"356","ENSG00000170381","hurdle",0,0.07983521,1.74898801,1.6691528,0.668
"283","ENSG00000156299","hurdle",0,1.146708,2.627473,1.480765,0.668
"118","ENSG00000118257","hurdle",0,-1.0121316,0.5993346,1.6114662,0.668
"505","ENSG00000233639","hurdle",0,0.6144166,1.4236983,0.8092817,0.667
"376","ENSG00000172380","hurdle",0,-2.15447788,-0.01484592,2.13963196,0.667
"146","ENSG00000129116","hurdle",0,-0.1929176,0.8672838,1.0602014,0.667
"71","ENSG00000102290","hurdle",0,1.24023,2.290876,1.050646,0.667
"230","ENSG00000148123","hurdle",0,-0.2748198,0.9497075,1.2245273,0.666
"215","ENSG00000145012","hurdle",0,1.571633,2.206797,0.635164,0.666
"187","ENSG00000138795","hurdle",0,-1.5536096,0.2709753,1.8245849,0.666
"326","ENSG00000165973","hurdle",0,2.66377,4.041802,1.378032,0.665
"166","ENSG00000134480","hurdle",0,1.52623,2.401943,0.875713,0.665
"39","ENSG00000076641","hurdle",0,0.4808325,1.690173,1.2093405,0.665
"407","ENSG00000179796","hurdle",0,-0.5868872,0.7669757,1.3538629,0.664
"402","ENSG00000178573","hurdle",0,-2.190884,0.05030508,2.24118908,0.663
"142","ENSG00000127328","hurdle",0,-0.5656048,1.1882297,1.7538345,0.663
"529","ENSG00000266028","hurdle",0,0.7567373,1.3172903,0.560553,0.662
"302","ENSG00000162946","hurdle",0,-0.4662072,1.2379901,1.7041973,0.662
"132","ENSG00000122584","hurdle",0,0.3198156,3.83988,3.5200644,0.662
"332","ENSG00000167081","hurdle",0,-0.3831766,1.6320159,2.0151925,0.661
"452","ENSG00000187720","hurdle",0,-0.359408,1.275845,1.635253,0.66
"87","ENSG00000108669","hurdle",0,0.2948694,1.0819511,0.7870817,0.659
"60","ENSG00000100154","hurdle",0,1.850309,2.515068,0.664759,0.659
"537","ENSG00000287564","hurdle",0,-1.7878718,0.5983878,2.3862596,0.658
"480","ENSG00000198838","hurdle",0,1.622338,2.79066,1.168322,0.658
"21","ENSG00000049192","hurdle",0,-1.6802353,0.7416276,2.4218629,0.658
"482","ENSG00000198846","hurdle",0,2.315549,3.226475,0.910926,0.657
"445","ENSG00000186153","hurdle",0,2.948948,3.511921,0.562973,0.657
"149","ENSG00000129595","hurdle",0,-0.5693738,0.9247227,1.4940965,0.657
"295","ENSG00000160191","hurdle",0,-1.56212718,0.02156899,1.58369617,0.656
"324","ENSG00000165443","hurdle",0,1.398644,2.087523,0.688879,0.655
"169","ENSG00000135205","hurdle",0,-0.09710794,1.33945629,1.43656423,0.655
"109","ENSG00000115183","hurdle",0,-0.7207376,0.6693686,1.3901062,0.654
"84","ENSG00000107242","hurdle",0,0.4990103,1.6873424,1.1883321,0.654
"439","ENSG00000185532","hurdle",0,2.57884,3.259506,0.680666,0.653
"104","ENSG00000113319","hurdle",0,2.097036,2.688805,0.591769,0.653
"304","ENSG00000163110","hurdle",0,-0.9020505,0.9526741,1.8547246,0.652
"152","ENSG00000130413","hurdle",0,-0.7273016,0.7634475,1.4907491,0.652
"44","ENSG00000081026","hurdle",0,1.943561,2.654847,0.711286,0.652
"323","ENSG00000165322","hurdle",0,0.1395252,0.9025788,0.7630536,0.651
"179","ENSG00000137672","hurdle",0,-0.9771021,0.21749,1.1945921,0.651
"201","ENSG00000143919","hurdle",0,0.8715935,1.697587,0.8259935,0.649
"123","ENSG00000118946","hurdle",0,0.6317759,1.6533081,1.0215322,0.649
"401","ENSG00000178568","hurdle",0,2.088218,5.803366,3.715148,0.648
"470","ENSG00000196526","hurdle",0,-0.2650832,1.0442685,1.3093517,0.647
"273","ENSG00000154529","hurdle",0,-0.7703592,0.9686825,1.7390417,0.647
"164","ENSG00000134352","hurdle",0,-0.0449794,0.8348359,0.8798153,0.647
"501","ENSG00000231185","hurdle",0,1.177914,1.769475,0.591561,0.646
"398","ENSG00000178177","hurdle",0,0.5253577,1.2405854,0.7152277,0.645
"343","ENSG00000169213","hurdle",0,-1.6454069,0.3802754,2.0256823,0.645
"508","ENSG00000237877","hurdle",0,1.466363,2.007531,0.541168,0.643
"443","ENSG00000185842","hurdle",0,0.8016211,1.4177578,0.6161367,0.643
"459","ENSG00000188730","hurdle",0,0.3955535,2.1120045,1.716451,0.642
"365","ENSG00000171444","hurdle",0,-0.1708472,0.9631432,1.1339904,0.641
"340","ENSG00000168993","hurdle",0,0.6846338,1.4358438,0.75121,0.641
"228","ENSG00000147251","hurdle",0,-1.9702968,0.5288923,2.4991891,0.64
"16","ENSG00000039560","hurdle",0,-1.6303683,0.1062362,1.7366045,0.64
"184","ENSG00000138193","hurdle",0,-1.5337753,0.3478646,1.8816399,0.639
"490","ENSG00000204767","hurdle",0,-0.6425752,0.5356528,1.178228,0.638
"22","ENSG00000049246","hurdle",0,0.6173209,1.2263369,0.609016,0.638
"493","ENSG00000213626","hurdle",0,-1.7353769,-0.2619085,1.4734684,0.637
"254","ENSG00000152208","hurdle",0,3.424279,4.096328,0.672049,0.637
"234","ENSG00000148429","hurdle",0,-0.5130752,0.5157316,1.0288068,0.637
"148","ENSG00000129422","hurdle",0,0.1932053,0.9307532,0.7375479,0.637
"342","ENSG00000169181","hurdle",0,-0.2391105,0.6417282,0.8808387,0.636
"432","ENSG00000184588","hurdle",0,3.489254,4.246827,0.757573,0.635
"188","ENSG00000139132","hurdle",0,0.2857967,0.9256151,0.6398184,0.635
"262","ENSG00000153162","hurdle",0,-2.2931283,-0.3176814,1.9754469,0.633
"514","ENSG00000242808","hurdle",0,1.466466,2.792072,1.325606,0.632
"415","ENSG00000182132","hurdle",0,-0.4426837,1.7571868,2.1998705,0.632
"115","ENSG00000117461","hurdle",0,-0.1946994,0.4321142,0.6268136,0.632
"46","ENSG00000082293","hurdle",0,0.3524533,0.989251,0.6367977,0.632
"45","ENSG00000081138","hurdle",0,-0.4031752,0.7078671,1.1110423,0.632
"92","ENSG00000109819","hurdle",0,0.2078956,1.2621053,1.0542097,0.63
"312","ENSG00000164292","hurdle",0,-0.05991402,0.79421832,0.85413234,0.629
"174","ENSG00000137269","hurdle",0,-0.9188419,0.2928483,1.2116902,0.629
"372","ENSG00000171943","hurdle",0,-0.2855522,0.3765649,0.6621171,0.627
"34","ENSG00000073417","hurdle",0,1.423959,1.961146,0.537187,0.627
"144","ENSG00000128573","hurdle",0,1.930235,3.198858,1.268623,0.626
"481","ENSG00000198840","hurdle",0,1.210426,2.519758,1.309332,0.624
"161","ENSG00000134138","hurdle",0,1.273895,3.295096,2.021201,0.623
